,Wavelength,Sum,Li I (2.0e-02),Li II (9.8e-01),Li III (1.7e-28)
500,255.63,1.375,1.375,1.1119999999999998e-25,0
501,255.68,3.301,3.301,1.708e-25,0
502,255.73,7.343999999999999,7.343999999999999,2.46e-25,0
503,255.78,15.14,15.14,3.3100000000000003e-25,0
504,255.83,28.92,28.92,4.14e-25,0
505,255.88,51.21,51.21,4.784999999999999e-25,0
506,255.93,84.0,84.0,5.124999999999999e-25,0
507,255.98,127.7,127.7,5.086000000000001e-25,0
508,256.03,179.9,179.9,4.6750000000000005e-25,0
509,256.08,234.9,234.9,3.9839999999999993e-25,0
510,256.13,284.1,284.1,3.1430000000000003e-25,0
511,256.18,318.5,318.5,2.1999999999999997e-25,0
512,256.23,330.9,330.9,1.5570000000000002e-25,0
513,256.28,318.5,318.5,9.781000000000001e-26,0
514,256.33,284.1,284.1,5.687999999999999e-26,0
515,256.38,234.9,234.9,3.0650000000000005e-26,0
516,256.43,179.9,179.9,1.5309999999999999e-26,0
517,256.48,127.7,127.7,7.081999999999999e-27,0
518,256.53,84.0,84.0,3.0339999999999997e-27,0
519,256.58,51.21,51.21,1.2039999999999999e-27,0
520,256.63,28.92,28.92,4.434999999999999e-28,0
521,256.68,15.14,15.14,1.511e-28,0
522,256.73,7.343999999999999,7.343999999999999,4.7739999999999997e-29,0
523,256.78,3.301,3.301,1.397e-29,0
524,256.83,1.375,1.375,3.788999999999999e-30,0
525,256.88,0.5306,0.5306,9.517e-31,0
526,256.93,0.1897,0.1897,2.2149999999999996e-31,0
527,256.98,0.06292,0.06292,4.778e-32,0
528,257.03,0.01932,0.01932,9.545999999999999e-33,0
529,257.08,0.0055,0.0055,1.767e-33,0
530,257.13,0.001451,0.001451,3.031e-34,0
531,257.18,0.0003545,0.0003545,4.815e-35,0
532,257.23,8.03e-05,8.03e-05,7.09e-36,0
533,257.28,1.686e-05,1.686e-05,9.673999999999999e-37,0
534,257.33,3.278e-06,3.278e-06,1.223e-37,0
535,257.38,5.909e-07,5.909e-07,1.431e-38,0
536,257.43,9.867000000000001e-08,9.867000000000001e-08,1.5529999999999997e-39,0
537,257.48,1.527e-08,1.527e-08,1.5619999999999996e-40,0
538,257.53,2.19e-09,2.19e-09,0,0
539,257.58,2.9110000000000006e-10,2.9110000000000006e-10,0,0
540,257.63,3.584e-11,3.584e-11,0,0
541,257.68,4.091e-12,4.091e-12,0,0
542,257.73,4.327e-13,4.327e-13,0,0
543,257.78,4.24e-14,4.24e-14,0,0
544,258.93,7.586999999999999e-40,0,7.586999999999999e-40,0
545,258.98,7.47e-39,0,7.47e-39,0
546,259.03,6.831e-38,0,6.831e-38,0
547,259.08,5.806e-37,0,5.806e-37,0
548,259.13,4.5839999999999996e-36,0,4.5839999999999996e-36,0
549,259.18,3.3609999999999996e-35,0,3.3609999999999996e-35,0
550,259.23,2.2909999999999997e-34,0,2.2909999999999997e-34,0
551,259.28,1.4499999999999998e-33,0,1.4499999999999998e-33,0
552,259.33,8.528e-33,0,8.528e-33,0
553,259.38,4.65e-32,0,4.65e-32,0
554,259.43,2.3659999999999997e-31,0,2.3659999999999997e-31,0
555,259.48,1.1159999999999998e-30,0,1.1159999999999998e-30,0
556,259.53,4.888e-30,0,4.888e-30,0
557,259.58,1.98e-29,0,1.98e-29,0
558,259.63,7.524999999999999e-29,0,7.524999999999999e-29,0
559,259.68,2.6439999999999997e-28,0,2.6439999999999997e-28,0
560,259.73,8.629e-28,0,8.629e-28,0
561,259.78,2.6159999999999997e-27,0,2.6159999999999997e-27,0
562,259.83,7.371e-27,0,7.371e-27,0
563,259.88,1.9290000000000004e-26,0,1.9290000000000004e-26,0
564,259.93,4.6919999999999997e-26,0,4.6919999999999997e-26,0
565,259.98,1.0499999999999998e-25,0,1.0499999999999998e-25,0
566,260.03,2.2239999999999997e-25,0,2.2239999999999997e-25,0
567,260.08,4.336e-25,0,4.336e-25,0
568,260.13,7.855e-25,0,7.855e-25,0
569,260.18,1.321e-24,0,1.321e-24,0
570,260.23,2.0659999999999997e-24,0,2.0659999999999997e-24,0
571,260.28,3.0029999999999998e-24,0,3.0029999999999998e-24,0
572,260.33,4.0519999999999995e-24,0,4.0519999999999995e-24,0
573,260.38,5.0799999999999996e-24,0,5.0799999999999996e-24,0
574,260.43,5.917e-24,0,5.917e-24,0
575,260.48,6.403e-24,0,6.403e-24,0
576,260.53,6.437e-24,0,6.437e-24,0
577,260.58,6.012999999999999e-24,0,6.012999999999999e-24,0
578,260.63,5.217e-24,0,5.217e-24,0
579,260.68,4.206e-24,0,4.206e-24,0
580,260.73,3.1400000000000003e-24,0,3.1400000000000003e-24,0
581,260.78,2.1919999999999997e-24,0,2.1919999999999997e-24,0
582,260.83,1.4169999999999998e-24,0,1.4169999999999998e-24,0
583,260.88,8.509e-25,0,8.509e-25,0
584,260.93,4.747e-25,0,4.747e-25,0
585,260.98,2.46e-25,0,2.46e-25,0
586,261.03,1.1849999999999999e-25,0,1.1849999999999999e-25,0
587,261.08,5.301e-26,0,5.301e-26,0
588,261.13,2.203e-26,0,2.203e-26,0
589,261.18,8.509999999999999e-27,0,8.509999999999999e-27,0
590,261.23,3.052e-27,0,3.052e-27,0
591,261.28,1.018e-27,0,1.018e-27,0
592,261.33,3.1500000000000003e-28,0,3.1500000000000003e-28,0
593,261.38,9.065e-29,0,9.065e-29,0
594,261.43,2.423e-29,0,2.423e-29,0
595,261.48,6.016e-30,0,6.016e-30,0
596,261.53,1.3869999999999998e-30,0,1.3869999999999998e-30,0
597,261.58,2.973e-31,0,2.973e-31,0
598,261.63,5.921e-32,0,5.921e-32,0
599,261.68,1.094e-32,0,1.094e-32,0
600,261.73,1.8819999999999998e-33,0,1.8819999999999998e-33,0
601,261.78,3.006e-34,0,3.006e-34,0
602,261.83,4.457e-35,0,4.457e-35,0
603,261.88,6.143999999999999e-36,0,6.143999999999999e-36,0
604,261.93,7.865999999999999e-37,0,7.865999999999999e-37,0
605,261.98,9.354999999999999e-38,0,9.354999999999999e-38,0
606,262.03,1.0329999999999999e-38,0,1.0329999999999999e-38,0
607,262.08,1.0599999999999999e-39,0,1.0599999999999999e-39,0
608,264.14,2.077e-40,0,2.077e-40,0
609,264.19,1.906e-39,0,1.906e-39,0
610,264.24,1.6319999999999996e-38,0,1.6319999999999996e-38,0
611,264.29,1.3e-37,0,1.3e-37,0
612,264.34,9.658999999999999e-37,0,9.658999999999999e-37,0
613,264.39,6.682e-36,0,6.682e-36,0
614,264.44,4.3069999999999997e-35,0,4.3069999999999997e-35,0
615,264.49,2.586e-34,0,2.586e-34,0
616,264.54,1.446e-33,0,1.446e-33,0
617,264.59,7.541999999999999e-33,0,7.541999999999999e-33,0
618,264.64,3.661e-32,0,3.661e-32,0
619,264.69,1.6569999999999999e-31,0,1.6569999999999999e-31,0
620,264.74,6.983e-31,0,6.983e-31,0
621,264.79,2.7419999999999997e-30,0,2.7419999999999997e-30,0
622,264.84,1.0029999999999999e-29,0,1.0029999999999999e-29,0
623,264.89,3.41e-29,0,3.41e-29,0
624,264.94,1.085e-28,0,1.085e-28,0
625,264.99,3.212e-28,0,3.212e-28,0
626,265.04,8.855e-28,0,8.855e-28,0
627,265.09,2.274e-27,0,2.274e-27,0
628,265.14,5.4399999999999994e-27,0,5.4399999999999994e-27,0
629,265.19,1.212e-26,0,1.212e-26,0
630,265.24,2.5169999999999998e-26,0,2.5169999999999998e-26,0
631,265.29,4.87e-26,0,4.87e-26,0
632,265.34,8.778000000000001e-26,0,8.778000000000001e-26,0
633,265.39,1.4729999999999997e-25,0,1.4729999999999997e-25,0
634,265.44,2.3050000000000004e-25,0,2.3050000000000004e-25,0
635,265.49,3.362e-25,0,3.362e-25,0
636,265.54,4.564e-25,0,4.564e-25,0
637,265.59,5.775e-25,0,5.775e-25,0
638,265.64,6.806999999999999e-25,0,6.806999999999999e-25,0
639,265.69,7.474e-25,0,7.474e-25,0
640,265.74,7.647e-25,0,7.647e-25,0
641,265.79,7.288e-25,0,7.288e-25,0
642,265.84,6.472999999999999e-25,0,6.472999999999999e-25,0
643,265.89,5.3549999999999995e-25,0,5.3549999999999995e-25,0
644,265.94,4.1270000000000003e-25,0,4.1270000000000003e-25,0
645,265.99,2.9630000000000003e-25,0,2.9630000000000003e-25,0
646,266.04,1.982e-25,0,1.982e-25,0
647,266.09,1.235e-25,0,1.235e-25,0
648,266.14,7.177999999999999e-26,0,7.177999999999999e-26,0
649,266.19,3.8839999999999994e-26,0,3.8839999999999994e-26,0
650,266.24,1.958e-26,0,1.958e-26,0
651,266.29,9.193e-27,0,9.193e-27,0
652,266.34,4.0210000000000006e-27,0,4.0210000000000006e-27,0
653,266.39,1.64e-27,0,1.64e-27,0
654,266.44,6.261e-28,0,6.261e-28,0
655,266.49,2.3409999999999996e-28,0,2.3409999999999996e-28,0
656,266.54,1.23e-28,0,1.23e-28,0
657,266.59,1.947e-28,0,1.947e-28,0
658,266.64,5.556999999999999e-28,0,5.556999999999999e-28,0
659,266.69,1.634e-27,0,1.634e-27,0
660,266.74,4.523e-27,0,4.523e-27,0
661,266.79,1.168e-26,0,1.168e-26,0
662,266.84,2.815e-26,0,2.815e-26,0
663,266.89,6.327000000000001e-26,0,6.327000000000001e-26,0
664,266.94,1.3250000000000002e-25,0,1.3250000000000002e-25,0
665,266.99,2.59e-25,0,2.59e-25,0
666,267.04,4.7199999999999995e-25,0,4.7199999999999995e-25,0
667,267.09,8.02e-25,0,8.02e-25,0
668,267.14,1.2709999999999999e-24,0,1.2709999999999999e-24,0
669,267.19,1.877e-24,0,1.877e-24,0
670,267.24,2.5860000000000004e-24,0,2.5860000000000004e-24,0
671,267.29,3.324e-24,0,3.324e-24,0
672,267.34,3.983e-24,0,3.983e-24,0
673,267.39,4.45e-24,0,4.45e-24,0
674,267.44,4.6369999999999995e-24,0,4.6369999999999995e-24,0
675,267.49,4.507e-24,0,4.507e-24,0
676,267.54,4.0839999999999995e-24,0,4.0839999999999995e-24,0
677,267.59,3.451e-24,0,3.451e-24,0
678,267.64,2.718e-24,0,2.718e-24,0
679,267.69,1.997e-24,0,1.997e-24,0
680,267.74,1.368e-24,0,1.368e-24,0
681,267.79,8.747e-25,0,8.747e-25,0
682,267.84,5.212e-25,0,5.212e-25,0
683,267.89,2.897e-25,0,2.897e-25,0
684,267.94,1.501e-25,0,1.501e-25,0
685,267.99,7.252999999999999e-26,0,7.252999999999999e-26,0
686,268.04,3.269e-26,0,3.269e-26,0
687,268.09,1.373e-26,0,1.373e-26,0
688,268.14,5.3810000000000006e-27,0,5.3810000000000006e-27,0
689,268.19,1.967e-27,0,1.967e-27,0
690,268.24,6.702000000000001e-28,0,6.702000000000001e-28,0
691,268.29,2.13e-28,0,2.13e-28,0
692,268.34,6.310999999999999e-29,0,6.310999999999999e-29,0
693,268.39,1.743e-29,0,1.743e-29,0
694,268.44,4.4949999999999995e-30,0,4.4949999999999995e-30,0
695,268.49,1.0799999999999999e-30,0,1.0799999999999999e-30,0
696,268.54,2.4199999999999997e-31,0,2.4199999999999997e-31,0
697,268.59,5.057999999999999e-32,0,5.057999999999999e-32,0
698,268.64,9.855999999999999e-33,0,9.855999999999999e-33,0
699,268.69,1.79e-33,0,1.79e-33,0
700,268.74,3.0349999999999998e-34,0,3.0349999999999998e-34,0
701,268.79,4.7969999999999995e-35,0,4.7969999999999995e-35,0
702,268.84,7.07e-36,0,7.07e-36,0
703,268.89,9.715999999999999e-37,0,9.715999999999999e-37,0
704,268.94,1.2449999999999998e-37,0,1.2449999999999998e-37,0
705,268.99,1.488e-38,0,1.488e-38,0
706,269.04,1.657e-39,0,1.657e-39,0
707,271.19,1.838e-39,0,1.838e-39,0
708,271.24,1.6099999999999998e-38,0,1.6099999999999998e-38,0
709,271.29,1.32e-37,0,1.32e-37,0
710,271.34,1.0109999999999999e-36,0,1.0109999999999999e-36,0
711,271.39,7.23e-36,0,7.23e-36,0
712,271.44,4.849e-35,0,4.849e-35,0
713,271.49,3.036e-34,0,3.036e-34,0
714,271.54,1.778e-33,0,1.778e-33,0
715,271.59,9.737e-33,0,9.737e-33,0
716,271.64,4.985e-32,0,4.985e-32,0
717,271.69,2.387e-31,0,2.387e-31,0
718,271.74,1.0679999999999999e-30,0,1.0679999999999999e-30,0
719,271.79,4.4739999999999996e-30,0,4.4739999999999996e-30,0
720,271.84,1.751e-29,0,1.751e-29,0
721,271.89,6.412e-29,0,6.412e-29,0
722,271.94,2.1949999999999997e-28,0,2.1949999999999997e-28,0
723,271.99,7.027999999999999e-28,0,7.027999999999999e-28,0
724,272.04,2.104e-27,0,2.104e-27,0
725,272.09,5.8909999999999994e-27,0,5.8909999999999994e-27,0
726,272.14,1.542e-26,0,1.542e-26,0
727,272.19,3.777e-26,0,3.777e-26,0
728,272.24,8.656e-26,0,8.656e-26,0
729,272.29,1.8549999999999998e-25,0,1.8549999999999998e-25,0
730,272.34,3.72e-25,0,3.72e-25,0
731,272.39,6.981e-25,0,6.981e-25,0
732,272.44,1.226e-24,0,1.226e-24,0
733,272.49,2.628e-13,2.628e-13,2.016e-24,0
734,272.54,2.2240000000000002e-12,2.2240000000000002e-12,3.1079999999999996e-24,0
735,272.59,1.761e-11,1.761e-11,4.491e-24,0
736,272.64,1.3050000000000001e-10,1.3050000000000001e-10,6.087999999999999e-24,0
737,272.69,9.053e-10,9.053e-10,7.752000000000002e-24,0
738,272.74,5.872e-09,5.872e-09,9.281e-24,0
739,272.79,3.5639999999999994e-08,3.5639999999999994e-08,1.046e-23,0
740,272.84,2.0239999999999999e-07,2.0239999999999999e-07,1.114e-23,0
741,272.89,1.075e-06,1.075e-06,1.1199999999999999e-23,0
742,272.94,5.346e-06,5.346e-06,1.06e-23,0
743,272.99,2.487e-05,2.487e-05,9.704999999999999e-24,0
744,273.04,0.0001082,0.0001082,8.387999999999999e-24,0
745,273.09,0.00044050000000000003,0.00044050000000000003,6.92e-24,0
746,273.14,0.001678,0.001678,5.457999999999999e-24,0
747,273.19,0.005982,0.005982,4.1180000000000005e-24,0
748,273.24,0.01994,0.01994,2.9739999999999997e-24,0
749,273.29,0.062229999999999994,0.062229999999999994,2.0540000000000004e-24,0
750,273.34,0.1817,0.1817,1.357e-24,0
751,273.39,0.4961,0.4961,8.577e-25,0
752,273.44,1.268,1.268,5.203e-25,0
753,273.49,3.032,3.032,3.044e-25,0
754,273.54,6.782,6.782,1.728e-25,0
755,273.59,14.2,14.2,9.632999999999999e-26,0
756,273.64,27.8,27.8,5.316e-26,0
757,273.69,50.93,50.93,2.927e-26,0
758,273.74,87.31,87.31,1.615e-26,0
759,273.79,140.0,140.0,9.02e-27,0
760,273.84,210.2,210.2,5.392e-27,0
761,273.89,295.1,295.1,4.1329999999999996e-27,0
762,273.94,387.6,387.6,4.961999999999999e-27,0
763,273.99,476.4,476.4,8.246999999999999e-27,0
764,274.04,547.9,547.9,1.49e-26,0
765,274.09,589.5,589.5,2.624e-26,0
766,274.14,593.4,593.4,4.3649999999999997e-26,0
767,274.19,558.9,558.9,6.811000000000001e-26,0
768,274.24,492.5,492.5,9.954999999999999e-26,0
769,274.29,406.1,406.1,1.361e-25,0
770,274.34,313.3,313.3,1.742e-25,0
771,274.39,226.1,226.1,2.087e-25,0
772,274.44,152.7,152.7,2.33e-25,0
773,274.49,96.48,96.48,2.454e-25,0
774,274.54,57.03,57.03,2.4099999999999996e-25,0
775,274.59,31.55,31.55,2.214e-25,0
776,274.64,16.32,16.32,1.9030000000000001e-25,0
777,274.69,7.904,7.904,1.532e-25,0
778,274.74,3.5810000000000004,3.5810000000000004,1.152e-25,0
779,274.79,1.518,1.518,8.127999999999999e-26,0
780,274.84,0.6018,0.6018,5.361e-26,0
781,274.89,0.2232,0.2232,3.308e-26,0
782,274.94,0.07752,0.07752,1.9099999999999998e-26,0
783,274.99,0.02518,0.02518,1.0329999999999999e-26,0
784,275.04,0.007651000000000001,0.007651000000000001,5.2249999999999996e-27,0
785,275.09,0.002175,0.002175,2.4729999999999997e-27,0
786,275.14,0.0005787000000000001,0.0005787000000000001,1.0960000000000002e-27,0
787,275.19,0.00014409999999999998,0.00014409999999999998,4.546e-28,0
788,275.24,3.355e-05,3.355e-05,1.7649999999999998e-28,0
789,275.29,7.307999999999999e-06,7.307999999999999e-06,6.435999999999999e-29,0
790,275.34,1.48e-06,1.48e-06,2.212e-29,0
791,275.39,2.842e-07,2.842e-07,7.287999999999999e-30,0
792,275.44,5.072e-08,5.072e-08,2.4e-30,0
793,275.49,8.468e-09,8.468e-09,8.757999999999999e-31,0
794,275.54,1.323e-09,1.323e-09,4.29e-31,0
795,275.59,1.933e-10,1.933e-10,4.06e-31,0
796,275.64,2.644e-11,2.644e-11,9.291999999999999e-31,0
797,275.69,3.3839999999999997e-12,3.3839999999999997e-12,3.15e-30,0
798,275.74,4.051e-13,4.051e-13,1.1179999999999999e-29,0
799,275.79,4.537e-14,4.537e-14,3.7779999999999997e-29,0
800,275.84,1.1999999999999999e-28,0,1.1999999999999999e-28,0
801,275.89,3.5599999999999996e-28,0,3.5599999999999996e-28,0
802,275.94,9.951e-28,0,9.951e-28,0
803,275.99,2.598e-27,0,2.598e-27,0
804,276.04,6.3589999999999996e-27,0,6.3589999999999996e-27,0
805,276.09,1.456e-26,0,1.456e-26,0
806,276.14,3.1280000000000006e-26,0,3.1280000000000006e-26,0
807,276.19,6.293999999999999e-26,0,6.293999999999999e-26,0
808,276.24,1.186e-25,0,1.186e-25,0
809,276.29,2.093e-25,0,2.093e-25,0
810,276.34,3.46e-25,0,3.46e-25,0
811,276.39,5.36e-25,0,5.36e-25,0
812,276.44,7.778e-25,0,7.778e-25,0
813,276.49,1.056e-24,0,1.056e-24,0
814,276.54,1.3459999999999999e-24,0,1.3459999999999999e-24,0
815,276.59,1.606e-24,0,1.606e-24,0
816,276.64,1.794e-24,0,1.794e-24,0
817,276.69,1.877e-24,0,1.877e-24,0
818,276.74,1.841e-24,0,1.841e-24,0
819,276.79,1.6909999999999998e-24,0,1.6909999999999998e-24,0
820,276.84,1.4550000000000001e-24,0,1.4550000000000001e-24,0
821,276.89,1.173e-24,0,1.173e-24,0
822,276.94,8.862e-25,0,8.862e-25,0
823,276.99,6.260000000000001e-25,0,6.260000000000001e-25,0
824,277.04,4.155e-25,0,4.155e-25,0
825,277.09,2.58e-25,0,2.58e-25,0
826,277.14,1.4000000000000002e-25,0,1.4000000000000002e-25,0
827,277.19,8.173e-26,0,8.173e-26,0
828,277.24,4.171e-26,0,4.171e-26,0
829,277.29,1.993e-26,0,1.993e-26,0
830,277.34,8.93e-27,0,8.93e-27,0
831,277.39,3.746e-27,0,3.746e-27,0
832,277.44,1.473e-27,0,1.473e-27,0
833,277.49,5.423999999999999e-28,0,5.423999999999999e-28,0
834,277.54,1.8700000000000002e-28,0,1.8700000000000002e-28,0
835,277.59,6.046e-29,0,6.046e-29,0
836,277.64,1.83e-29,0,1.83e-29,0
837,277.69,5.197e-30,0,5.197e-30,0
838,277.74,1.381e-30,0,1.381e-30,0
839,277.79,3.452e-31,0,3.452e-31,0
840,277.84,8.292999999999999e-32,0,8.292999999999999e-32,0
841,277.89,2.801e-32,0,2.801e-32,0
842,277.94,4.6839999999999997e-32,0,4.6839999999999997e-32,0
843,277.99,1.703e-31,0,1.703e-31,0
844,278.04,6.246e-31,0,6.246e-31,0
845,278.09,2.1569999999999997e-30,0,2.1569999999999997e-30,0
846,278.14,6.987e-30,0,6.987e-30,0
847,278.19,2.121e-29,0,2.121e-29,0
848,278.24,6.044999999999999e-29,0,6.044999999999999e-29,0
849,278.29,1.6140000000000002e-28,0,1.6140000000000002e-28,0
850,278.34,4.0449999999999995e-28,0,4.0449999999999995e-28,0
851,278.39,9.503e-28,0,9.503e-28,0
852,278.44,2.094e-27,0,2.094e-27,0
853,278.49,4.325e-27,0,4.325e-27,0
854,278.54,8.381e-27,0,8.381e-27,0
855,278.59,1.522e-26,0,1.522e-26,0
856,278.64,2.595e-26,0,2.595e-26,0
857,278.69,4.1469999999999995e-26,0,4.1469999999999995e-26,0
858,278.74,6.216e-26,0,6.216e-26,0
859,278.79,8.734999999999999e-26,0,8.734999999999999e-26,0
860,278.84,1.15e-25,0,1.15e-25,0
861,278.89,1.423e-25,0,1.423e-25,0
862,278.94,1.6400000000000002e-25,0,1.6400000000000002e-25,0
863,278.99,1.792e-25,0,1.792e-25,0
864,279.04,1.8279999999999999e-25,0,1.8279999999999999e-25,0
865,279.09,1.748e-25,0,1.748e-25,0
866,279.14,1.566e-25,0,1.566e-25,0
867,279.19,1.3170000000000002e-25,0,1.3170000000000002e-25,0
868,279.24,1.039e-25,0,1.039e-25,0
869,279.29,7.682999999999999e-26,0,7.682999999999999e-26,0
870,279.34,5.328e-26,0,5.328e-26,0
871,279.39,3.4639999999999995e-26,0,3.4639999999999995e-26,0
872,279.44,2.112e-26,0,2.112e-26,0
873,279.49,1.2080000000000001e-26,0,1.2080000000000001e-26,0
874,279.54,6.482e-27,0,6.482e-27,0
875,279.59,3.2609999999999995e-27,0,3.2609999999999995e-27,0
876,279.64,1.5379999999999999e-27,0,1.5379999999999999e-27,0
877,279.69,6.805e-28,0,6.805e-28,0
878,279.74,2.8229999999999996e-28,0,2.8229999999999996e-28,0
879,279.79,1.0979999999999998e-28,0,1.0979999999999998e-28,0
880,279.84,4.0069999999999997e-29,0,4.0069999999999997e-29,0
881,279.89,1.3699999999999998e-29,0,1.3699999999999998e-29,0
882,279.94,4.3e-30,0,4.3e-30,0
883,279.99,1.3239999999999999e-30,0,1.3239999999999999e-30,0
884,280.04,3.7359999999999997e-31,0,3.7359999999999997e-31,0
885,280.09,9.888999999999998e-32,0,9.888999999999998e-32,0
886,280.14,2.4530000000000002e-32,0,2.4530000000000002e-32,0
887,280.19,5.7120000000000004e-33,0,5.7120000000000004e-33,0
888,280.24,1.247e-33,0,1.247e-33,0
889,280.29,2.5519999999999997e-34,0,2.5519999999999997e-34,0
890,280.34,4.899999999999999e-35,0,4.899999999999999e-35,0
891,280.39,8.82e-36,0,8.82e-36,0
892,280.44,1.488e-36,0,1.488e-36,0
893,280.49,2.357e-37,0,2.357e-37,0
894,280.54,3.4999999999999996e-38,0,3.4999999999999996e-38,0
895,280.59,4.874e-39,0,4.874e-39,0
896,280.64,6.366e-40,0,6.366e-40,0
897,280.69,7.795999999999998e-41,0,7.795999999999998e-41,0
898,289.74,2.0649999999999992e-87,0,0,2.0649999999999992e-87
899,289.79,4.872999999999999e-86,0,0,4.872999999999999e-86
900,289.84,3.644999999999999e-85,0,0,3.644999999999999e-85
901,289.89,2.5729999999999997e-84,0,0,2.5729999999999997e-84
902,289.94,1.7119999999999998e-83,0,0,1.7119999999999998e-83
903,289.99,1.0749999999999998e-82,0,0,1.0749999999999998e-82
904,290.04,6.363999999999999e-82,0,0,6.363999999999999e-82
905,290.09,3.5529999999999998e-81,0,0,3.5529999999999998e-81
906,290.14,1.8719999999999994e-80,0,0,1.8719999999999994e-80
907,290.19,9.302999999999997e-80,0,0,9.302999999999997e-80
908,290.24,4.359999999999999e-79,0,0,4.359999999999999e-79
909,290.29,1.9259999999999995e-78,0,0,1.9259999999999995e-78
910,290.34,8.033999999999998e-78,0,0,8.033999999999998e-78
911,290.39,3.1579999999999992e-77,0,0,3.1579999999999992e-77
912,290.44,1.1699999999999999e-76,0,0,1.1699999999999999e-76
913,290.49,4.0969999999999984e-76,0,0,4.0969999999999984e-76
914,290.54,1.351e-75,0,0,1.351e-75
915,290.59,4.2049999999999985e-75,0,0,4.2049999999999985e-75
916,290.64,1.2339999999999999e-74,0,0,1.2339999999999999e-74
917,290.69,3.4159999999999998e-74,0,0,3.4159999999999998e-74
918,290.74,8.917999999999999e-74,0,0,8.917999999999999e-74
919,290.79,2.1949999999999995e-73,0,0,2.1949999999999995e-73
920,290.84,5.0969999999999993e-73,0,0,5.0969999999999993e-73
921,290.89,1.1149999999999999e-72,0,0,1.1149999999999999e-72
922,290.94,2.3059999999999995e-72,0,0,2.3059999999999995e-72
923,290.99,4.49e-72,0,0,4.49e-72
924,291.04,8.247999999999999e-72,0,0,8.247999999999999e-72
925,291.09,1.4279999999999995e-71,0,0,1.4279999999999995e-71
926,291.14,2.3339999999999996e-71,0,0,2.3339999999999996e-71
927,291.19,3.5979999999999993e-71,0,0,3.5979999999999993e-71
928,291.24,5.226999999999999e-71,0,0,5.226999999999999e-71
929,291.29,7.163999999999999e-71,0,0,7.163999999999999e-71
930,291.34,9.257999999999999e-71,0,0,9.257999999999999e-71
931,291.39,1.1279999999999999e-70,0,0,1.1279999999999999e-70
932,291.44,1.2969999999999995e-70,0,0,1.2969999999999995e-70
933,291.49,1.4049999999999999e-70,0,0,1.4049999999999999e-70
934,291.54,1.4369999999999997e-70,0,0,1.4369999999999997e-70
935,291.59,1.3839999999999999e-70,0,0,1.3839999999999999e-70
936,291.64,1.2579999999999998e-70,0,0,1.2579999999999998e-70
937,291.69,1.0799999999999999e-70,0,0,1.0799999999999999e-70
938,291.74,8.728e-71,0,0,8.728e-71
939,291.79,6.653999999999999e-71,0,0,6.653999999999999e-71
940,291.84,4.7829999999999986e-71,0,0,4.7829999999999986e-71
941,291.89,3.2429999999999994e-71,0,0,3.2429999999999994e-71
942,291.94,2.0729999999999998e-71,0,0,2.0729999999999998e-71
943,291.99,1.2399999999999997e-71,0,0,1.2399999999999997e-71
944,292.04,7.107999999999999e-72,0,0,7.107999999999999e-72
945,292.09,3.8109999999999997e-72,0,0,3.8109999999999997e-72
946,292.14,1.9269999999999998e-72,0,0,1.9269999999999998e-72
947,292.19,9.184999999999998e-73,0,0,9.184999999999998e-73
948,292.24,4.1199999999999993e-73,0,0,4.1199999999999993e-73
