,Wavelength,Sum,C I (6.9e-01),C II (3.1e-01),C III (8.0e-08)
5511,519.07,9.408e-24,0,0,9.408e-24
5512,519.12,5.3439999999999996e-24,0,0,5.3439999999999996e-24
5513,519.17,2.98e-24,0,0,2.98e-24
5514,519.22,1.6309999999999998e-24,0,0,1.6309999999999998e-24
5515,519.27,8.757999999999999e-25,0,0,8.757999999999999e-25
5516,519.32,4.617e-25,0,0,4.617e-25
5517,519.37,2.389e-25,0,0,2.389e-25
5518,519.42,1.213e-25,0,0,1.213e-25
5519,519.47,6.049e-26,0,0,6.049e-26
5520,519.52,2.959e-26,0,0,2.959e-26
5521,519.57,1.421e-26,0,0,1.421e-26
5522,519.62,6.699e-27,0,0,6.699e-27
5523,519.67,3.0989999999999996e-27,0,0,3.0989999999999996e-27
5524,519.72,1.407e-27,0,0,1.407e-27
5525,519.77,6.271e-28,0,0,6.271e-28
5526,519.82,2.743000000000001e-28,0,0,2.743000000000001e-28
5527,519.87,1.1779999999999998e-28,0,0,1.1779999999999998e-28
5528,519.92,4.9629999999999997e-29,0,0,4.9629999999999997e-29
5529,519.97,2.053e-29,0,0,2.053e-29
5530,520.02,8.333999999999999e-30,0,0,8.333999999999999e-30
5531,520.07,3.321e-30,0,0,3.321e-30
5532,520.12,1.2989999999999999e-30,0,0,1.2989999999999999e-30
5533,520.17,4.985e-31,0,0,4.985e-31
5534,520.22,1.878e-31,0,0,1.878e-31
5535,520.27,6.946000000000001e-32,0,0,6.946000000000001e-32
5536,520.32,2.5209999999999996e-32,0,0,2.5209999999999996e-32
5537,520.37,8.980999999999999e-33,0,0,8.980999999999999e-33
5538,520.42,3.14e-33,0,0,3.14e-33
5539,520.47,1.078e-33,0,0,1.078e-33
5540,520.52,3.6299999999999995e-34,0,0,3.6299999999999995e-34
5541,520.57,1.2e-34,0,0,1.2e-34
5542,520.62,3.895e-35,0,0,3.895e-35
5543,520.67,1.24e-35,0,0,1.24e-35
5544,521.27,4.4950000000000006e-23,0,4.4950000000000006e-23,0
5545,521.32,1.395e-22,0,1.395e-22,6.965999999999999e-34
5546,521.37,4.253e-22,0,4.253e-22,2.1699999999999998e-33
5547,521.42,1.273e-21,0,1.273e-21,6.635999999999999e-33
5548,521.47,3.742e-21,0,3.742e-21,1.993e-32
5549,521.52,1.08e-20,0,1.08e-20,5.877999999999999e-32
5550,521.57,3.0610000000000004e-20,0,3.0610000000000004e-20,1.7019999999999998e-31
5551,521.62,8.52e-20,0,8.52e-20,4.842e-31
5552,521.67,2.329e-19,0,2.329e-19,1.3519999999999998e-30
5553,521.72,6.25e-19,0,6.25e-19,3.708e-30
5554,521.77,1.6469999999999998e-18,0,1.6469999999999998e-18,9.987e-30
5555,521.82,4.264e-18,0,4.264e-18,2.641e-29
5556,521.87,1.084e-17,0,1.084e-17,6.858999999999999e-29
5557,521.92,2.7050000000000003e-17,0,2.7050000000000003e-17,1.7490000000000002e-28
5558,521.97,6.629e-17,0,6.629e-17,4.38e-28
5559,522.02,1.596e-16,0,1.596e-16,1.077e-27
5560,522.07,3.7710000000000005e-16,0,3.7710000000000005e-16,2.601e-27
5561,522.12,8.752000000000001e-16,0,8.752000000000001e-16,6.169e-27
5562,522.17,1.995e-15,0,1.995e-15,1.436e-26
5563,522.22,4.465e-15,0,4.465e-15,3.2849999999999993e-26
5564,522.27,9.814e-15,0,9.814e-15,7.377000000000001e-26
5565,522.32,2.118e-14,0,2.118e-14,1.627e-25
5566,522.37,4.491e-14,0,4.491e-14,3.522e-25
5567,522.42,9.349e-14,0,9.349e-14,7.49e-25
5568,522.47,1.911e-13,0,1.911e-13,1.564e-24
5569,522.52,3.838e-13,0,3.838e-13,3.208e-24
5570,522.57,7.57e-13,0,7.57e-13,6.459e-24
5571,522.62,1.4659999999999998e-12,0,1.4659999999999998e-12,1.2769999999999998e-23
5572,522.67,2.79e-12,0,2.79e-12,2.481e-23
5573,522.72,5.213e-12,0,5.213e-12,4.7310000000000004e-23
5574,522.77,9.571e-12,0,9.571e-12,8.86e-23
5575,522.82,1.726e-11,0,1.726e-11,1.63e-22
5576,522.87,3.059e-11,0,3.059e-11,2.943e-22
5577,522.92,5.326e-11,0,5.326e-11,5.221e-22
5578,522.97,9.113e-11,0,9.113e-11,9.095e-22
5579,523.02,1.5330000000000003e-10,0,1.5330000000000003e-10,1.556e-21
5580,523.07,2.534e-10,0,2.534e-10,2.614e-21
5581,523.12,4.12e-10,0,4.12e-10,4.314e-21
5582,523.17,6.587999999999999e-10,0,6.587999999999999e-10,6.992e-21
5583,523.22,1.036e-09,0,1.036e-09,1.1129999999999999e-20
5584,523.27,1.605e-09,0,1.605e-09,1.74e-20
5585,523.32,2.447e-09,0,2.447e-09,2.673e-20
5586,523.37,3.6759999999999997e-09,0,3.6759999999999997e-09,4.032e-20
5587,523.42,5.443e-09,0,5.443e-09,5.976e-20
5588,523.47,7.949e-09,0,7.949e-09,8.701e-20
5589,523.52,1.146e-08,0,1.146e-08,1.245e-19
5590,523.57,1.631e-08,0,1.631e-08,1.75e-19
5591,523.62,2.296e-08,0,2.296e-08,2.4170000000000003e-19
5592,523.67,3.196e-08,0,3.196e-08,3.281e-19
5593,523.72,4.405e-08,7.73e-16,4.405e-08,4.379e-19
5594,523.77,6.016e-08,2.4079999999999997e-15,6.016e-08,5.745e-19
5595,523.82,8.144999999999999e-08,7.370000000000001e-15,8.144999999999999e-08,7.413e-19
5596,523.87,1.094e-07,2.215e-14,1.094e-07,9.408e-19
5597,523.92,1.458e-07,6.538e-14,1.458e-07,1.175e-18
5598,523.97,1.928e-07,1.895e-13,1.928e-07,1.444e-18
5599,524.02,2.531e-07,5.397e-13,2.531e-07,1.747e-18
5600,524.07,3.2979999999999995e-07,1.5090000000000001e-12,3.2979999999999995e-07,2.083e-18
5601,524.12,4.2649999999999996e-07,4.146e-12,4.2649999999999996e-07,2.4469999999999998e-18
5602,524.17,5.472999999999999e-07,1.118e-11,5.472999999999999e-07,2.836e-18
5603,524.22,6.965999999999999e-07,2.963e-11,6.965e-07,3.244e-18
5604,524.27,8.793000000000001e-07,7.71e-11,8.792e-07,3.665e-18
5605,524.32,1.101e-06,1.9709999999999997e-10,1.1e-06,4.095e-18
5606,524.37,1.366e-06,4.946e-10,1.366e-06,4.5289999999999996e-18
5607,524.42,1.682e-06,1.219e-09,1.6809999999999999e-06,4.965e-18
5608,524.47,2.056e-06,2.953e-09,2.053e-06,5.4e-18
5609,524.52,2.495e-06,7.021e-09,2.488e-06,5.835e-18
5610,524.57,3.013e-06,1.6399999999999998e-08,2.996e-06,6.2719999999999994e-18
5611,524.62,3.626e-06,3.762e-08,3.588e-06,6.715e-18
5612,524.67,4.362e-06,8.476000000000001e-08,4.277e-06,7.166e-18
5613,524.72,5.267999999999999e-06,1.876e-07,5.08e-06,7.629e-18
5614,524.77,6.427999999999999e-06,4.0759999999999997e-07,6.02e-06,8.106000000000001e-18
5615,524.82,7.994e-06,8.7e-07,7.124e-06,8.595e-18
5616,524.87,1.025e-05,1.824e-06,8.424e-06,9.093e-18
5617,524.92,1.371e-05,3.755e-06,9.958e-06,9.592000000000001e-18
5618,524.97,1.936e-05,7.594e-06,1.176e-05,1.008e-17
5619,525.02,2.897e-05,1.508e-05,1.389e-05,1.054e-17
5620,525.07,4.579e-05,2.942e-05,1.636e-05,1.095e-17
5621,525.12,7.56e-05,5.637e-05,1.922e-05,1.1290000000000001e-17
5622,525.17,0.0001286,0.00010609999999999999,2.249e-05,1.1550000000000001e-17
5623,525.22,0.0002222,0.000196,2.617e-05,1.169e-17
5624,525.27,0.0003861,0.00035580000000000003,3.024e-05,1.1700000000000001e-17
5625,525.32,0.000669,0.0006343,3.466e-05,1.158e-17
5626,525.37,0.00115,0.001111,3.935e-05,1.13e-17
5627,525.42,0.001954,0.0019100000000000002,4.421e-05,1.089e-17
5628,525.47,0.003275,0.0032259999999999997,4.91e-05,1.034e-17
5629,525.52,0.005405,0.005351,5.388e-05,9.674e-18
5630,525.57,0.008776,0.008717,5.836e-05,8.912e-18
5631,525.62,0.01401,0.01395,6.238e-05,8.082e-18
5632,525.67,0.02199,0.02192,6.575e-05,7.212e-18
5633,525.72,0.0339,0.03383,6.832e-05,6.3310000000000004e-18
5634,525.77,0.05136,0.051289999999999995,6.997e-05,5.467e-18
5635,525.82,0.07644,0.07637000000000001,7.059e-05,4.6449999999999996e-18
5636,525.87,0.1117,0.1117,7.016e-05,3.883e-18
5637,525.92,0.1605,0.1604,6.866e-05,3.197e-18
5638,525.97,0.2263,0.2262,6.617e-05,2.598e-18
5639,526.02,0.3135,0.3134,6.278e-05,2.091e-18
5640,526.07,0.4265,0.4265,5.862e-05,1.6789999999999999e-18
5641,526.12,0.57,0.5699,5.388e-05,1.3630000000000002e-18
5642,526.17,0.7481,0.748,4.874e-05,1.141e-18
5643,526.22,0.9643,0.9643,4.338e-05,1.015e-18
5644,526.27,1.2209999999999999,1.2209999999999999,3.799e-05,9.828e-19
5645,526.32,1.518,1.518,3.273e-05,1.0490000000000002e-18
5646,526.37,1.854,1.854,2.774e-05,1.217e-18
5647,526.42,2.224,2.224,2.312e-05,1.493e-18
5648,526.47,2.62,2.62,1.896e-05,1.886e-18
5649,526.52,3.032,3.032,1.529e-05,2.402e-18
5650,526.57,3.445,3.445,1.212e-05,3.048e-18
5651,526.62,3.845,3.845,9.452999999999999e-06,3.828e-18
5652,526.67,4.215,4.215,7.248e-06,4.738999999999999e-18
5653,526.72,4.538,4.538,5.464e-06,5.7750000000000005e-18
5654,526.77,4.7989999999999995,4.7989999999999995,4.05e-06,6.917999999999999e-18
5655,526.82,4.984,4.984,2.951e-06,8.143999999999999e-18
5656,526.87,5.083,5.083,2.114e-06,9.418999999999999e-18
5657,526.92,5.093,5.093,1.4880000000000002e-06,1.07e-17
5658,526.97,5.011,5.011,1.03e-06,1.1940000000000001e-17
5659,527.02,4.842,4.842,7.006e-07,1.3089999999999999e-17
5660,527.07,4.596,4.596,4.6840000000000004e-07,1.4089999999999998e-17
5661,527.12,4.284,4.284,3.077e-07,1.49e-17
5662,527.17,3.9219999999999997,3.9219999999999997,1.987e-07,1.5470000000000002e-17
5663,527.22,3.5269999999999997,3.5269999999999997,1.261e-07,1.578e-17
5664,527.27,3.115,3.115,7.863e-08,1.5809999999999998e-17
5665,527.32,2.702,2.702,4.8180000000000005e-08,1.555e-17
5666,527.37,2.301,2.301,2.9010000000000003e-08,1.5029999999999998e-17
5667,527.42,1.926,1.926,1.716e-08,1.427e-17
5668,527.47,1.5819999999999999,1.5819999999999999,9.975e-09,1.33e-17
5669,527.52,1.2770000000000001,1.2770000000000001,5.697e-09,1.218e-17
5670,527.57,1.012,1.012,3.197e-09,1.095e-17
5671,527.62,0.7882,0.7882,1.762e-09,9.674e-18
5672,527.67,0.6027,0.6027,9.546e-10,8.392999999999998e-18
5673,527.72,0.4526,0.4526,5.08e-10,7.151e-18
5674,527.77,0.3339,0.3339,2.6560000000000004e-10,5.985e-18
5675,527.82,0.242,0.242,1.3640000000000001e-10,4.919e-18
5676,527.87,0.1723,0.1723,6.881e-11,3.972e-18
5677,527.92,0.1206,0.1206,3.4100000000000004e-11,3.1489999999999996e-18
5678,527.97,0.08302999999999999,0.08302999999999999,1.6600000000000003e-11,2.453e-18
5679,528.02,0.056389999999999996,0.056389999999999996,7.942e-12,1.876e-18
5680,528.07,0.03795,0.03795,3.731e-12,1.409e-18
5681,528.12,0.025580000000000002,0.025580000000000002,1.722e-12,1.0399999999999999e-18
5682,528.17,0.01762,0.01762,7.807e-13,7.537e-19
5683,528.22,0.01287,0.01287,3.477e-13,5.365e-19
5684,528.27,0.010459999999999999,0.010459999999999999,1.521e-13,3.751e-19
5685,528.32,0.009795,0.009795,6.536e-14,2.5760000000000003e-19
5686,528.37,0.01053,0.01053,2.759e-14,1.7370000000000001e-19
5687,528.42,0.01245,0.01245,1.1440000000000001e-14,1.151e-19
5688,528.47,0.01551,0.01551,4.6579999999999996e-15,7.486000000000001e-20
5689,528.52,0.01975,0.01975,1.8629999999999997e-15,4.7839999999999994e-20
5690,528.57,0.0253,0.0253,7.321000000000001e-16,3.0019999999999995e-20
5691,528.62,0.03236,0.03236,2.825e-16,1.851e-20
5692,528.67,0.04122,0.04122,1.0709999999999999e-16,1.1200000000000002e-20
5693,528.72,0.05226,0.05226,3.988e-17,6.6630000000000004e-21
5694,528.77,0.06591,0.06591,1.458e-17,3.8909999999999995e-21
5695,528.82,0.0827,0.0827,5.2379999999999994e-18,2.232e-21
5696,528.87,0.1033,0.1033,1.848e-18,1.258e-21
5697,528.92,0.1283,0.1283,6.382e-19,6.958999999999999e-22
5698,528.97,0.1585,0.1585,2.173e-19,3.782e-22
5699,529.02,0.1947,0.1947,7.267e-20,2.0190000000000001e-22
5700,529.07,0.2377,0.2377,2.3870000000000002e-20,1.0590000000000003e-22
5701,529.12,0.2883,0.2883,6.405e-21,5.451e-23
5702,529.17,0.3472,0.3472,0,2.757e-23
5703,529.22,0.4151,0.4151,0,1.37e-23
5704,529.27,0.4925,0.4925,0,6.682e-24
5705,529.32,0.58,0.58,0,3.2019999999999998e-24
5706,529.37,0.6779,0.6779,0,1.5069999999999998e-24
5707,529.42,0.7868,0.7868,0,6.967e-25
5708,529.47,0.9071,0.9071,0,3.163e-25
5709,529.52,1.0390000000000001,1.0390000000000001,0,1.411e-25
5710,529.57,1.185,1.185,0,6.179e-26
5711,529.62,1.344,1.344,0,2.658e-26
5712,529.67,1.518,1.518,0,1.123e-26
5713,529.72,1.71,1.71,0,4.66e-27
5714,529.77,1.92,1.92,0,1.9e-27
5715,529.82,2.1519999999999997,2.1519999999999997,0,7.604e-28
5716,529.87,2.406,2.406,0,2.99e-28
5717,529.92,2.6839999999999997,2.6839999999999997,0,1.155e-28
5718,529.97,2.986,2.986,0,4.3789999999999995e-29
5719,530.02,3.313,3.313,0,1.631e-29
5720,530.07,3.662,3.662,1.896e-20,5.97e-30
5721,530.12,4.0280000000000005,4.0280000000000005,5.831e-20,2.145e-30
5722,530.17,4.407,4.407,1.762e-19,7.5719999999999995e-31
5723,530.22,4.79,4.79,5.231e-19,2.6249999999999998e-31
5724,530.27,5.165,5.165,1.575e-18,8.937999999999998e-32
5725,530.32,5.521,5.521,4.523999999999999e-18,2.989e-32
5726,530.37,5.845,5.845,1.277e-17,9.818e-33
5727,530.42,6.121,6.121,3.5430000000000003e-17,3.1669999999999996e-33
5728,530.47,6.336,6.336,9.659e-17,0
5729,530.52,6.477,6.477,2.588e-16,4.195e-35
5730,530.57,6.5360000000000005,6.5360000000000005,6.812999999999999e-16,1.2880000000000001e-34
5731,530.62,6.506,6.506,1.7629999999999999e-15,3.8839999999999995e-34
5732,530.67,6.3839999999999995,6.3839999999999995,4.483e-15,1.1509999999999998e-33
5733,530.72,6.172000000000001,6.172000000000001,1.12e-14,3.3519999999999996e-33
5734,530.77,5.877999999999999,5.877999999999999,2.752e-14,9.590999999999999e-33
5735,530.82,5.511,5.511,6.643e-14,2.697e-32
5736,530.87,5.086,5.086,1.576e-13,7.45e-32
5737,530.92,4.619,4.619,3.675e-13,2.023e-31
5738,530.97,4.127,4.127,8.423e-13,5.3959999999999995e-31
5739,531.02,3.627,3.627,1.8969999999999997e-12,1.414e-30
5740,531.07,3.134,3.134,4.201e-12,3.643e-30
5741,531.12,2.6639999999999997,2.6639999999999997,9.141e-12,9.217999999999998e-30
5742,531.17,2.226,2.226,1.9550000000000003e-11,2.292e-29
5743,531.22,1.828,1.828,4.111e-11,5.601e-29
5744,531.27,1.476,1.476,8.496e-11,1.3449999999999999e-28
5745,531.32,1.171,1.171,1.726e-10,3.173e-28
5746,531.37,0.9138,0.9138,3.447e-10,7.355e-28
5747,531.42,0.7005,0.7005,6.767e-10,1.675e-27
5748,531.47,0.5277,0.5277,1.306e-09,3.75e-27
5749,531.52,0.3907,0.3907,2.478e-09,8.246999999999999e-27
5750,531.57,0.2843,0.2843,4.6210000000000005e-09,1.782e-26
5751,531.62,0.2032,0.2032,8.474e-09,3.785e-26
5752,531.67,0.1428,0.1428,1.5280000000000002e-08,7.896999999999999e-26
5753,531.72,0.09854,0.09854,2.708e-08,1.6189999999999998e-25
5754,531.77,0.06683,0.06683,4.7189999999999994e-08,3.2619999999999995e-25
5755,531.82,0.044539999999999996,0.044539999999999996,8.086e-08,6.458000000000001e-25
5756,531.87,0.029160000000000002,0.029160000000000002,1.362e-07,1.256e-24
5757,531.92,0.01876,0.01876,2.2570000000000002e-07,2.4019999999999994e-24
5758,531.97,0.011859999999999999,0.011859999999999999,3.6770000000000004e-07,4.512e-24
5759,532.02,0.007367,0.007365999999999999,5.89e-07,8.327999999999998e-24
5760,532.07,0.004496,0.004495,9.279e-07,1.511e-23
5761,532.12,0.0026969999999999997,0.002695,1.437e-06,2.692e-23
5762,532.17,0.00159,0.001588,2.19e-06,4.7159999999999994e-23
5763,532.22,0.0009221,0.0009189000000000001,3.2810000000000004e-06,8.117e-23
5764,532.27,0.0005273,0.0005225,4.835e-06,1.373e-22
5765,532.32,0.0002989,0.00029189999999999994,7.007000000000001e-06,2.282e-22
5766,532.37,0.0001702,0.0001602,9.988e-06,3.728e-22
5767,532.42,0.0001004,8.641e-05,1.4e-05,5.986e-22
5768,532.47,6.51e-05,4.579e-05,1.931e-05,9.444e-22
5769,532.52,5.002e-05,2.384e-05,2.619e-05,1.465e-21
5770,532.57,4.713e-05,1.219e-05,3.494e-05,2.232e-21
5771,532.62,5.197e-05,6.126e-06,4.585e-05,3.344e-21
5772,532.67,6.22e-05,3.0239999999999998e-06,5.918e-05,4.924e-21
5773,532.72,7.66e-05,1.4669999999999999e-06,7.513e-05,7.127e-21
5774,532.77,9.453e-05,6.991e-07,9.384e-05,1.014e-20
5775,532.82,0.00011559999999999999,3.2729999999999997e-07,0.0001153,1.419e-20
5776,532.87,0.0001395,1.506e-07,0.0001393,1.9520000000000002e-20
5777,532.92,0.0001657,6.804999999999999e-08,0.0001656,2.64e-20
5778,532.97,0.0001937,3.0219999999999995e-08,0.0001936,3.512e-20
5779,533.02,0.0002227,1.3180000000000001e-08,0.0002227,4.593999999999999e-20
5780,533.07,0.000252,5.649999999999999e-09,0.000252,5.914e-20
5781,533.12,0.0002804,2.379e-09,0.0002804,7.488999999999999e-20
5782,533.17,0.000307,9.844e-10,0.000307,9.335e-20
5783,533.22,0.0003306,4.0010000000000005e-10,0.0003306,1.145e-19
5784,533.27,0.00035010000000000005,1.598e-10,0.00035010000000000005,1.384e-19
5785,533.32,0.0003647,6.268999999999999e-11,0.0003647,1.648e-19
5786,533.37,0.00037370000000000003,2.4170000000000002e-11,0.00037370000000000003,1.933e-19
5787,533.42,0.0003767,9.152999999999999e-12,0.0003767,2.236e-19
5788,533.47,0.0003734,3.4049999999999997e-12,0.0003734,2.552e-19
5789,533.52,0.000364,1.2450000000000002e-12,0.000364,2.8769999999999997e-19
5790,533.57,0.000349,4.471e-13,0.000349,3.204e-19
5791,533.62,0.00032910000000000003,1.578e-13,0.00032910000000000003,3.529e-19
5792,533.67,0.0003052,5.47e-14,0.0003052,3.849e-19
5793,533.72,0.0002783,1.8630000000000002e-14,0.0002783,4.161e-19
5794,533.77,0.0002496,6.235e-15,0.0002496,4.464e-19
5795,533.82,0.0002201,2.05e-15,0.0002201,4.758e-19
5796,533.87,0.0001909,4.338e-16,0.0001909,5.044e-19
5797,533.92,0.0001628,0,0.0001628,5.325e-19
5798,533.97,0.0001365,0,0.0001365,5.603e-19
5799,534.02,0.0001125,0,0.0001125,5.88e-19
5800,534.07,9.12e-05,0,9.12e-05,6.156e-19
5801,534.12,7.268e-05,0,7.268e-05,6.43e-19
5802,534.17,5.695e-05,0,5.695e-05,6.7e-19
5803,534.22,4.387e-05,0,4.387e-05,6.958e-19
5804,534.27,3.322e-05,0,3.322e-05,7.198e-19
5805,534.32,2.474e-05,0,2.474e-05,7.411e-19
5806,534.37,1.811e-05,0,1.811e-05,7.5849999999999995e-19
5807,534.42,1.303e-05,0,1.303e-05,7.711e-19
5808,534.47,9.214e-06,0,9.214e-06,7.779e-19
5809,534.52,6.406e-06,0,6.406e-06,7.783e-19
5810,534.57,4.378e-06,0,4.378e-06,7.719e-19
5811,534.62,2.9410000000000003e-06,0,2.9410000000000003e-06,7.588e-19
5812,534.67,1.9419999999999998e-06,0,1.9419999999999998e-06,7.392e-19
5813,534.72,1.26e-06,0,1.26e-06,7.142e-19
5814,534.77,8.041e-07,0,8.041e-07,6.848000000000001e-19
5815,534.82,5.042e-07,6.117e-15,5.042e-07,6.527e-19
5816,534.87,3.108e-07,1.838e-14,3.108e-07,6.194e-19
5817,534.92,1.884e-07,5.4289999999999995e-14,1.884e-07,5.869e-19
5818,534.97,1.125e-07,1.576e-13,1.125e-07,5.568e-19
5819,535.02,6.636e-08,4.496e-13,6.636e-08,5.31e-19
5820,535.07,3.92e-08,1.261e-12,3.92e-08,5.109000000000001e-19
5821,535.12,2.407e-08,3.4760000000000005e-12,2.407e-08,4.979e-19
5822,535.17,1.684e-08,9.414999999999999e-12,1.683e-08,4.932e-19
5823,535.22,1.535e-08,2.507e-11,1.5319999999999998e-08,4.976e-19
5824,535.27,1.8999999999999998e-08,6.561e-11,1.893e-08,5.116e-19
5825,535.32,2.8510000000000005e-08,1.6880000000000003e-10,2.8339999999999998e-08,5.356000000000001e-19
5826,535.37,4.604e-08,4.267e-10,4.5609999999999996e-08,5.693999999999999e-19
5827,535.42,7.55e-08,1.06e-09,7.444e-08,6.127e-19
5828,535.47,1.232e-07,2.59e-09,1.206e-07,6.645999999999999e-19
5829,535.52,1.9879999999999998e-07,6.217e-09,1.9260000000000002e-07,7.236e-19
5830,535.57,3.173e-07,1.4669999999999998e-08,3.026e-07,7.88e-19
5831,535.62,5.015e-07,3.4019999999999996e-08,4.674e-07,8.555e-19
5832,535.67,7.872e-07,7.753999999999999e-08,7.097e-07,9.231e-19
5833,535.72,1.2329999999999999e-06,1.737e-07,1.0590000000000002e-06,9.879000000000002e-19
5834,535.77,1.935e-06,3.825e-07,1.5530000000000002e-06,1.047e-18
5835,535.82,3.0660000000000004e-06,8.278e-07,2.238e-06,1.096e-18
5836,535.87,4.931e-06,1.761e-06,3.17e-06,1.133e-18
5837,535.92,8.095e-06,3.682e-06,4.413e-06,1.155e-18
5838,535.97,1.36e-05,7.566e-06,6.038e-06,1.1609999999999998e-18
5839,536.02,2.34e-05,1.528e-05,8.12e-06,1.149e-18
5840,536.07,4.107e-05,3.034e-05,1.073e-05,1.119e-18
5841,536.12,7.313e-05,5.919e-05,1.394e-05,1.073e-18
5842,536.17,0.00013130000000000002,0.0001135,1.779e-05,1.013e-18
5843,536.22,0.0002363,0.00021400000000000002,2.232e-05,9.398e-19
5844,536.27,0.0004239,0.0003964,2.752e-05,8.577e-19
5845,536.32,0.0007552,0.0007218999999999999,3.335e-05,7.698e-19
5846,536.37,0.001332,0.001292,3.971e-05,6.792e-19
5847,536.42,0.0023190000000000003,0.002273,4.648e-05,5.893e-19
5848,536.47,0.0039829999999999996,0.003929,5.347e-05,5.027e-19
5849,536.52,0.006737999999999999,0.006678,6.045e-05,4.2159999999999994e-19
5850,536.57,0.01122,0.01115,6.716e-05,3.4780000000000004e-19
5851,536.62,0.01838,0.01831,7.334e-05,2.822e-19
5852,536.67,0.02962,0.02955,7.871e-05,2.255e-19
5853,536.72,0.046939999999999996,0.04686,8.302e-05,1.777e-19
5854,536.77,0.07313,0.07304,8.606e-05,1.3830000000000002e-19
5855,536.82,0.112,0.1119,8.768e-05,1.068e-19
5856,536.87,0.1686,0.1685,8.779e-05,8.226e-20
5857,536.92,0.2495,0.2494,8.639e-05,6.387000000000001e-20
5858,536.97,0.3629,0.3628,8.355e-05,5.0659999999999995e-20
5859,537.02,0.5188,0.5187,7.941e-05,4.1730000000000003e-20
5860,537.07,0.7291,0.729,7.418e-05,3.6260000000000005e-20
5861,537.12,1.0070000000000001,1.0070000000000001,6.811e-05,3.35e-20
5862,537.17,1.367,1.367,6.145e-05,3.281e-20
5863,537.22,1.824,1.824,5.45e-05,3.361e-20
5864,537.27,2.392,2.392,4.75e-05,3.543e-20
5865,537.32,3.0839999999999996,3.0839999999999996,4.068e-05,3.7850000000000005e-20
5866,537.37,3.907,3.907,3.425e-05,4.0499999999999996e-20
5867,537.42,4.865,4.865,2.834e-05,4.309e-20
5868,537.47,5.955,5.955,2.304e-05,4.537e-20
5869,537.52,7.164,7.164,1.841e-05,4.713e-20
5870,537.57,8.471,8.471,1.446e-05,4.8220000000000003e-20
5871,537.62,9.844,9.844,1.116e-05,4.856e-20
5872,537.67,11.24,11.24,8.468e-06,4.809e-20
5873,537.72,12.62,12.62,6.3129999999999995e-06,4.684e-20
5874,537.77,13.93,13.93,4.626e-06,4.4840000000000003e-20
5875,537.82,15.11,15.11,3.3310000000000004e-06,4.22e-20
5876,537.87,16.1,16.1,2.358e-06,3.903e-20
5877,537.92,16.87,16.87,1.64e-06,3.549e-20
5878,537.97,17.38,17.38,1.121e-06,3.171e-20
5879,538.02,17.59,17.59,7.533e-07,2.785e-20
5880,538.07,17.5,17.5,4.975e-07,2.4049999999999998e-20
5881,538.12,17.11,17.11,3.228e-07,2.04e-20
5882,538.17,16.44,16.44,2.059e-07,1.7009999999999998e-20
5883,538.22,15.53,15.53,1.291e-07,1.394e-20
5884,538.27,14.42,14.42,7.951e-08,1.123e-20
5885,538.32,13.16,13.16,4.814e-08,8.893000000000001e-21
5886,538.37,11.8,11.8,2.8650000000000002e-08,6.92e-21
5887,538.42,10.4,10.4,1.675e-08,5.292e-21
5888,538.47,9.014,9.014,9.629e-09,3.9780000000000005e-21
5889,538.52,7.676,7.676,5.439000000000001e-09,2.939e-21
5890,538.57,6.425,6.425,3.02e-09,2.134e-21
5891,538.62,5.2860000000000005,5.2860000000000005,1.648e-09,1.523e-21
5892,538.67,4.274,4.274,8.835e-10,1.0679999999999999e-21
5893,538.72,3.397,3.397,4.6560000000000003e-10,7.365e-22
5894,538.77,2.654,2.654,2.412e-10,4.991e-22
5895,538.82,2.037,2.037,1.228e-10,3.3239999999999997e-22
5896,538.87,1.537,1.537,6.141999999999999e-11,2.177e-22
5897,538.92,1.14,1.14,3.02e-11,1.4019999999999999e-22
5898,538.97,0.8313,0.8313,1.459e-11,8.901999999999999e-23
5899,539.02,0.5956,0.5956,6.931e-12,5.600000000000001e-23
5900,539.07,0.4195,0.4195,3.235e-12,3.545e-23
5901,539.12,0.2903,0.2903,1.484e-12,2.355e-23
5902,539.17,0.1975,0.1975,6.69e-13,1.793e-23
5903,539.22,0.1321,0.1321,2.964e-13,1.7489999999999998e-23
5904,539.27,0.08681,0.08681,1.291e-13,2.219e-23
5905,539.32,0.05608,0.05608,5.525e-14,3.315e-23
5906,539.37,0.0356,0.0356,2.324e-14,5.28e-23
5907,539.42,0.02222,0.02222,9.606999999999999e-15,8.520000000000001e-23
5908,539.47,0.013630000000000001,0.013630000000000001,3.903e-15,1.366e-22
5909,539.52,0.008216,0.008216,1.558e-15,2.16e-22
5910,539.57,0.004868,0.004868,6.116e-16,3.3630000000000003e-22
5911,539.62,0.0028350000000000003,0.0028350000000000003,2.359e-16,5.15e-22
5912,539.67,0.001623,0.001623,8.94e-17,7.754999999999999e-22
5913,539.72,0.0009130000000000001,0.0009130000000000001,3.33e-17,1.148e-21
5914,539.77,0.0005049,0.0005049,1.2189999999999999e-17,1.672e-21
5915,539.82,0.0002744,0.0002744,4.387e-18,2.393e-21
5916,539.87,0.00014659999999999999,0.00014659999999999999,1.552e-18,3.3680000000000003e-21
5917,539.92,7.696e-05,7.696e-05,5.392e-19,4.661e-21
5918,539.97,3.972e-05,3.972e-05,1.842e-19,6.342e-21
