,Wavelength,Sum,N I (9.5e-01),N II (5.3e-02),N III (2.7e-10)
6197,532.52,0.3825,0.3825,5.567e-08,1.27e-20
6198,532.57,0.4282,0.4282,4.883999999999999e-08,1.226e-20
6199,532.62,0.4712,0.4712,4.2530000000000004e-08,1.177e-20
6200,532.67,0.5097,0.5097,3.685e-08,1.123e-20
6201,532.72,0.5419,0.5419,3.1880000000000005e-08,1.0640000000000001e-20
6202,532.77,0.5665,0.5665,2.762e-08,1.0000000000000001e-20
6203,532.82,0.5823,0.5823,2.411e-08,9.315e-21
6204,532.87,0.5885,0.5885,2.133e-08,8.588e-21
6205,532.92,0.585,0.585,1.927e-08,7.83e-21
6206,532.97,0.572,0.572,1.794e-08,7.052e-21
6207,533.02,0.5503,0.5503,1.735e-08,6.27e-21
6208,533.07,0.521,0.521,1.7519999999999997e-08,5.4969999999999996e-21
6209,533.12,0.4856,0.4856,1.849e-08,4.751e-21
6210,533.17,0.4457,0.4457,2.0299999999999996e-08,4.045e-21
6211,533.22,0.403,0.403,2.299e-08,3.391e-21
6212,533.27,0.3593,0.3593,2.659e-08,2.798e-21
6213,533.32,0.316,0.316,3.11e-08,2.272e-21
6214,533.37,0.2746,0.2746,3.6499999999999996e-08,1.814e-21
6215,533.42,0.236,0.236,4.27e-08,1.4250000000000001e-21
6216,533.47,0.2012,0.2012,4.9580000000000005e-08,1.1e-21
6217,533.52,0.1706,0.1706,5.698e-08,8.352000000000001e-22
6218,533.57,0.1447,0.1447,6.466e-08,6.2329999999999995e-22
6219,533.62,0.1235,0.1235,7.236000000000001e-08,4.572e-22
6220,533.67,0.1069,0.1069,7.978e-08,3.297e-22
6221,533.72,0.09485,0.09485,8.660999999999999e-08,2.337e-22
6222,533.77,0.08698,0.08698,9.255e-08,1.629e-22
6223,533.82,0.08294,0.08294,9.732999999999999e-08,1.1170000000000002e-22
6224,533.87,0.08232,0.08232,1.0070000000000001e-07,7.552e-23
6225,533.92,0.08463,0.08463,1.0259999999999999e-07,5.057e-23
6226,533.97,0.08937,0.08937,1.0289999999999999e-07,3.39e-23
6227,534.02,0.09597,0.09597,1.017e-07,2.3280000000000002e-23
6228,534.07,0.1038,0.1038,9.904e-08,1.711e-23
6229,534.12,0.1124,0.1124,9.521e-08,1.43e-23
6230,534.17,0.1211,0.1211,9.049e-08,1.42e-23
6231,534.22,0.1292,0.1292,8.523e-08,1.645e-23
6232,534.27,0.1364,0.1364,7.984e-08,2.098e-23
6233,534.32,0.1421,0.1421,7.468999999999999e-08,2.792e-23
6234,534.37,0.146,0.146,7.018e-08,3.752e-23
6235,534.42,0.148,0.148,6.663999999999999e-08,5.015e-23
6236,534.47,0.148,0.148,6.434e-08,6.618e-23
6237,534.52,0.146,0.146,6.346e-08,8.601000000000001e-23
6238,534.57,0.1425,0.1425,6.412000000000001e-08,1.099e-22
6239,534.62,0.1376,0.1376,6.629e-08,1.3819999999999998e-22
6240,534.67,0.1321,0.1321,6.987e-08,1.7059999999999998e-22
6241,534.72,0.1264,0.1264,7.468e-08,2.0709999999999997e-22
6242,534.77,0.1213,0.1213,8.041e-08,2.47e-22
6243,534.82,0.1173,0.1173,8.673e-08,2.895e-22
6244,534.87,0.1152,0.1152,9.323000000000001e-08,3.335e-22
6245,534.92,0.1155,0.1155,9.952e-08,3.775e-22
6246,534.97,0.1186,0.1186,1.052e-07,4.199e-22
6247,535.02,0.1248,0.1248,1.099e-07,4.59e-22
6248,535.07,0.1343,0.1343,1.133e-07,4.93e-22
6249,535.12,0.147,0.147,1.152e-07,5.203999999999999e-22
6250,535.17,0.1626,0.1626,1.1539999999999999e-07,5.398e-22
6251,535.22,0.1807,0.1807,1.1390000000000001e-07,5.502999999999999e-22
6252,535.27,0.2004,0.2004,1.108e-07,5.513e-22
6253,535.32,0.221,0.221,1.0609999999999999e-07,5.427000000000001e-22
6254,535.37,0.2415,0.2415,1.002e-07,5.249999999999999e-22
6255,535.42,0.2609,0.2609,9.317999999999999e-08,4.991e-22
6256,535.47,0.2782,0.2782,8.541000000000001e-08,4.662e-22
6257,535.52,0.2924,0.2924,7.716e-08,4.28e-22
6258,535.57,0.3027,0.3027,6.872000000000001e-08,3.861e-22
6259,535.62,0.3087,0.3087,6.036e-08,3.423e-22
6260,535.67,0.3101,0.3101,5.2279999999999996e-08,2.982e-22
6261,535.72,0.3067,0.3067,4.4669999999999996e-08,2.553e-22
6262,535.77,0.2991,0.2991,3.766e-08,2.148e-22
6263,535.82,0.2876,0.2876,3.132e-08,1.776e-22
6264,535.87,0.2732,0.2732,2.572e-08,1.443e-22
6265,535.92,0.2567,0.2567,2.084e-08,1.152e-22
6266,535.97,0.2393,0.2393,1.6659999999999998e-08,9.039e-23
6267,536.02,0.2219,0.2219,1.315e-08,6.969e-23
6268,536.07,0.2056,0.2056,1.0249999999999999e-08,5.28e-23
6269,536.12,0.1911,0.1911,7.881e-09,3.9310000000000003e-23
6270,536.17,0.1792,0.1792,5.981e-09,2.877e-23
6271,536.22,0.1703,0.1703,4.479e-09,2.068e-23
6272,536.27,0.1646,0.1646,3.3090000000000005e-09,1.461e-23
6273,536.32,0.162,0.162,2.412e-09,1.015e-23
6274,536.37,0.1624,0.1624,1.734e-09,6.923999999999999e-24
6275,536.42,0.1653,0.1653,1.2299999999999999e-09,4.643e-24
6276,536.47,0.1702,0.1702,8.616e-10,3.06e-24
6277,536.52,0.1766,0.1766,5.973e-10,1.981e-24
6278,536.57,0.184,0.184,4.129e-10,1.261e-24
6279,536.62,0.1918,0.1918,2.9000000000000003e-10,7.884e-25
6280,536.67,0.1994,0.1994,2.163e-10,4.845e-25
6281,536.72,0.2066,0.2066,1.854e-10,2.9249999999999995e-25
6282,536.77,0.2131,0.2131,1.975e-10,1.736e-25
6283,536.82,0.2186,0.2186,2.602e-10,1.012e-25
6284,536.87,0.2231,0.2231,3.9109999999999997e-10,5.802e-26
6285,536.92,0.2265,0.2265,6.207e-10,3.2669999999999997e-26
6286,536.97,0.229,0.229,9.969e-10,1.808e-26
6287,537.02,0.2305,0.2305,1.592e-09,9.834000000000001e-27
6288,537.07,0.2311,0.2311,2.508e-09,5.255e-27
6289,537.12,0.231,0.231,3.8900000000000004e-09,2.7600000000000004e-27
6290,537.17,0.2301,0.2301,5.935e-09,1.4239999999999998e-27
6291,537.22,0.2286,0.2286,8.901e-09,7.2249999999999995e-28
6292,537.27,0.2265,0.2265,1.3119999999999998e-08,3.6010000000000003e-28
6293,537.32,0.2238,0.2238,1.9019999999999998e-08,1.764e-28
6294,537.37,0.2206,0.2206,2.7089999999999996e-08,8.488e-29
6295,537.42,0.2169,0.2169,3.792e-08,4.0139999999999996e-29
6296,537.47,0.2126,0.2126,5.218999999999999e-08,1.8659999999999998e-29
6297,537.52,0.2078,0.2078,7.06e-08,8.522e-30
6298,537.57,0.2024,0.2024,9.387e-08,3.8249999999999996e-30
6299,537.62,0.1963,0.1963,1.227e-07,1.6869999999999998e-30
6300,537.67,0.1896,0.1896,1.576e-07,7.312999999999999e-31
6301,537.72,0.1821,0.1821,1.991e-07,3.1149999999999995e-31
6302,537.77,0.1738,0.1738,2.472e-07,1.304e-31
6303,537.82,0.1647,0.1647,3.017e-07,5.363e-32
6304,537.87,0.1548,0.1548,3.6200000000000004e-07,2.168e-32
6305,537.92,0.1442,0.1442,4.271e-07,8.611999999999999e-33
6306,537.97,0.133,0.133,4.955e-07,3.3619999999999996e-33
6307,538.02,0.1213,0.1213,5.653e-07,1.29e-33
6308,538.07,0.1094,0.1094,6.343e-07,4.861e-34
6309,538.12,0.09739,0.09739,7.002e-07,1.8009999999999996e-34
6310,538.17,0.08556,0.08556,7.604000000000001e-07,6.555e-35
6311,538.22,0.07414,0.07414,8.128e-07,2.3449999999999996e-35
6312,538.27,0.06332,0.06332,8.553e-07,8.244e-36
6313,538.32,0.053279999999999994,0.053279999999999994,8.865000000000001e-07,2.848e-36
6314,538.37,0.044160000000000005,0.044160000000000005,9.054e-07,9.668e-37
6315,538.42,0.03603,0.03603,9.118000000000001e-07,3.2249999999999996e-37
6316,538.47,0.02893,0.02893,9.061e-07,1.057e-37
6317,538.52,0.022869999999999998,0.02286,8.893000000000001e-07,0
6318,538.57,0.01778,0.01778,8.629e-07,0
6319,538.62,0.013590000000000001,0.013590000000000001,8.287e-07,0
6320,538.67,0.01023,0.01022,7.887000000000001e-07,0
6321,538.72,0.007562999999999999,0.007562,7.449e-07,0
6322,538.77,0.005501,0.0055,6.990000000000001e-07,0
6323,538.82,0.003934,0.003933,6.526999999999999e-07,0
6324,538.87,0.0027660000000000002,0.0027649999999999997,6.070000000000001e-07,0
6325,538.92,0.001912,0.001911,5.627e-07,0
6326,538.97,0.001299,0.001299,5.201e-07,0
6327,539.02,0.0008679,0.0008675000000000001,4.795e-07,0
6328,539.07,0.00057,0.0005696000000000001,4.407e-07,0
6329,539.12,0.000368,0.0003676,4.0350000000000003e-07,0
6330,539.17,0.00023359999999999999,0.00023319999999999998,3.676e-07,0
6331,539.22,0.00014580000000000002,0.00014539999999999998,3.328e-07,0
6332,539.27,8.944e-05,8.915e-05,2.991e-07,0
6333,539.32,5.397e-05,5.371e-05,2.665e-07,0
6334,539.37,3.204e-05,3.18e-05,2.35e-07,0
6335,539.42,1.872e-05,1.851e-05,2.049e-07,0
6336,539.47,1.077e-05,1.059e-05,1.765e-07,0
6337,539.52,6.105e-06,5.955e-06,1.501e-07,0
6338,539.57,3.417e-06,3.2910000000000003e-06,1.258e-07,0
6339,539.62,1.8919999999999998e-06,1.788e-06,1.04e-07,0
6340,539.67,1.0390000000000001e-06,9.545e-07,8.461e-08,0
6341,539.72,5.687e-07,5.009e-07,6.78e-08,0
6342,539.77,3.1179999999999997e-07,2.584e-07,5.348e-08,0
6343,539.82,1.725e-07,1.31e-07,4.151e-08,0
6344,539.87,9.695e-08,6.526e-08,3.1689999999999995e-08,0
6345,539.92,5.5760000000000004e-08,3.196e-08,2.3799999999999998e-08,0
6346,539.97,3.2960000000000005e-08,1.538e-08,1.758e-08,0
6347,540.02,2.004e-08,7.277e-09,1.2770000000000001e-08,0
6348,540.07,1.25e-08,3.384e-09,9.116e-09,0
6349,540.12,7.947e-09,1.5459999999999998e-09,6.4e-09,0
6350,540.17,5.113e-09,6.946000000000001e-10,4.418e-09,0
6351,540.22,3.305e-09,3.067e-10,2.998e-09,0
6352,540.27,2.133e-09,1.3309999999999998e-10,2e-09,0
6353,540.33,1.251e-09,4.776e-11,1.203e-09,0
6354,540.38,7.927999999999999e-10,1.995e-11,7.729e-10,0
6355,540.43,4.963e-10,8.191000000000002e-12,4.881e-10,0
6356,540.48,3.063e-10,3.305e-12,3.03e-10,0
6357,540.53,1.862e-10,1.311e-12,1.849e-10,0
6358,540.58,1.1140000000000001e-10,5.11e-13,1.1090000000000001e-10,0
6359,540.63,6.559e-11,1.958e-13,6.538999999999999e-11,0
6360,540.68,3.797e-11,7.372999999999999e-14,3.79e-11,0
6361,540.73,2.1620000000000002e-11,2.7289999999999997e-14,2.159e-11,0
6362,540.78,1.2099999999999999e-11,9.926999999999999e-15,1.209e-11,0
6363,540.83,6.657999999999999e-12,3.55e-15,6.6540000000000005e-12,0
6364,540.88,3.601e-12,1.2470000000000001e-15,3.6000000000000004e-12,0
6365,540.93,1.915e-12,4.3079999999999997e-16,1.915e-12,0
6366,540.98,1.0009999999999999e-12,1.463e-16,1.0009999999999999e-12,0
6367,541.03,5.143e-13,4.88e-17,5.142e-13,0
6368,541.08,2.597e-13,1.6e-17,2.597e-13,0
6369,541.13,1.289e-13,0,1.289e-13,0
6370,541.18,6.291000000000001e-14,0,6.291000000000001e-14,0
6371,541.23,3.0180000000000004e-14,0,3.0180000000000004e-14,0
6372,541.28,1.423e-14,0,1.423e-14,0
6373,541.33,6.5930000000000004e-15,0,6.5930000000000004e-15,0
6374,541.38,3.003e-15,0,3.003e-15,0
6375,541.43,1.345e-15,0,1.345e-15,0
6376,541.48,5.918e-16,0,5.918e-16,0
6377,541.53,2.56e-16,0,2.56e-16,0
6378,541.58,1.0889999999999999e-16,0,1.0889999999999999e-16,0
6379,541.63,4.55e-17,0,4.55e-17,0
6380,541.68,1.869e-17,0,1.869e-17,0
6381,541.73,7.549999999999999e-18,0,7.549999999999999e-18,0
6382,541.78,2.997e-18,0,2.997e-18,0
6383,541.83,1.1690000000000001e-18,0,1.1690000000000001e-18,0
6384,541.88,4.484000000000001e-19,0,4.484000000000001e-19,0
6385,541.93,1.7120000000000003e-19,0,1.7120000000000003e-19,0
6386,541.98,6.906000000000001e-20,0,6.906000000000001e-20,0
6387,542.03,4.17e-20,0,4.17e-20,0
6388,542.08,6.275e-20,0,6.275e-20,0
6389,542.13,1.602e-19,0,1.602e-19,0
6390,542.18,4.412e-19,0,4.412e-19,0
6391,542.23,1.212e-18,0,1.212e-18,0
6392,542.28,3.277e-18,0,3.277e-18,0
6393,542.33,8.718e-18,0,8.718e-18,0
6394,542.38,2.281e-17,0,2.281e-17,0
6395,542.43,5.869e-17,0,5.869e-17,0
6396,542.48,1.4850000000000002e-16,0,1.4850000000000002e-16,0
6397,542.53,3.6960000000000003e-16,0,3.6960000000000003e-16,0
6398,542.58,9.044e-16,0,9.044e-16,0
6399,542.63,2.177e-15,0,2.177e-15,0
6400,542.68,5.152e-15,0,5.152e-15,0
6401,542.73,1.1990000000000001e-14,0,1.1990000000000001e-14,0
6402,542.78,2.745e-14,0,2.745e-14,0
6403,542.83,6.181e-14,0,6.181e-14,0
6404,542.88,1.369e-13,0,1.369e-13,0
6405,542.93,2.98e-13,0,2.98e-13,0
6406,542.98,6.383e-13,0,6.383e-13,0
6407,543.03,1.3449999999999998e-12,0,1.3449999999999998e-12,0
6408,543.08,2.786e-12,0,2.786e-12,0
6409,543.13,5.677000000000001e-12,0,5.677000000000001e-12,0
6410,543.18,1.1380000000000002e-11,0,1.1380000000000002e-11,0
6411,543.23,2.2429999999999997e-11,0,2.2429999999999997e-11,0
6412,543.28,4.35e-11,0,4.35e-11,0
6413,543.33,8.295999999999999e-11,0,8.295999999999999e-11,0
6414,543.38,1.557e-10,0,1.557e-10,0
6415,543.43,2.872e-10,0,2.872e-10,0
6416,543.48,5.215e-10,0,5.215e-10,0
6417,543.53,9.312000000000001e-10,0,9.312000000000001e-10,0
6418,543.58,1.636e-09,0,1.636e-09,0
6419,543.63,2.8270000000000003e-09,0,2.8270000000000003e-09,0
6420,543.68,4.806e-09,0,4.806e-09,0
6421,543.73,8.039e-09,0,8.039e-09,0
6422,543.78,1.3230000000000002e-08,0,1.3230000000000002e-08,0
6423,543.83,2.142e-08,0,2.142e-08,0
6424,543.88,3.411e-08,1.638e-17,3.411e-08,0
6425,543.93,5.3460000000000004e-08,4.89e-17,5.3460000000000004e-08,0
6426,543.98,8.244e-08,1.436e-16,8.244e-08,0
6427,544.03,1.251e-07,4.147e-16,1.251e-07,0
6428,544.08,1.868e-07,1.178e-15,1.868e-07,0
6429,544.13,2.744e-07,3.289e-15,2.744e-07,0
6430,544.18,3.968e-07,9.032e-15,3.968e-07,0
6431,544.23,5.646e-07,2.44e-14,5.646e-07,0
6432,544.28,7.906e-07,6.48e-14,7.906e-07,0
6433,544.33,1.09e-06,1.693e-13,1.09e-06,0
6434,544.38,1.478e-06,4.349e-13,1.478e-06,0
6435,544.43,1.973e-06,1.099e-12,1.973e-06,0
6436,544.48,2.593e-06,2.7300000000000003e-12,2.593e-06,0
6437,544.53,3.3539999999999996e-06,6.671e-12,3.3539999999999996e-06,0
6438,544.58,4.27e-06,1.6030000000000002e-11,4.27e-06,0
6439,544.63,5.352000000000001e-06,3.788e-11,5.352000000000001e-06,0
6440,544.68,6.602999999999999e-06,8.805000000000001e-11,6.602999999999999e-06,0
6441,544.73,8.02e-06,2.012e-10,8.02e-06,0
6442,544.78,9.591e-06,4.5239999999999996e-10,9.591e-06,0
6443,544.83,1.129e-05,9.999e-10,1.129e-05,0
6444,544.88,1.309e-05,2.174e-09,1.309e-05,0
6445,544.93,1.495e-05,4.647e-09,1.494e-05,0
6446,544.98,1.68e-05,9.771e-09,1.679e-05,0
6447,545.03,1.861e-05,2.02e-08,1.859e-05,0
6448,545.08,2.031e-05,4.108000000000001e-08,2.027e-05,0
6449,545.13,2.186e-05,8.216000000000002e-08,2.178e-05,0
6450,545.18,2.321e-05,1.616e-07,2.305e-05,0
6451,545.23,2.436e-05,3.125e-07,2.404e-05,0
6452,545.28,2.533e-05,5.944e-07,2.473e-05,0
6453,545.33,2.621e-05,1.1120000000000001e-06,2.509e-05,0
6454,545.38,2.718e-05,2.045e-06,2.513e-05,0
6455,545.43,2.857e-05,3.7e-06,2.487e-05,0
6456,545.48,3.093e-05,6.584e-06,2.434e-05,0
6457,545.53,3.512e-05,1.152e-05,2.36e-05,0
6458,545.58,4.251e-05,1.982e-05,2.269e-05,1.533e-38
6459,545.63,5.524e-05,3.354e-05,2.169e-05,4.575e-38
6460,545.68,7.648e-05,5.582e-05,2.066e-05,1.343e-37
6461,545.73,0.00011100000000000001,9.136e-05,1.966e-05,3.879e-37
6462,545.78,0.00016580000000000002,0.000147,1.873e-05,1.102e-36
6463,545.83,0.00025069999999999997,0.00023280000000000002,1.791e-05,3.077e-36
6464,545.88,0.0003795,0.0003623,1.721e-05,8.455e-36
6465,545.93,0.0005713,0.0005547000000000001,1.664e-05,2.285e-35
6466,545.98,0.0008513,0.0008351000000000001,1.619e-05,6.072e-35
6467,546.03,0.0012519999999999999,0.001236,1.582e-05,1.5869999999999997e-34
6468,546.08,0.001816,0.0018,1.551e-05,4.080999999999999e-34
6469,546.13,0.002593,0.002578,1.522e-05,1.032e-33
6470,546.18,0.0036450000000000002,0.0036299999999999995,1.491e-05,2.5659999999999997e-33
6471,546.23,0.0050420000000000005,0.005028,1.454e-05,6.277e-33
6472,546.28,0.006862,0.006848000000000001,1.409e-05,1.5099999999999999e-32
6473,546.33,0.009186,0.009172,1.353e-05,3.5739999999999996e-32
6474,546.38,0.01209,0.01208,1.286e-05,8.316999999999999e-32
6475,546.43,0.01566,0.01565,1.208e-05,1.904e-31
6476,546.48,0.01995,0.01994,1.122e-05,4.286e-31
6477,546.53,0.024990000000000002,0.024980000000000002,1.028e-05,9.49e-31
6478,546.58,0.030789999999999998,0.030780000000000002,9.311e-06,2.067e-30
6479,546.63,0.03731,0.0373,8.335e-06,4.427e-30
6480,546.68,0.04445,0.04445,7.391e-06,9.326e-30
6481,546.73,0.0521,0.05209,6.514e-06,1.932e-29
6482,546.78,0.060039999999999996,0.06002999999999999,5.737e-06,3.9379999999999997e-29
6483,546.83,0.06805,0.06804,5.091e-06,7.893999999999999e-29
6484,546.88,0.07585,0.07585,4.6e-06,1.5560000000000002e-28
6485,546.93,0.08315,0.08313999999999999,4.289e-06,3.017e-28
6486,546.98,0.08963,0.08963,4.174e-06,5.754e-28
6487,547.03,0.09502999999999999,0.09502999999999999,4.27e-06,1.0789999999999999e-27
6488,547.08,0.09908,0.09908,4.588e-06,1.991e-27
6489,547.13,0.1016,0.1016,5.135e-06,3.6130000000000005e-27
6490,547.18,0.1024,0.1024,5.915e-06,6.447e-27
6491,547.23,0.1016,0.1016,6.924e-06,1.132e-26
6492,547.28,0.09908,0.09908,8.153e-06,1.9540000000000003e-26
6493,547.33,0.09502999999999999,0.09502999999999999,9.588e-06,3.317e-26
6494,547.38,0.08964,0.08963,1.12e-05,5.538999999999999e-26
6495,547.43,0.08315,0.08313999999999999,1.297e-05,9.097999999999999e-26
6496,547.48,0.07586,0.07585,1.483e-05,1.47e-25
6497,547.53,0.06806,0.06804,1.675e-05,2.3350000000000003e-25
6498,547.58,0.06005,0.06002999999999999,1.865e-05,3.649e-25
6499,547.63,0.052110000000000004,0.05209,2.049e-05,5.608999999999999e-25
6500,547.68,0.044469999999999996,0.04445,2.217e-05,8.478999999999999e-25
6501,547.73,0.03732,0.0373,2.364e-05,1.261e-24
6502,547.78,0.03081,0.030780000000000002,2.484e-05,1.8430000000000005e-24
6503,547.83,0.02501,0.024980000000000002,2.571e-05,2.6510000000000004e-24
6504,547.88,0.019969999999999998,0.01994,2.621e-05,3.751e-24
6505,547.93,0.01568,0.01566,2.632e-05,5.218e-24
6506,547.98,0.01211,0.01209,2.603e-05,7.141e-24
6507,548.03,0.009209,0.009184000000000001,2.536e-05,9.611e-24
6508,548.08,0.0068920000000000006,0.006867,2.433e-05,1.272e-23
6509,548.13,0.005083,0.00506,2.299e-05,1.6559999999999997e-23
6510,548.18,0.0037049999999999995,0.0036829999999999996,2.141e-05,2.121e-23
6511,548.23,0.0026829999999999996,0.002663,1.965e-05,2.671e-23
6512,548.28,0.001954,0.001936,1.779e-05,3.309e-23
6513,548.33,0.001464,0.001448,1.591e-05,4.0320000000000003e-23
6514,548.38,0.001174,0.00116,1.409e-05,4.8309999999999997e-23
6515,548.43,0.001058,0.001046,1.24e-05,5.694e-23
6516,548.48,0.001102,0.001091,1.09e-05,6.6e-23
6517,548.53,0.001307,0.0012980000000000001,9.668e-06,7.524e-23
6518,548.58,0.001686,0.0016769999999999999,8.747000000000001e-06,8.437e-23
6519,548.63,0.002262,0.002254,8.187e-06,9.304999999999999e-23
6520,548.68,0.00307,0.003062,8.028e-06,1.009e-22
6521,548.73,0.004152,0.004144,8.306e-06,1.077e-22
6522,548.78,0.005556,0.005547,9.046e-06,1.13e-22
6523,548.83,0.007333,0.0073230000000000005,1.027e-05,1.166e-22
6524,548.88,0.00953,0.009518,1.198e-05,1.184e-22
6525,548.93,0.012190000000000001,0.01218,1.417e-05,1.182e-22
6526,548.98,0.015340000000000001,0.015319999999999999,1.683e-05,1.1599999999999998e-22
6527,549.03,0.01899,0.018969999999999997,1.99e-05,1.121e-22
6528,549.08,0.023119999999999998,0.0231,2.332e-05,1.064e-22
6529,549.13,0.02769,0.02766,2.702e-05,9.944e-23
6530,549.18,0.032619999999999996,0.03259,3.086e-05,9.137e-23
6531,549.23,0.03779,0.03776,3.474e-05,8.256999999999999e-23
6532,549.28,0.04307,0.04303,3.85e-05,7.339e-23
6533,549.33,0.04828,0.04824,4.199e-05,6.415999999999999e-23
6534,549.38,0.05322999999999999,0.05319,4.506e-05,5.517e-23
6535,549.43,0.05773,0.05769,4.757e-05,4.665e-23
6536,549.48,0.06159,0.06154,4.94e-05,3.8810000000000007e-23
6537,549.53,0.06462999999999999,0.06458,5.046e-05,3.175e-23
6538,549.58,0.06672,0.06667000000000001,5.071e-05,2.5539999999999996e-23
6539,549.63,0.06775,0.0677,5.012e-05,2.0210000000000002e-23
6540,549.68,0.0677,0.06765,4.872e-05,1.573e-23
6541,549.73,0.06657,0.06652999999999999,4.659e-05,1.204e-23
6542,549.78,0.06445,0.0644,4.382e-05,9.068999999999999e-24
6543,549.83,0.06145,0.06141,4.053e-05,6.716e-24
6544,549.88,0.05777,0.05773,3.688e-05,4.891e-24
6545,549.93,0.0536,0.053570000000000007,3.301e-05,3.5039999999999996e-24
6546,549.98,0.049210000000000004,0.04918,2.905e-05,2.4689999999999998e-24
6547,550.03,0.04485,0.04482,2.516e-05,1.7109999999999997e-24
6548,550.08,0.04077,0.04075,2.142e-05,1.166e-24
6549,550.13,0.03725,0.03723,1.794e-05,7.817e-25
6550,550.18,0.03453,0.03451,1.478e-05,5.153999999999999e-25
6551,550.23,0.03283,0.03282,1.198e-05,3.3419999999999997e-25
6552,550.28,0.03236,0.03235,9.549e-06,2.132e-25
6553,550.33,0.03331,0.0333,7.486e-06,1.3370000000000001e-25
6554,550.38,0.03582,0.03581,5.773e-06,8.250000000000001e-26
6555,550.43,0.040010000000000004,0.04,4.378e-06,5.006e-26
6556,550.48,0.04596,0.04596,3.266e-06,2.988e-26
6557,550.53,0.053720000000000004,0.053720000000000004,2.396e-06,1.754e-26
6558,550.58,0.06329,0.06327999999999999,1.729e-06,1.0130000000000001e-26
6559,550.63,0.0746,0.0746,1.228e-06,5.75e-27
6560,550.68,0.08755,0.08755,8.572e-07,3.211e-27
6561,550.73,0.102,0.102,5.886e-07,1.7640000000000002e-27
6562,550.78,0.1177,0.1177,3.9759999999999996e-07,9.53e-28
6563,550.83,0.1344,0.1344,2.642e-07,5.064e-28
6564,550.88,0.1519,0.1519,1.7260000000000002e-07,2.647e-28
6565,550.93,0.1698,0.1698,1.11e-07,1.3600000000000001e-28
6566,550.98,0.188,0.188,7.022e-08,6.878e-29
6567,551.03,0.2061,0.2061,4.375e-08,3.42e-29
6568,551.08,0.2239,0.2239,2.6910000000000004e-08,1.673e-29
6569,551.13,0.2413,0.2413,1.643e-08,8.045999999999999e-30
6570,551.18,0.2581,0.2581,1.012e-08,3.806e-30
6571,551.23,0.2743,0.2743,6.525e-09,1.7709999999999997e-30
6572,551.28,0.2899,0.2899,4.736e-09,8.106e-31
6573,551.33,0.3048,0.3048,4.2159999999999995e-09,3.649e-31
6574,551.38,0.3189,0.3189,4.699e-09,1.6149999999999999e-31
6575,551.43,0.3323,0.3323,6.109e-09,7.032999999999999e-32
6576,551.48,0.3446,0.3446,8.522e-09,3.012e-32
6577,551.53,0.3558,0.3558,1.214e-08,1.269e-32
6578,551.58,0.3656,0.3656,1.727e-08,5.2559999999999995e-33
6579,551.63,0.3735,0.3735,2.4330000000000003e-08,2.142e-33
6580,551.68,0.3793,0.3793,3.383e-08,8.582999999999998e-34
6581,551.73,0.3827,0.3827,4.6410000000000003e-08,3.383e-34
6582,551.78,0.3834,0.3834,6.277e-08,1.311e-34
6583,551.83,0.3812,0.3812,8.372e-08,5e-35
6584,551.88,0.3762,0.3762,1.101e-07,1.8749999999999997e-35
6585,551.93,0.3687,0.3687,1.43e-07,6.917e-36
6586,551.98,0.359,0.359,1.831e-07,2.5089999999999996e-36
6587,552.03,0.3478,0.3478,2.316e-07,8.953e-37
6588,552.08,0.336,0.336,2.892e-07,3.142e-37
6589,552.13,0.3245,0.3245,3.568e-07,1.0839999999999999e-37
6590,552.18,0.3144,0.3144,4.35e-07,3.6810000000000005e-38
6591,552.23,0.3067,0.3067,5.243e-07,0
6592,552.28,0.3022,0.3022,6.251e-07,0
6593,552.33,0.3019,0.3019,7.373999999999999e-07,0
6594,552.38,0.3061,0.3061,8.612999999999999e-07,0
6595,552.43,0.3152,0.3152,9.964000000000001e-07,0
6596,552.48,0.3288,0.3288,1.142e-06,0
6597,552.53,0.3464,0.3464,1.299e-06,0
6598,552.58,0.3673,0.3673,1.464e-06,0
6599,552.63,0.3902,0.3902,1.639e-06,0
6600,552.68,0.4137,0.4137,1.821e-06,0
6601,552.73,0.4363,0.4363,2.011e-06,0
6602,552.78,0.4564,0.4564,2.207e-06,0
6603,552.83,0.4726,0.4726,2.408e-06,0
6604,552.88,0.4836,0.4836,2.614e-06,0
6605,552.93,0.4885,0.4885,2.821e-06,0
6606,552.98,0.4866,0.4866,3.0289999999999997e-06,0
6607,553.03,0.4777,0.4777,3.235e-06,0
6608,553.08,0.4621,0.4621,3.435e-06,0
6609,553.13,0.4404,0.4404,3.626e-06,0
6610,553.18,0.4135,0.4135,3.8030000000000003e-06,0
6611,553.23,0.3826,0.3826,3.963e-06,0
6612,553.28,0.3492,0.3492,4.098e-06,0
6613,553.33,0.3148,0.3148,4.206e-06,0
6614,553.38,0.2808,0.2808,4.281e-06,0
6615,553.43,0.2488,0.2488,4.319e-06,0
6616,553.48,0.2201,0.2201,4.318e-06,0
6617,553.53,0.1959,0.1959,4.277e-06,0
6618,553.58,0.1772,0.1772,4.198e-06,0
6619,553.63,0.1649,0.1649,4.081e-06,0
6620,553.68,0.1594,0.1594,3.933e-06,0
6621,553.73,0.1613,0.1613,3.7569999999999998e-06,0
6622,553.78,0.1706,0.1706,3.562e-06,0
6623,553.83,0.1875,0.1875,3.352e-06,0
