Wavelength;Al;Bb;Ca;Cc;Cll;Ff;Kk;li;Na;Nn;Oo;Ti;;
593.84;8.98e-15;0;189.7;0.0001874;2,84E-10;0;0.00026460000000000003;0;13455;0.017759999999999998;0.1279;18.98;;
593.89;229;0;140.5;0.00020140000000000002;1,03E-10;0;0.00025550000000000003;0;8217;0.025830000000000002;0.1838;13.97;;
593.94;5,75E-11;0;102.4;0.0002141;3,65E-11;0;0.00024270000000000002;0;5834;0.0368;0.2584;29129;;
593.99;1,42E-10;0;73.93;0.00022549999999999998;1.27e-14;0;0.00022669999999999998;0;4066;0.05136;0.3556;9236;;
594.04;3,48E-10;0;53.47;0.000236;4.33e-15;0;0.00020830000000000002;0;2782;0.0702;0.479;9,239E+15;;
594.09;8,37E-10;0;39.7;0.0002463;1,45E-12;0;0.0001882;0;1868;0.09399;0.6316;30956;;
594.14;1,99E-09;0;31.56;0.0002573;0,474;0;0.0001673;0;1,231E+16;0.1233;0.8151;43145;;
594.19;46600;0;28.32;0.0002705;1,52E-13;0;0.0001462;0;0.7964;0.1583;43160;19.62;;
594.24;108000;0;29.62;0.00028730000000000004;0,479;0;0.00012570000000000002;0;0.5056;0.1992;1274;27.49;;
594.29;2.45e-11;0;35.41;0.00030980000000000005;1,48E-14;0;0.0001063;0;0.315;0.2456;1,542E+16;38.31;;
594.34;5.5e-11;0;45.96;0.0003398;0,0447;0;0,0884;0;0.1927;0.2965;1827;52.61;;
594.39;0,000000122;0;61.82;0.0003795;3,59E-15;0;0,0724;0;0.1156;0.3506;2119;70.94;;
594.44;0,000000266;0;83.72;0.00043069999999999995;1,17E-14;0;0,0582;0;0.0681;0.4061;2407;93.73;;
594.49;0,000000573;0;112.5;0.0004948999999999999;0,372;0;0,0461;0;0.03937;0.4607;2675;121.3;;
594.54;0,00000122;0;149.1;0.0005733;1,16E-13;0;0,0359;0;0.022330000000000003;0.512;33270;153.7;;
594.59;25500000;0;194.0;0.0006661000000000001;3,55;0;0,0275;0;0.01243;0.5574;43103;190.6;;
594.64;0,00000525;0;248.0;0.0007726;1,07E-12;0;0,0208;0;0.006792;0.5943;3,232E+16;231.5;;
594.69;0,0000107;0;310.8;0.0008912000000000001;3,15E-12;0;0,0156;0;0.0036420000000000003;0.6207;3298;275.2;;
594.74;215000000;0;382.0;0.001019;9,09E-12;0;0,0116;0;0.001916;0.635;3295;320.2;;
594.79;0,0000425;0;460.5;0.001153;257;0;8670000000;0;0.0009895;0.6363;3222;364.7;;
594.84;0,0000829;0;544.3;0.001287;7,15E-11;0;67200000000;0;0.0005015;0.6246;3,084E+16;406.6;;
594.89;0,00016;0;630.8;0.001417;1,95E-10;0;0,00562;0;0.00024940000000000004;0.6005;32540;443.8;;
594.94;0,000303;0;716.9;0.001537;5,21E-10;0;0,00531;0;0.0001217;0.5655;2,651E+16;474.1;;
594.99;0,000567;0;798.8;0.001643;13700;0;0,0058;0;0,0583;0.5217;13912;495.9;;
595.04;0,00105;0;872.7;0.00173;35100;0;0,00717;0;2.74e-05;0.4713;2092;507.7;;
595.09;0,0019;0;934.9;0.001794;8,85E-09;0;9560000000;0;0,0126;0.4172;1,799E+16;508.8;;
595.14;0,00342;0;982.1;0.001834;2,19E-08;0;0,0132;0;5.72e-06;0.3617;1515;499.3;;
595.19;6040000000;0;1011.0;0.00185;0,000000053;0;0,0183;0;0,00254;0.3071;1249;479.6;;
595.24;0,0105;0;1021.0;0.0018440000000000002;0,000000126;0;0,0254;0;0,00111;0.2555;1008;451.2;;
595.29;0,0181;0;1011.0;0.001818;0,000000294;0;0,0347;0;0,000474;0.2082;0.7958;415.9;;
595.34;0,0308;0;982.1;0.001779;673000;0;0,0468;0;1990000000;0.1663;0.6152;375.7;;
595.39;0,0515;0;934.9;0.001731;0,00000151;0;0,0622;0;0,000082;0.1303;0.4655;333.2;;
595.44;0,0849;0;872.7;0.0016820000000000001;0,00000332;0;0,0813;0;0,0000331;0.1002;0.3448;290.6;;
595.49;0.0001381;0;798.8;0.001638;71600000;0;0.00010449999999999999;0;0,0000132;0.07587999999999999;0.2499;250.5;;
595.54;0.0002215;0;716.9;0.001607;0,0000152;0;0.00013230000000000002;0;0,00000512;0.05702;0.1773;214.9;;
595.59;0.0003503;0;630.8;0.001594;314000000;0;0.0001646;0;0,00000196;0.04314;0.1232;185.9;;
595.64;0.0005462999999999999;0;544.3;0.001603;0,000064;0;0.00020150000000000002;0;733000;0.03383;0.08372;165.3;;
595.69;0.0008402000000000001;0;460.5;0.00164;1280000000;0;0.00024270000000000002;0;2700000;0.028789999999999996;0.05571;154.7;;
595.74;0.001274;0;382.0;0.001703;0,00025;0;0.0002875;0;97500;0.02792;0.03628;155.5;;
595.79;0.001905;0;310.7;0.001794;480000000;0;0.000335;0;3,45E-08;0.03137;0.023119999999999998;169.4;;
595.84;0.002809;0;247.8;0.0019100000000000002;903000000;0;0.0003841;0;0,000000012;0.03957;0.014419999999999999;197.6;;
595.89;0.004085;0;193.8;0.002046;16700000000;0;0.00043310000000000006;0;4,1E-09;0.053239999999999996;0.008809;241.2;;
595.94;0.005856;0;148.6;0.0021969999999999997;0,00302;0;0.0004803999999999999;0;13700;0.07339;0.0047420000000000006;301.3;;
595.99;0.00828;0;111.7;0.002355;53600000000;0;0.0005241000000000001;0;4,51E-10;0.1012;0.0027719999999999997;378.3;;
596.04;0.01154;0;82.36;0.002512;0,00934;0;0.0005626;0;1,46E-10;0.1381;0.001602;471.9;;
596.09;0.01587;0;59.53;0.002659;0,016;0;0.000594;0;4,61E-11;0.1854;0.0009356;581.0;;
596.14;0.021509999999999998;0;42.19;0.0027890000000000002;0,0267;0;0.0006169;0;0,000491;0.2442;0.0005906;703.4;;
596.19;0.02875;0;29.32;0.002893;0,0439;0;0.0006302;0;0,00208;0.3155;0.0004638;835.7;;
596.24;0.0379;0;19.98;0.002966;0,0707;0;0.0006332999999999999;0;8,67E-17;0.3994;0.0005118000000000001;973.3;;
596.29;0.049260000000000005;0;13.35;0.0030039999999999997;0.0001117;0;0.0006261;0;0,0000354;0.4954;0.0007409;1110.0;;
596.34;0.06312999999999999;0;8746;0.003006;0.00017309999999999998;0;0.0006087999999999999;0;1,42E-17;0.6021;0.0012050000000000001;1241.0;;
596.39;0.07979;0;5,618E+15;0.002971;0.0002631;0;0.0005824;0;0,0000559;0.7168;0.002012;1358.0;;
596.44;0.09942999999999999;0;3,539E+16;0.002902;0.00039210000000000004;0;0.0005480000000000001;0;2.16e-21;0.8361;0.003336;1455.0;;
596.49;0.1222;0;2185;0.002804;0.0005732000000000001;0;0.0005072;0;0,000000819;0.9555;0.0054399999999999995;1526.0;;
596.54;0.1481;0;1,323E+16;0.002681;0.0008217000000000001;0;0.00046180000000000006;0;3,05E-19;43282;0.008694;1568.0;;
596.59;0.1769;0;0.7857;0.002539;0.001155;0;0.0004136;0;1,11E-19;1173;0.013609999999999999;1577.0;;
596.64;0.2085;0;0.4574;0.002386;0.001593;0;0.00036439999999999997;0;3,99E-20;1261;0.02085;1554.0;;
596.69;0.2422;0;0.2611;0.002225;0.002154;0;0.0003158;0;1,4E-20;1327;0.03129;1500.0;;
596.74;0.2775;0;0.1462;0.002062;0.002857;0;0.0002692;0;4,84E-21;1369;0.04595;1418.0;;
596.79;0.3135;0;0.08022;0.0019;0.0037170000000000003;0;0.0002258;0;1,64E-08;1383;0.06609;1315.0;;
596.84;0.3492;0;0.04317;0.001741;0.004743;0;0.00018630000000000003;0;5,45E-22;1369;0.09305;1196.0;;
596.89;0.3836;0;0.02278;0.0015890000000000001;0.005937;0;0.0001512;0;1,78E-22;1327;0.1283;1068.0;;
596.94;0.4155;0;0.01178;0.001442;0.007289;0;0.0001208;0;5,69E-23;1261;0.1731;937.9;;
596.99;0.4438;0;0.005978;0.001302;0.008781;0;0,095;0;1,79E-10;1173;0.2287;812.0;;
597.04;0.4674;0;0.0029739999999999996;0.001168;0.01038;0;7.36e-05;0;9,78E-29;43282;0.2959;695.3;;
597.09;0.4855;0;0.00145;0.0010400000000000001;0.01205;0;0,0563;0;1,03E-28;0.9555;0.3747;591.7;;
597.14;0.4972;0;0.0006935999999999999;0.0009177999999999999;0.013730000000000001;0;0,0427;0;1,07E-28;0.8361;0.4647;503.7;;
597.19;0.5021;0;0.0003252;0.0008025;0.015380000000000001;0;0,0324;0;1,09E-28;0.7168;0.5641;432.5;;
597.24;0.5;0;0.0001495;0.0006940000000000001;0.01694;0;0,025;0;1,1E-28;0.602;0.6706;378.3;;
597.29;0.4909;0;0,0674;0.000593;0.01838;0;0,0202;0;1,08E-28;0.4954;0.7805;340.2;;
597.34;0.4754;0;2.98e-05;0.0005;0.01968;0;1.77e-05;0;1,04E-28;0.3993;0.8893;317.2;;
597.39;0.4539;0;0,0129;0.0004158;0.02085;0;0,0175;0;9,86E-29;0.3153;0.9922;307.7;;
597.44;0.4273;0;54900000000;0.00034060000000000004;0.02194;0;0,0195;0;9.18e-32;0.244;1084;310.5;;
597.49;0.3967;0;0,00229;0.0002747;0.02302;0;2.4e-05;0;8.4e-32;0.1849;1159;324.6;;
597.54;0.3632;0;0,000935;0.000218;0.02423;0;0,0312;0;7.55e-32;0.1373;1214;349.5;;
597.59;0.3279;0;0,000375;0.0001701;0.025730000000000003;0;0,0415;0;6,67E-29;0.09988;1244;385.5;;
597.64;0.2918;0;1470000000;0.0001305;0.0277;0;0,0554;0;5,78E-29;0.07118;1249;433.1;;
597.69;0.2562;0;567000000;0,0984;0.03038;0;0,0736;0;4,93E-17;0.0497;1228;493.4;;
597.74;0.2217;0;2.14e-08;0,0728;0.03397;0;0,0965;0;4,13E-29;0.034;1181;567.7;;
597.79;0.1892;0;0,00000793;0,053;0.03868;0;0.0001249;0;3,39E-29;0.02278;1113;656.9;;
597.84;0.1593;0;0,00000288;0,0379;0.04465;0;0.0001591;0;2,74E-16;0.01495;1,027E+16;761.7;;
597.89;0.1322;0;10200000;0,0266;0.051989999999999995;0;0.0001995;0;2,18E-29;0.009618000000000002;0.9274;881.7;;
597.94;0.1082;0;3580000;0,0183;0.06069;0;0.00024619999999999997;0;1,7E-29;0.00606;0.82;1015.0;;
597.99;0.08728;0;0,000000123;0,0124;0.07065;0;0.000299;0;1,3E-16;0.0037409999999999995;0.71;1159.0;;
598.04;0.06945;0;4,13E-08;0,0082;0.08165;0;0.0003571;0;9,82E-18;0.002262;0.6018;1309.0;;
598.09;0.0545;0;137000;5340000000;0.09336;0;0.0004197;0;7,28E-30;0.00134;0.4995;1459.0;;
598.14;0.04217;0;44900;0,00342;0.1053;0;0.0004853;0;5,3E-30;0.0007779;0.4058;1603.0;;
598.19;0.03218;0;14800;0,00214;0.117;0;0.0005521;0;3,79E-17;0.0004423;0.3229;1732.0;;
598.24;0.02422;0;5,03E-10;1.32e-06;0.1279;0;0.0006178;0;2,67E-17;0.00024639999999999997;0.2515;1838.0;;
598.29;0.01799;0;1,89E-10;0,000798;0.1374;0;0.0006803;0;1,84E-17;0.0001345;0.1918;1917.0;;
598.34;0.01319;0;4,74E-11;4730000000;0.145;0;0.0007369;0;1,25E-30;0,0719;0.1432;1962.0;;
598.39;0.009563;0;4,17E-11;0,000275;0.1501;0;0.0007853;0;8,39E-31;0,0377;0.1046;1971.0;;
598.44;0.006876999999999999;0;411;0,000157;0.1526;0;0.0008234;0;5,51E-18;0,0193;0.07488;1942.0;;
598.49;0.0049380000000000005;0;4,55E-11;0,0000882;0.1522;0;0.0008493;0;3,56E-31;0,00971;0.05246;1879.0;;
598.54;0.003589;0;5,53E-11;0,0000485;0.1489;0;0.0008618;0;2,27E-31;47800000000;0.03598;1786.0;;
598.59;0.002705;0;7.06e-14;262000000;0.1429;0;0.0008603999999999999;0;1,42E-18;0,00231;0.02416;1669.0;;
598.64;0.002196;0;92;0,0000139;0.1345;0;0.0008451000000000001;0;8,71E-32;0,00109;0.015880000000000002;1537.0;;
598.69;0.002001;0;1.2e-13;0,00000722;0.1242;0;0.0008167;0;5,27E-20;505000000;0.01022;1399.0;;
598.74;0.002085;0;1,55E-10;0,00000369;0.1125;0;0.0007763999999999999;0;3,14E-19;2290000000;0.00644;1265.0;;
598.79;0.002436;0;1,97E-10;0,00000185;0.09995;0;0.0007262000000000001;0;1,84E-32;1020000000;0.003972;1144.0;;
598.84;0.003062;0;2,47E-10;0,000000907;0.0871;0;0.0006682000000000001;0;1,06E-19;0,0000444;0.002398;1042.0;;
598.89;0.003988;0;3,04E-10;0,000000437;0.07445;0;0.0006048999999999999;0;6,08E-21;0,0000189;0.001418;965.5;;
598.94;0.005254;0;3,66E-10;2.07e-10;0.062439999999999996;0;0.0005387;0;3.46e-36;7910000;0.0008202999999999999;918.2;;
598.99;0.0069099999999999995;0;4,33E-10;96100;0.05139;0;0.000472;0;2E-33;32400000;0.0004647;901.3;;
599.04;0.009015;0;5,03E-10;438000;0.04154;0;0.00040689999999999997;0;1,21E-20;0,0000013;0.0002577;913.8;;
599.09;0.01163;0;5,73E-10;196000;0.033030000000000004;0;0.0003451;0;8,12E-34;0,00000051;0.0001399;952.4;;
599.14;0.01481;0;6,39E-10;8600;0.02595;0;0.00028789999999999995;0;6,48E-34;1960000;0,0743;1012.0;;
599.19;0.018619999999999998;0;7E-10;3700;0.0203;0;0.0002363;0;6,2E-34;74100;0,0387;1087.0;;
599.24;0.02309;0;7.52e-13;15600;0.01611;0;0.0001909;0;6,76E-21;2,74E-08;0,0197;1168.0;;
599.29;0.028239999999999998;0;7,92E-10;6,49E-10;0.01339;0;0.0001516;0;7,86E-34;9,91E-09;0,00982;1249.0;;
599.34;0.03406;0;8,19E-10;2,64E-10;0.012240000000000001;0;0.00011850000000000001;0;9,33E-34;35100;4790000000;1321.0;;
599.39;0.04052;0;8.3e-13;1,06E-10;0.01285;0;0,0912;0;1,11E-33;1,22E-09;0,00229;1378.0;;
599.44;0.04753;0;8,25E-10;4,14E-11;0.01556;0;0,069;0;1,3E-33;4,16E-10;0,00107;1415.0;;
599.49;0.055;0;8,05E-10;1,59E-11;0.020909999999999998;0;0,0513;0;1,49E-33;1,39E-10;0,000489;1426.0;;
599.54;0.06275;0;7,7E-10;6,01E-12;0.029660000000000002;0;0,0376;0;1,69E-33;4,58E-11;0,000219;1410.0;;
599.59;0.07062;0;7,22E-10;22,3;0.04285;0;0,0271;0;1,89E-33;1.59e-14;9.61e-08;1368.0;;
599.64;0.07837000000000001;0;6,64E-10;0,809;0.061829999999999996;0;0,0192;0;2,06E-33;8,28E-12;0,0000412;1301.0;;
599.69;0.08577;0;6E-10;2,89E-13;0.08822;0;0,0134;0;2,22E-20;1,1E-11;0,0000173;1212.0;;
599.74;0.09258;0;5,31E-10;1,01;0.1239;0;9.18e-06;0;2,34E-33;2,48E-11;7120000;1108.0;;
599.79;0.09856000000000001;0;4,61E-10;3,47E-14;0.1711;0;0,0062;0;2,42E-20;6,03E-11;0,00000287;991.8;;
599.84;0.1035;0;3,93E-10;1,17E-14;0.2318;0;0,00411;0;2,46E-20;1,46E-10;0,00000113;870.5;;
599.89;0.1071;0;3,28E-10;0,00389;0.3083;0;0,00269;0;2,46E-33;3,48E-10;4350000;748.9;;
599.94;0.1094;0;2,69E-10;1,27E-15;0.4023;0;0,00173;0;2,41E-20;8,1E-10;0,000000164;631.6;;
599.99;0.1101;0;2,16E-10;4,11E-16;0.5151;0;0,00109;0;2,32E-20;1,85E-09;6.07e-11;522.2;;
600.04;0.1094;0;1,7E-10;1,33E-16;0.647;0;0,000679;0;2,19E-33;4,15E-09;0,000000022;423.5;;
600.09;0.1071;0;1,32E-10;6,32E-18;0.8296;0;4160000000;0;2,03E-20;9100;7,79E-09;336.8;;
600.14;0.1035;0;9,97E-11;0,0000484;0.9994;0;0,00025;0;1,85E-33;1,96E-08;2,73E-09;262.8;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
