,Wavelength,Sum,Na I (2.7e-02),Na II (9.7e-01),Na III (9.7e-16)
5560,525.67,1.3570000000000001e-11,1.3570000000000001e-11,0,0
5561,525.72,1.344e-11,1.344e-11,0,0
5562,525.77,1.3079999999999998e-11,1.3079999999999998e-11,0,0
5563,525.82,1.2509999999999999e-11,1.2509999999999999e-11,0,0
5564,525.87,1.174e-11,1.174e-11,0,0
5565,525.92,1.0820000000000001e-11,1.0820000000000001e-11,0,0
5566,525.97,9.795999999999999e-12,9.795999999999999e-12,0,0
5567,526.02,8.709e-12,8.709e-12,0,0
5568,526.07,7.604e-12,7.604e-12,0,0
5569,526.12,6.519999999999999e-12,6.519999999999999e-12,0,0
5570,526.17,5.49e-12,5.49e-12,0,0
5571,526.22,4.54e-12,4.54e-12,0,0
5572,526.27,3.687e-12,3.687e-12,0,0
5573,526.32,2.9410000000000005e-12,2.9410000000000005e-12,0,0
5574,526.37,2.3029999999999998e-12,2.3029999999999998e-12,0,0
5575,526.42,1.7719999999999997e-12,1.7719999999999997e-12,0,0
5576,526.47,1.339e-12,1.339e-12,0,0
5577,526.52,9.93e-13,9.93e-13,0,0
5578,526.57,7.235e-13,7.235e-13,0,0
5579,526.62,5.177e-13,5.177e-13,0,0
5580,526.67,3.638e-13,3.638e-13,0,0
5581,526.72,2.51e-13,2.51e-13,0,0
5582,526.77,1.701e-13,1.701e-13,0,0
5583,526.82,1.132e-13,1.132e-13,0,0
5584,526.87,7.401e-14,7.401e-14,0,0
5585,526.92,4.7510000000000004e-14,4.7510000000000004e-14,0,0
5586,526.97,2.995e-14,2.995e-14,0,0
5587,527.02,1.854e-14,1.854e-14,0,0
5588,527.07,1.127e-14,1.127e-14,0,0
5589,527.12,6.731e-15,6.731e-15,0,0
5590,527.17,3.947e-15,3.947e-15,0,0
5591,527.22,2.273e-15,2.273e-15,0,0
5592,527.27,1.285e-15,1.285e-15,0,0
5593,527.32,7.138999999999999e-16,7.138999999999999e-16,0,0
5594,527.37,3.894e-16,3.894e-16,0,0
5595,527.42,2.0859999999999998e-16,2.0859999999999998e-16,0,0
5596,527.47,1.097e-16,1.097e-16,0,0
5597,527.52,5.667999999999999e-17,5.667999999999999e-17,0,0
5598,527.57,2.8760000000000004e-17,2.8760000000000004e-17,0,0
5599,527.62,1.433e-17,1.433e-17,0,0
5600,527.67,7.012000000000001e-18,7.012000000000001e-18,0,0
5601,527.72,3.37e-18,3.37e-18,0,0
5602,527.77,1.59e-18,1.59e-18,0,0
5603,527.82,7.370000000000001e-19,7.370000000000001e-19,0,0
5604,527.87,3.3549999999999997e-19,3.3549999999999997e-19,0,0
5605,527.92,1.4990000000000002e-19,1.4990000000000002e-19,0,0
5606,527.97,6.582e-20,6.582e-20,0,0
5607,528.02,2.838e-20,2.838e-20,0,0
5608,528.07,1.2009999999999997e-20,1.2009999999999997e-20,0,0
5609,528.12,4.995e-21,4.995e-21,0,0
5610,528.17,2.04e-21,2.04e-21,0,0
5611,528.22,8.18e-22,8.18e-22,0,0
5612,528.27,3.2210000000000003e-22,3.2210000000000003e-22,0,0
5613,528.32,1.246e-22,1.246e-22,0,0
5614,528.37,4.7320000000000006e-23,4.7320000000000006e-23,0,0
5615,528.42,1.765e-23,1.765e-23,0,0
5616,528.47,6.466e-24,6.466e-24,0,0
5617,528.52,2.326e-24,2.326e-24,0,0
5618,528.57,8.218999999999999e-25,8.218999999999999e-25,0,0
5619,528.62,2.852e-25,2.852e-25,0,0
5620,528.67,9.717000000000001e-26,9.717000000000001e-26,0,0
5621,528.72,3.2520000000000003e-26,3.2520000000000003e-26,0,0
5622,528.77,1.069e-26,1.069e-26,0,0
5623,528.82,3.4490000000000004e-27,3.4490000000000004e-27,0,0
5624,531.97,3.4119999999999993e-50,0,0,3.4119999999999993e-50
5625,532.02,1.0299999999999998e-49,0,0,1.0299999999999998e-49
5626,532.07,3.057e-49,0,0,3.057e-49
5627,532.12,8.914999999999999e-49,0,0,8.914999999999999e-49
5628,532.17,2.555e-48,0,0,2.555e-48
5629,532.22,7.192999999999999e-48,0,0,7.192999999999999e-48
5630,532.27,1.991e-47,0,0,1.991e-47
5631,532.32,5.413e-47,0,0,5.413e-47
5632,532.37,1.4459999999999998e-46,0,0,1.4459999999999998e-46
5633,532.42,3.798e-46,0,0,3.798e-46
5634,532.47,9.801e-46,0,0,9.801e-46
5635,532.52,2.4849999999999998e-45,0,0,2.4849999999999998e-45
5636,532.57,6.193e-45,0,0,6.193e-45
5637,532.62,1.517e-44,0,0,1.517e-44
5638,532.67,3.65e-44,0,0,3.65e-44
5639,532.72,8.631e-44,0,0,8.631e-44
5640,532.77,2.0059999999999997e-43,0,0,2.0059999999999997e-43
5641,532.82,4.5799999999999995e-43,0,0,4.5799999999999995e-43
5642,532.87,1.0279999999999999e-42,0,0,1.0279999999999999e-42
5643,532.92,2.2669999999999998e-42,0,0,2.2669999999999998e-42
5644,532.97,4.912e-42,0,0,4.912e-42
5645,533.02,1.0459999999999999e-41,0,0,1.0459999999999999e-41
5646,533.07,2.189e-41,0,0,2.189e-41
5647,533.12,4.501999999999999e-41,0,0,4.501999999999999e-41
5648,533.17,9.099e-41,0,0,9.099e-41
5649,533.22,1.8069999999999999e-40,0,0,1.8069999999999999e-40
5650,533.27,3.5269999999999996e-40,0,0,3.5269999999999996e-40
5651,533.32,6.763e-40,0,0,6.763e-40
5652,533.37,1.275e-39,0,0,1.275e-39
5653,533.42,2.361e-39,0,0,2.361e-39
5654,533.47,4.2959999999999997e-39,0,0,4.2959999999999997e-39
5655,533.52,7.684e-39,0,0,7.684e-39
5656,533.57,1.35e-38,0,0,1.35e-38
5657,533.62,2.3319999999999997e-38,0,0,2.3319999999999997e-38
5658,533.67,3.959e-38,0,0,3.959e-38
5659,533.72,6.602e-38,0,0,6.602e-38
5660,533.77,1.0819999999999999e-37,0,0,1.0819999999999999e-37
5661,533.82,1.743e-37,0,0,1.743e-37
5662,533.87,2.7579999999999997e-37,0,0,2.7579999999999997e-37
5663,533.92,4.2899999999999995e-37,0,0,4.2899999999999995e-37
5664,533.97,6.556999999999999e-37,0,0,6.556999999999999e-37
5665,534.02,9.849e-37,0,0,9.849e-37
5666,534.07,1.4539999999999998e-36,0,0,1.4539999999999998e-36
5667,534.12,2.1079999999999997e-36,0,0,2.1079999999999997e-36
5668,534.17,3.0049999999999997e-36,0,0,3.0049999999999997e-36
5669,534.22,4.2089999999999994e-36,0,0,4.2089999999999994e-36
5670,534.27,5.7939999999999996e-36,0,0,5.7939999999999996e-36
5671,534.32,7.836999999999999e-36,0,0,7.836999999999999e-36
5672,534.37,1.042e-35,0,0,1.042e-35
5673,534.42,1.3609999999999998e-35,0,0,1.3609999999999998e-35
5674,534.47,1.746e-35,0,0,1.746e-35
5675,534.52,2.2029999999999998e-35,0,0,2.2029999999999998e-35
5676,534.57,2.73e-35,0,0,2.73e-35
5677,534.62,3.326e-35,0,0,3.326e-35
5678,534.67,3.981e-35,0,0,3.981e-35
5679,534.72,4.682999999999999e-35,0,0,4.682999999999999e-35
5680,534.77,5.413e-35,0,0,5.413e-35
5681,534.82,6.149e-35,0,0,6.149e-35
5682,534.87,6.864e-35,0,0,6.864e-35
5683,534.92,7.529e-35,0,0,7.529e-35
5684,534.97,8.116e-35,0,0,8.116e-35
5685,535.02,8.597999999999999e-35,0,0,8.597999999999999e-35
5686,535.07,8.949999999999999e-35,0,0,8.949999999999999e-35
5687,535.12,9.155e-35,0,0,9.155e-35
5688,535.17,9.202999999999999e-35,0,0,9.202999999999999e-35
5689,535.22,9.091999999999999e-35,0,0,9.091999999999999e-35
5690,535.27,8.826e-35,0,0,8.826e-35
5691,535.32,8.418999999999999e-35,0,0,8.418999999999999e-35
5692,535.37,7.893e-35,0,0,7.893e-35
5693,535.42,7.270999999999999e-35,0,0,7.270999999999999e-35
5694,535.47,6.581999999999999e-35,0,0,6.581999999999999e-35
5695,535.52,5.856e-35,0,0,5.856e-35
5696,535.57,5.118999999999999e-35,0,0,5.118999999999999e-35
5697,535.62,4.398e-35,0,0,4.398e-35
5698,535.67,3.713e-35,0,0,3.713e-35
5699,535.72,3.08e-35,0,0,3.08e-35
5700,535.77,2.511e-35,0,0,2.511e-35
5701,535.82,2.0119999999999997e-35,0,0,2.0119999999999997e-35
5702,535.87,1.5839999999999998e-35,0,0,1.5839999999999998e-35
5703,535.92,1.2249999999999999e-35,0,0,1.2249999999999999e-35
5704,535.97,9.314999999999999e-36,0,0,9.314999999999999e-36
5705,536.02,6.958999999999999e-36,0,0,6.958999999999999e-36
5706,536.07,5.11e-36,0,0,5.11e-36
5707,536.12,3.686999999999999e-36,0,0,3.686999999999999e-36
5708,536.17,2.6139999999999998e-36,0,0,2.6139999999999998e-36
5709,536.22,1.8219999999999998e-36,0,0,1.8219999999999998e-36
5710,536.27,1.2489999999999999e-36,0,0,1.2489999999999999e-36
5711,536.32,8.424e-37,0,0,8.424e-37
5712,536.37,5.6039999999999995e-37,0,0,5.6039999999999995e-37
5713,536.42,3.6949999999999995e-37,0,0,3.6949999999999995e-37
5714,536.47,2.443e-37,0,0,2.443e-37
5715,536.52,1.6589999999999999e-37,0,0,1.6589999999999999e-37
5716,536.57,1.2119999999999998e-37,0,0,1.2119999999999998e-37
5717,536.62,1.0119999999999999e-37,0,0,1.0119999999999999e-37
5718,536.67,1.001e-37,0,0,1.001e-37
5719,536.72,1.151e-37,0,0,1.151e-37
5720,536.77,1.448e-37,0,0,1.448e-37
5721,536.82,1.894e-37,0,0,1.894e-37
5722,536.87,2.497e-37,0,0,2.497e-37
5723,536.92,3.2729999999999997e-37,0,0,3.2729999999999997e-37
5724,536.97,4.235e-37,0,0,4.235e-37
5725,537.02,5.398e-37,0,0,5.398e-37
5726,537.07,6.766e-37,0,0,6.766e-37
5727,537.12,8.339e-37,0,0,8.339e-37
5728,537.17,1.01e-36,0,0,1.01e-36
5729,537.22,1.203e-36,0,0,1.203e-36
5730,537.27,1.408e-36,0,0,1.408e-36
5731,537.32,1.62e-36,0,0,1.62e-36
5732,537.37,1.831e-36,0,0,1.831e-36
5733,537.42,2.0350000000000002e-36,0,0,2.0350000000000002e-36
5734,537.47,2.2230000000000003e-36,0,0,2.2230000000000003e-36
5735,537.52,2.386e-36,0,0,2.386e-36
5736,537.57,2.5180000000000002e-36,0,0,2.5180000000000002e-36
5737,537.62,2.611e-36,0,0,2.611e-36
5738,537.67,2.661e-36,0,0,2.661e-36
5739,537.72,2.665e-36,0,0,2.665e-36
5740,537.77,2.6239999999999995e-36,0,0,2.6239999999999995e-36
5741,537.82,2.5389999999999997e-36,0,0,2.5389999999999997e-36
5742,537.87,2.415e-36,0,0,2.415e-36
5743,537.92,2.258e-36,0,0,2.258e-36
5744,537.97,2.0739999999999995e-36,0,0,2.0739999999999995e-36
5745,538.02,1.873e-36,0,0,1.873e-36
5746,538.07,1.662e-36,0,0,1.662e-36
5747,538.12,1.4499999999999999e-36,0,0,1.4499999999999999e-36
5748,538.17,1.2429999999999998e-36,0,0,1.2429999999999998e-36
5749,538.22,1.0479999999999999e-36,0,0,1.0479999999999999e-36
5750,538.27,8.682999999999999e-37,0,0,8.682999999999999e-37
5751,538.32,7.072999999999999e-37,0,0,7.072999999999999e-37
5752,538.37,5.6689999999999995e-37,0,0,5.6689999999999995e-37
5753,538.42,4.474e-37,0,0,4.474e-37
5754,538.47,3.485e-37,0,0,3.485e-37
5755,538.52,2.691e-37,0,0,2.691e-37
5756,538.57,2.078e-37,0,0,2.078e-37
5757,538.62,1.633e-37,0,0,1.633e-37
5758,538.67,1.344e-37,0,0,1.344e-37
5759,538.72,1.202e-37,0,0,1.202e-37
5760,538.77,1.208e-37,0,0,1.208e-37
5761,538.82,1.366e-37,0,0,1.366e-37
5762,538.87,1.691e-37,0,0,1.691e-37
5763,538.92,2.2039999999999997e-37,0,0,2.2039999999999997e-37
5764,538.97,2.934e-37,0,0,2.934e-37
5765,539.02,3.915999999999999e-37,0,0,3.915999999999999e-37
5766,539.07,5.187e-37,0,0,5.187e-37
5767,539.12,6.784999999999999e-37,0,0,6.784999999999999e-37
5768,539.17,8.744e-37,0,0,8.744e-37
5769,539.22,1.1089999999999999e-36,0,0,1.1089999999999999e-36
5770,539.27,1.383e-36,0,0,1.383e-36
5771,539.32,1.696e-36,0,0,1.696e-36
5772,539.37,2.044e-36,0,0,2.044e-36
5773,539.42,2.4219999999999996e-36,0,0,2.4219999999999996e-36
5774,539.47,2.822e-36,0,0,2.822e-36
5775,539.52,3.231e-36,0,0,3.231e-36
5776,539.57,3.637e-36,0,0,3.637e-36
5777,539.62,4.0250000000000004e-36,0,0,4.0250000000000004e-36
5778,539.67,4.378e-36,0,0,4.378e-36
5779,539.72,4.6809999999999997e-36,0,0,4.6809999999999997e-36
5780,539.77,4.921e-36,0,0,4.921e-36
5781,539.82,5.0849999999999995e-36,0,0,5.0849999999999995e-36
5782,539.87,5.1660000000000006e-36,0,0,5.1660000000000006e-36
5783,539.92,5.159999999999999e-36,0,0,5.159999999999999e-36
5784,539.97,5.069e-36,0,0,5.069e-36
5785,540.02,4.8979999999999995e-36,0,0,4.8979999999999995e-36
5786,540.07,4.658e-36,0,0,4.658e-36
5787,540.12,4.3639999999999995e-36,0,0,4.3639999999999995e-36
5788,540.17,4.0330000000000005e-36,0,0,4.0330000000000005e-36
5789,540.22,3.685e-36,0,0,3.685e-36
5790,540.27,3.3419999999999996e-36,0,0,3.3419999999999996e-36
5791,540.33,2.969e-36,0,0,2.969e-36
5792,540.38,2.717e-36,0,0,2.717e-36
5793,540.43,2.541e-36,0,0,2.541e-36
5794,540.48,2.4649999999999997e-36,0,0,2.4649999999999997e-36
5795,540.53,2.5099999999999997e-36,0,0,2.5099999999999997e-36
5796,540.58,2.695e-36,0,0,2.695e-36
5797,540.63,3.038e-36,0,0,3.038e-36
5798,540.68,3.556e-36,0,0,3.556e-36
5799,540.73,4.2609999999999995e-36,0,0,4.2609999999999995e-36
5800,540.78,5.161e-36,0,0,5.161e-36
5801,540.83,6.255e-36,0,0,6.255e-36
5802,540.88,7.536e-36,0,0,7.536e-36
5803,540.93,8.986e-36,0,0,8.986e-36
5804,540.98,1.0579999999999999e-35,0,0,1.0579999999999999e-35
5805,541.03,1.227e-35,0,0,1.227e-35
5806,541.08,1.401e-35,0,0,1.401e-35
5807,541.13,1.574e-35,0,0,1.574e-35
5808,541.18,1.739e-35,0,0,1.739e-35
5809,541.23,1.8899999999999996e-35,0,0,1.8899999999999996e-35
5810,541.28,2.02e-35,0,0,2.02e-35
5811,541.33,2.1219999999999996e-35,0,0,2.1219999999999996e-35
5812,541.38,2.1920000000000002e-35,0,0,2.1920000000000002e-35
5813,541.43,2.225e-35,0,0,2.225e-35
5814,541.48,2.2219999999999998e-35,0,0,2.2219999999999998e-35
5815,541.53,2.18e-35,0,0,2.18e-35
5816,541.58,2.1039999999999999e-35,0,0,2.1039999999999999e-35
5817,541.63,1.9949999999999996e-35,0,0,1.9949999999999996e-35
5818,541.68,1.86e-35,0,0,1.86e-35
5819,541.73,1.705e-35,0,0,1.705e-35
5820,541.78,1.537e-35,0,0,1.537e-35
5821,541.83,1.3619999999999998e-35,0,0,1.3619999999999998e-35
5822,541.88,1.186e-35,0,0,1.186e-35
5823,541.93,1.015e-35,0,0,1.015e-35
5824,541.98,8.547999999999999e-36,0,0,8.547999999999999e-36
5825,542.03,7.072999999999999e-36,0,0,7.072999999999999e-36
5826,542.08,5.7539999999999995e-36,0,0,5.7539999999999995e-36
5827,542.13,4.602e-36,0,0,4.602e-36
5828,542.18,3.6189999999999996e-36,0,0,3.6189999999999996e-36
5829,542.23,2.7969999999999995e-36,0,0,2.7969999999999995e-36
5830,542.28,2.1249999999999998e-36,0,0,2.1249999999999998e-36
5831,542.33,1.588e-36,0,0,1.588e-36
5832,542.38,1.1659999999999998e-36,0,0,1.1659999999999998e-36
5833,542.43,8.418e-37,0,0,8.418e-37
5834,542.48,5.975e-37,0,0,5.975e-37
5835,542.53,4.169e-37,0,0,4.169e-37
5836,542.58,2.86e-37,0,0,2.86e-37
5837,542.63,1.929e-37,0,0,1.929e-37
5838,542.68,1.2789999999999999e-37,0,0,1.2789999999999999e-37
5839,542.73,8.333999999999999e-38,0,0,8.333999999999999e-38
5840,542.78,5.339999999999999e-38,0,0,5.339999999999999e-38
5841,542.83,3.363e-38,0,0,3.363e-38
5842,542.88,2.0830000000000002e-38,0,0,2.0830000000000002e-38
5843,542.93,1.2679999999999998e-38,0,0,1.2679999999999998e-38
5844,542.98,7.588e-39,0,0,7.588e-39
5845,543.03,4.4649999999999995e-39,0,0,4.4649999999999995e-39
5846,543.08,2.582e-39,0,0,2.582e-39
5847,543.13,1.4679999999999998e-39,0,0,1.4679999999999998e-39
5848,543.18,8.208e-40,0,0,8.208e-40
5849,543.23,4.5109999999999994e-40,0,0,4.5109999999999994e-40
5850,543.28,2.4369999999999997e-40,0,0,2.4369999999999997e-40
5851,543.33,1.2939999999999999e-40,0,0,1.2939999999999999e-40
5852,543.38,6.759e-41,0,0,6.759e-41
5853,543.43,3.4689999999999997e-41,0,0,3.4689999999999997e-41
5854,543.48,1.751e-41,0,0,1.751e-41
5855,543.53,8.686e-42,0,0,8.686e-42
5856,543.58,4.236e-42,0,0,4.236e-42
5857,543.63,2.0309999999999996e-42,0,0,2.0309999999999996e-42
5858,543.68,9.573e-43,0,0,9.573e-43
5859,543.73,4.435999999999999e-43,0,0,4.435999999999999e-43
5860,543.78,2.021e-43,0,0,2.021e-43
5861,543.83,9.05e-44,0,0,9.05e-44
5862,543.88,3.9849999999999993e-44,0,0,3.9849999999999993e-44
5863,543.93,1.725e-44,0,0,1.725e-44
5864,543.98,7.339e-45,0,0,7.339e-45
5865,544.03,3.07e-45,0,0,3.07e-45
5866,544.08,1.262e-45,0,0,1.262e-45
5867,544.13,5.103999999999999e-46,0,0,5.103999999999999e-46
5868,544.18,2.0279999999999997e-46,0,0,2.0279999999999997e-46
5869,544.23,7.926e-47,0,0,7.926e-47
5870,544.28,3.044e-47,0,0,3.044e-47
5871,544.33,1.15e-47,0,0,1.15e-47
5872,544.38,4.268e-48,0,0,4.268e-48
5873,544.43,1.558e-48,0,0,1.558e-48
5874,544.48,5.587999999999999e-49,0,0,5.587999999999999e-49
5875,544.53,1.971e-49,0,0,1.971e-49
5876,544.58,6.834999999999999e-50,0,0,6.834999999999999e-50
5877,544.63,2.33e-50,0,0,2.33e-50
5878,544.68,7.808e-51,0,0,7.808e-51
5879,549.08,9.047999999999999e-52,0,0,9.047999999999999e-52
5880,549.13,2.6640000000000003e-51,0,0,2.6640000000000003e-51
5881,549.18,7.715e-51,0,0,7.715e-51
5882,549.23,2.1979999999999996e-50,0,0,2.1979999999999996e-50
5883,549.28,6.162e-50,0,0,6.162e-50
5884,549.33,1.6989999999999998e-49,0,0,1.6989999999999998e-49
5885,549.38,4.608e-49,0,0,4.608e-49
5886,549.43,1.2299999999999999e-48,0,0,1.2299999999999999e-48
5887,549.48,3.228e-48,0,0,3.228e-48
5888,549.53,8.336e-48,0,0,8.336e-48
5889,549.58,2.118e-47,0,0,2.118e-47
5890,549.63,5.292999999999999e-47,0,0,5.292999999999999e-47
5891,549.68,1.301e-46,0,0,1.301e-46
5892,549.73,3.1469999999999997e-46,0,0,3.1469999999999997e-46
5893,549.78,7.487999999999999e-46,0,0,7.487999999999999e-46
5894,549.83,1.7529999999999997e-45,0,0,1.7529999999999997e-45
5895,549.88,4.0349999999999995e-45,0,0,4.0349999999999995e-45
5896,549.93,9.140999999999999e-45,0,0,9.140999999999999e-45
5897,549.98,2.0369999999999998e-44,0,0,2.0369999999999998e-44
5898,550.03,4.465e-44,0,0,4.465e-44
5899,550.08,9.628999999999998e-44,0,0,9.628999999999998e-44
5900,550.13,2.0429999999999998e-43,0,0,2.0429999999999998e-43
5901,550.18,4.263e-43,0,0,4.263e-43
5902,550.23,8.752e-43,0,0,8.752e-43
5903,550.28,1.768e-42,0,0,1.768e-42
5904,550.33,3.5119999999999995e-42,0,0,3.5119999999999995e-42
5905,550.38,6.863999999999999e-42,0,0,6.863999999999999e-42
5906,550.43,1.3199999999999998e-41,0,0,1.3199999999999998e-41
5907,550.48,2.497e-41,0,0,2.497e-41
5908,550.53,4.645999999999999e-41,0,0,4.645999999999999e-41
5909,550.58,8.504000000000001e-41,0,0,8.504000000000001e-41
5910,550.63,1.5309999999999999e-40,0,0,1.5309999999999999e-40
5911,550.68,2.7130000000000003e-40,0,0,2.7130000000000003e-40
5912,550.73,4.727999999999999e-40,0,0,4.727999999999999e-40
5913,550.78,8.106e-40,0,0,8.106e-40
5914,550.83,1.367e-39,0,0,1.367e-39
5915,550.88,2.2679999999999997e-39,0,0,2.2679999999999997e-39
5916,550.93,3.702e-39,0,0,3.702e-39
5917,550.98,5.944999999999999e-39,0,0,5.944999999999999e-39
5918,551.03,9.39e-39,0,0,9.39e-39
5919,551.08,1.459e-38,0,0,1.459e-38
5920,551.13,2.2309999999999997e-38,0,0,2.2309999999999997e-38
5921,551.18,3.3539999999999995e-38,0,0,3.3539999999999995e-38
5922,551.23,4.962e-38,0,0,4.962e-38
5923,551.28,7.222e-38,0,0,7.222e-38
5924,551.33,1.034e-37,0,0,1.034e-37
5925,551.38,1.456e-37,0,0,1.456e-37
5926,551.43,2.018e-37,0,0,2.018e-37
5927,551.48,2.75e-37,0,0,2.75e-37
5928,551.53,3.6869999999999998e-37,0,0,3.6869999999999998e-37
5929,551.58,4.864e-37,0,0,4.864e-37
5930,551.63,6.310999999999999e-37,0,0,6.310999999999999e-37
5931,551.68,8.056e-37,0,0,8.056e-37
5932,551.73,1.012e-36,0,0,1.012e-36
5933,551.78,1.25e-36,0,0,1.25e-36
5934,551.83,1.519e-36,0,0,1.519e-36
5935,551.88,1.8159999999999998e-36,0,0,1.8159999999999998e-36
5936,551.93,2.136e-36,0,0,2.136e-36
5937,551.98,2.4709999999999997e-36,0,0,2.4709999999999997e-36
5938,552.03,2.8129999999999998e-36,0,0,2.8129999999999998e-36
5939,552.08,3.1489999999999996e-36,0,0,3.1489999999999996e-36
5940,552.13,3.4689999999999994e-36,0,0,3.4689999999999994e-36
5941,552.18,3.7589999999999995e-36,0,0,3.7589999999999995e-36
5942,552.23,4.007e-36,0,0,4.007e-36
5943,552.28,4.202e-36,0,0,4.202e-36
5944,552.33,4.335e-36,0,0,4.335e-36
5945,552.38,4.399e-36,0,0,4.399e-36
5946,552.43,4.391999999999999e-36,0,0,4.391999999999999e-36
5947,552.48,4.3129999999999995e-36,0,0,4.3129999999999995e-36
5948,552.53,4.168e-36,0,0,4.168e-36
5949,552.58,3.9610000000000004e-36,0,0,3.9610000000000004e-36
5950,552.63,3.703999999999999e-36,0,0,3.703999999999999e-36
5951,552.68,3.4069999999999997e-36,0,0,3.4069999999999997e-36
5952,552.73,3.083e-36,0,0,3.083e-36
5953,552.78,2.744e-36,0,0,2.744e-36
5954,552.83,2.403e-36,0,0,2.403e-36
5955,552.88,2.0699999999999998e-36,0,0,2.0699999999999998e-36
5956,552.93,1.754e-36,0,0,1.754e-36
5957,552.98,1.4629999999999999e-36,0,0,1.4629999999999999e-36
5958,553.03,1.1999999999999998e-36,0,0,1.1999999999999998e-36
5959,553.08,9.678999999999999e-37,0,0,9.678999999999999e-37
5960,553.13,7.682e-37,0,0,7.682e-37
5961,553.18,5.9989999999999995e-37,0,0,5.9989999999999995e-37
5962,553.23,4.608e-37,0,0,4.608e-37
5963,553.28,3.482e-37,0,0,3.482e-37
5964,553.33,2.588e-37,0,0,2.588e-37
5965,553.38,1.893e-37,0,0,1.893e-37
5966,553.43,1.362e-37,0,0,1.362e-37
5967,553.48,9.636e-38,0,0,9.636e-38
5968,553.53,6.707999999999999e-38,0,0,6.707999999999999e-38
5969,553.58,4.593999999999999e-38,0,0,4.593999999999999e-38
5970,553.63,3.096e-38,0,0,3.096e-38
5971,553.68,2.0519999999999998e-38,0,0,2.0519999999999998e-38
5972,553.73,1.3380000000000002e-38,0,0,1.3380000000000002e-38
5973,553.78,8.581e-39,0,0,8.581e-39
5974,553.83,5.415e-39,0,0,5.415e-39
5975,553.88,3.361e-39,0,0,3.361e-39
5976,553.93,2.053e-39,0,0,2.053e-39
5977,553.98,1.2329999999999999e-39,0,0,1.2329999999999999e-39
5978,554.03,7.287e-40,0,0,7.287e-40
5979,554.08,4.237e-40,0,0,4.237e-40
5980,554.13,2.4229999999999996e-40,0,0,2.4229999999999996e-40
5981,554.18,1.363e-40,0,0,1.363e-40
5982,554.23,7.546e-41,0,0,7.546e-41
5983,554.28,4.1089999999999996e-41,0,0,4.1089999999999996e-41
5984,554.33,2.2009999999999996e-41,0,0,2.2009999999999996e-41
5985,554.38,1.16e-41,0,0,1.16e-41
5986,554.43,6.011e-42,0,0,6.011e-42
5987,554.48,3.065e-42,0,0,3.065e-42
5988,554.53,1.5379999999999998e-42,0,0,1.5379999999999998e-42
5989,554.58,7.589e-43,0,0,7.589e-43
5990,554.63,3.684e-43,0,0,3.684e-43
5991,554.68,1.7599999999999999e-43,0,0,1.7599999999999999e-43
5992,554.73,8.268e-44,0,0,8.268e-44
5993,554.78,3.821e-44,0,0,3.821e-44
5994,554.83,1.738e-44,0,0,1.738e-44
5995,554.88,7.772e-45,0,0,7.772e-45
5996,554.93,3.42e-45,0,0,3.42e-45
5997,554.98,1.48e-45,0,0,1.48e-45
5998,555.03,6.304e-46,0,0,6.304e-46
5999,555.08,2.641e-46,0,0,2.641e-46
6000,555.13,1.09e-46,0,0,1.09e-46
6001,555.18,4.445e-47,0,0,4.445e-47
6002,555.23,1.85e-47,0,0,1.85e-47
6003,555.28,9.357000000000002e-48,0,0,9.357000000000002e-48
6004,555.33,9.199e-48,0,0,9.199e-48
6005,555.38,1.814e-47,0,0,1.814e-47
6006,555.43,4.456999999999999e-47,0,0,4.456999999999999e-47
6007,555.48,1.1240000000000002e-46,0,0,1.1240000000000002e-46
6008,555.53,2.8039999999999996e-46,0,0,2.8039999999999996e-46
6009,555.58,6.895e-46,0,0,6.895e-46
6010,555.63,1.6679999999999998e-45,0,0,1.6679999999999998e-45
6011,555.68,3.973e-45,0,0,3.973e-45
6012,555.73,9.309999999999999e-45,0,0,9.309999999999999e-45
6013,555.78,2.147e-44,0,0,2.147e-44
6014,555.83,4.872e-44,0,0,4.872e-44
6015,555.88,1.088e-43,0,0,1.088e-43
6016,555.93,2.391e-43,0,0,2.391e-43
6017,555.98,5.1719999999999995e-43,0,0,5.1719999999999995e-43
6018,556.03,1.1009999999999998e-42,0,0,1.1009999999999998e-42
6019,556.08,2.306e-42,0,0,2.306e-42
6020,556.13,4.753e-42,0,0,4.753e-42
6021,556.18,9.64e-42,0,0,9.64e-42
6022,556.23,1.9239999999999998e-41,0,0,1.9239999999999998e-41
6023,556.28,3.7799999999999997e-41,0,0,3.7799999999999997e-41
6024,556.33,7.308e-41,0,0,7.308e-41
6025,556.38,1.3899999999999999e-40,0,0,1.3899999999999999e-40
6026,556.43,2.603e-40,0,0,2.603e-40
6027,556.48,4.795e-40,0,0,4.795e-40
6028,556.53,8.692999999999999e-40,0,0,8.692999999999999e-40
6029,556.58,1.551e-39,0,0,1.551e-39
6030,556.63,2.723e-39,0,0,2.723e-39
6031,556.68,4.706e-39,0,0,4.706e-39
6032,556.73,8.001000000000001e-39,0,0,8.001000000000001e-39
6033,556.78,1.339e-38,0,0,1.339e-38
6034,556.83,2.205e-38,0,0,2.205e-38
6035,556.88,3.573e-38,0,0,3.573e-38
6036,556.93,5.697e-38,0,0,5.697e-38
6037,556.98,8.940999999999999e-38,0,0,8.940999999999999e-38
6038,557.03,1.3809999999999999e-37,0,0,1.3809999999999999e-37
