,Wavelength,Sum,Al I (4.9e-02),Al II (9.5e-01),Al III (7.0e-04)
1775,327.21,1.5590000000000002,0,1.5590000000000002,2.402e-13
1776,327.26,2.15,0,2.15,6.633e-13
1777,327.31,2.83,0,2.83,1.7490000000000003e-12
1778,327.36,3.556,0,3.556,4.402e-12
1779,327.41,4.265,0,4.265,1.0579999999999999e-11
1780,327.46,4.882,0,4.882,2.427e-11
1781,327.51,5.334,0,5.334,5.317e-11
1782,327.56,5.562,0,5.562,1.112e-10
1783,327.61,5.537000000000001,0,5.537000000000001,2.2210000000000001e-10
1784,327.66,5.26,0,5.26,4.236e-10
1785,327.71,4.77,0,4.77,7.716000000000001e-10
1786,327.76,4.128,0,4.128,1.343e-09
1787,327.81,3.41,0,3.41,2.232e-09
1788,327.86,2.6889999999999996,0,2.6889999999999996,3.548e-09
1789,327.91,2.024,0,2.024,5.393e-09
1790,327.96,1.454,0,1.454,7.846e-09
1791,328.01,0.9967,0,0.9967,1.094e-08
1792,328.06,0.6522,0,0.6522,1.4630000000000001e-08
1793,328.11,0.4074,0,0.4074,1.883e-08
1794,328.16,0.2429,0,0.2429,2.336e-08
1795,328.21,0.1382,0,0.1382,2.8039999999999998e-08
1796,328.26,0.07507,0,0.07507,3.27e-08
1797,328.31,0.03891,0,0.03891,3.7239999999999995e-08
1798,328.36,0.01925,0,0.01925,4.1610000000000007e-08
1799,328.41,0.009094,0,0.009094,4.5780000000000004e-08
1800,328.46,0.004099,0,0.004099,4.974e-08
1801,328.51,0.0017640000000000002,0,0.0017640000000000002,5.337999999999999e-08
1802,328.56,0.0007243,0,0.0007243,5.647e-08
1803,328.61,0.00028399999999999996,0,0.0002839,5.869e-08
1804,328.66,0.0001063,0,0.0001062,5.964e-08
1805,328.71,3.799e-05,0,3.793e-05,5.8979999999999996e-08
1806,328.76,1.298e-05,0,1.293e-05,5.651e-08
1807,328.81,4.258e-06,0,4.205e-06,5.226e-08
1808,328.86,1.352e-06,0,1.3059999999999999e-06,4.652e-08
1809,328.91,4.268e-07,0,3.87e-07,3.977e-08
1810,328.96,1.421e-07,0,1.095e-07,3.2589999999999996e-08
1811,329.01,5.513e-08,0,2.9560000000000005e-08,2.557e-08
1812,329.06,2.681e-08,0,7.618e-09,1.9190000000000002e-08
1813,329.11,1.5649999999999998e-08,0,1.874e-09,1.3780000000000002e-08
1814,329.16,9.89e-09,0,4.3989999999999995e-10,9.45e-09
1815,329.21,6.292e-09,0,9.858000000000001e-11,6.193e-09
1816,329.26,3.8979999999999996e-09,0,2.1079999999999997e-11,3.877e-09
1817,329.31,2.323e-09,0,4.3039999999999994e-12,2.318e-09
1818,329.36,1.325e-09,0,8.395e-13,1.324e-09
1819,329.41,7.22e-10,0,1.608e-13,7.217999999999999e-10
1820,329.46,3.7589999999999996e-10,0,5.469e-14,3.7580000000000004e-10
1821,329.51,1.8700000000000003e-10,0,1.502e-13,1.8680000000000002e-10
1822,329.56,8.944e-11,0,7.488e-13,8.870000000000001e-11
1823,329.61,4.388e-11,0,3.674e-12,4.02e-11
1824,329.66,3.464e-11,0,1.725e-11,1.74e-11
1825,329.71,8.454000000000001e-11,0,7.735e-11,7.188999999999999e-12
1826,329.76,3.343e-10,0,3.315e-10,2.836e-12
1827,329.81,1.359e-09,0,1.358e-09,1.068e-12
1828,329.86,5.314e-09,0,5.314e-09,3.843e-13
1829,329.91,1.9880000000000003e-08,0,1.9880000000000003e-08,1.32e-13
1830,329.96,7.105e-08,0,7.105e-08,4.327e-14
1831,330.01,2.4269999999999997e-07,0,2.4269999999999997e-07,1.355e-14
1832,330.06,7.925e-07,0,7.925e-07,4.049e-15
1833,330.11,2.4730000000000003e-06,0,2.4730000000000003e-06,1.156e-15
1834,330.16,7.376e-06,0,7.376e-06,3.1489999999999995e-16
1835,330.21,2.103e-05,0,2.103e-05,8.192000000000001e-17
1836,330.26,5.731e-05,0,5.731e-05,2.0349999999999997e-17
1837,330.31,0.0001493,0,0.0001493,4.826e-18
1838,330.36,0.0003719,0,0.0003719,1.093e-18
1839,330.41,0.0008857000000000001,0,0.0008857000000000001,2.363e-19
1840,330.46,0.002017,0,0.002017,4.877e-20
1841,330.51,0.004393,0,0.004393,9.613e-21
1842,330.56,0.009151000000000001,0,0.009151000000000001,1.809e-21
1843,330.61,0.01823,0,0.01823,3.2499999999999997e-22
1844,330.66,0.03477,0,0.03477,5.576e-23
1845,330.71,0.06343,0,0.06343,9.132999999999999e-24
1846,330.76,0.1108,0,0.1108,0
1847,330.81,0.1852,0,0.1852,0
1848,330.86,0.2966,0,0.2966,0
1849,330.91,0.4549,0,0.4549,0
1850,330.96,0.6686,0,0.6686,0
1851,331.01,0.9421,0,0.9421,0
1852,331.06,1.273,0,1.273,0
1853,331.11,1.65,0,1.65,0
1854,331.16,2.053,0,2.053,0
1855,331.21,2.451,0,2.451,0
1856,331.26,2.812,0,2.812,0
1857,331.31,3.1,0,3.1,0
1858,331.36,3.284,0,3.284,0
1859,331.41,3.346,0,3.346,0
1860,331.46,3.278,0,3.278,0
1861,331.51,3.089,0,3.089,0
1862,331.56,2.8,0,2.8,0
1863,331.61,2.4419999999999997,0,2.4419999999999997,0
1864,331.66,2.049,0,2.049,0
1865,331.71,1.653,0,1.653,0
1866,331.76,1.2830000000000001,0,1.2830000000000001,0
1867,331.81,0.9574,0,0.9574,0
1868,331.86,0.6866,0,0.6866,0
1869,331.91,0.4731,0,0.4731,0
1870,331.96,0.3132,0,0.3132,0
1871,332.01,0.199,0,0.199,0
1872,332.06,0.1214,0,0.1214,0
1873,332.11,0.07103999999999999,0,0.07103999999999999,0
1874,332.16,0.03988,0,0.03988,0
1875,332.21,0.02146,0,0.02146,0
1876,332.26,0.01107,0,0.01107,0
1877,332.31,0.005475,0,0.005475,0
1878,332.36,0.002594,0,0.002594,0
1879,332.41,0.0011769999999999999,0,0.0011769999999999999,0
1880,332.46,0.0005113,0,0.0005113,0
1881,332.51,0.00021269999999999997,0,0.00021269999999999997,0
1882,332.56,8.472e-05,0,8.472e-05,0
1883,332.61,3.23e-05,0,3.23e-05,0
1884,332.66,1.178e-05,0,1.178e-05,0
1885,332.71,4.115e-06,0,4.115e-06,0
1886,332.76,1.375e-06,0,1.375e-06,0
1887,332.81,4.3950000000000004e-07,0,4.3950000000000004e-07,0
1888,332.86,1.3439999999999999e-07,0,1.3439999999999999e-07,6.422e-22
1889,332.91,3.933e-08,0,3.933e-08,3.707e-21
1890,332.96,1.1009999999999999e-08,0,1.1009999999999999e-08,2.0469999999999997e-20
1891,333.01,2.948e-09,0,2.948e-09,1.0810000000000001e-19
1892,333.06,7.549e-10,0,7.549e-10,5.458e-19
1893,333.11,1.849e-10,0,1.849e-10,2.636e-18
1894,333.16,4.332e-11,0,4.332e-11,1.218e-17
1895,333.21,9.708e-12,0,9.708e-12,5.38e-17
1896,333.26,2.1e-12,0,2.1e-12,2.273e-16
1897,333.31,5.359e-13,0,5.35e-13,9.186e-16
1898,333.36,6.353e-13,0,6.317e-13,3.551e-15
1899,333.41,2.6680000000000003e-12,0,2.655e-12,1.3119999999999999e-14
1900,333.46,1.2199999999999999e-11,0,1.215e-11,4.64e-14
1901,333.51,5.365999999999999e-11,0,5.3499999999999996e-11,1.569e-13
1902,333.56,2.2580000000000004e-10,0,2.2530000000000001e-10,5.074e-13
1903,333.61,9.092e-10,0,9.076e-10,1.57e-12
1904,333.66,3.5010000000000002e-09,0,3.4970000000000002e-09,4.644e-12
1905,333.71,1.29e-08,0,1.2890000000000002e-08,1.3140000000000001e-11
1906,333.76,4.545e-08,0,4.542e-08,3.557e-11
1907,333.81,1.532e-07,0,1.5310000000000001e-07,9.208e-11
1908,333.86,4.939e-07,0,4.936999999999999e-07,2.2800000000000001e-10
1909,333.91,1.523e-06,0,1.5219999999999998e-06,5.402000000000001e-10
1910,333.96,4.4919999999999995e-06,0,4.491e-06,1.224e-09
1911,334.01,1.267e-05,0,1.267e-05,2.654e-09
1912,334.06,3.419e-05,0,3.419e-05,5.5049999999999995e-09
1913,334.11,8.825e-05,0,8.824e-05,1.093e-08
1914,334.16,0.00021779999999999998,0,0.00021779999999999998,2.075e-08
1915,334.21,0.0005143,0,0.0005143,3.7719999999999996e-08
1916,334.26,0.0011619999999999998,0,0.001161,6.563e-08
1917,334.31,0.002509,0,0.002509,1.0929999999999999e-07
1918,334.36,0.005183,0,0.005183,1.744e-07
1919,334.41,0.01024,0,0.01024,2.664e-07
1920,334.46,0.01936,0,0.01936,3.901e-07
1921,334.51,0.03499,0,0.03499,5.475e-07
1922,334.56,0.0605,0,0.0605,7.37e-07
1923,334.61,0.1,0,0.1,9.518999999999999e-07
1924,334.66,0.1582,0,0.1582,1.181e-06
1925,334.71,0.2394,0,0.2394,1.4069999999999998e-06
1926,334.76,0.3464,0,0.3464,1.612e-06
1927,334.81,0.4794,0,0.4794,1.7780000000000002e-06
1928,334.86,0.6346,0,0.6346,1.89e-06
1929,334.91,0.8034,0,0.8034,1.9359999999999998e-06
1930,334.96,0.9729,0,0.9729,1.915e-06
1931,335.01,1.127,0,1.127,1.829e-06
1932,335.06,1.248,0,1.248,1.689e-06
1933,335.11,1.3230000000000002,0,1.3230000000000002,1.5080000000000002e-06
1934,335.16,1.34,0,1.34,1.302e-06
1935,335.21,1.2990000000000002,0,1.2990000000000002,1.088e-06
1936,335.26,1.205,0,1.205,8.788e-07
1937,335.31,1.068,0,1.068,6.862000000000001e-07
1938,335.36,0.906,0,0.906,5.176e-07
1939,335.41,0.735,0,0.735,3.769e-07
1940,335.46,0.5703,0,0.5703,2.6460000000000003e-07
1941,335.51,0.4232,0,0.4232,1.7899999999999997e-07
1942,335.56,0.3004,0,0.3004,1.165e-07
1943,335.61,0.2039,0,0.2039,7.297000000000001e-08
1944,335.66,0.1324,0,0.1324,4.3899999999999996e-08
1945,335.71,0.08225,0,0.08225,2.5369999999999998e-08
1946,335.76,0.04886,0,0.04886,1.4069999999999998e-08
1947,335.81,0.027760000000000003,0,0.027760000000000003,7.48e-09
1948,335.86,0.015090000000000001,0,0.015090000000000001,3.813e-09
1949,335.91,0.007840999999999999,0,0.007840999999999999,1.863e-09
1950,335.96,0.0038979999999999996,0,0.0038979999999999996,8.717999999999999e-10
1951,336.01,0.001854,0,0.001854,3.907e-10
1952,336.06,0.000843,0,0.000843,1.676e-10
1953,336.11,0.00036669999999999997,0,0.00036669999999999997,6.886e-11
1954,336.16,0.0001526,0,0.0001526,2.7070000000000003e-11
1955,336.21,6.071e-05,0,6.071e-05,1.018e-11
1956,336.26,2.311e-05,0,2.311e-05,3.666e-12
1957,336.31,8.412e-06,0,8.412e-06,1.2629999999999998e-12
1958,336.36,2.929e-06,0,2.929e-06,4.162e-13
1959,336.41,9.755e-07,0,9.755e-07,1.312e-13
1960,336.46,3.107e-07,0,3.107e-07,3.9569999999999996e-14
1961,336.51,9.467e-08,0,9.467e-08,1.142e-14
1962,336.56,2.7589999999999998e-08,0,2.7589999999999998e-08,3.151e-15
1963,336.61,7.689e-09,0,7.689e-09,8.317e-16
1964,336.66,2.0499999999999997e-09,0,2.0499999999999997e-09,2.1e-16
1965,336.71,5.226e-10,0,5.226e-10,5.072e-17
1966,336.76,1.275e-10,0,1.275e-10,1.172e-17
1967,336.81,2.973e-11,0,2.973e-11,2.5889999999999995e-18
1968,336.86,6.632000000000001e-12,0,6.632000000000001e-12,5.473e-19
1969,336.91,1.415e-12,0,1.415e-12,1.106e-19
1970,336.96,2.888e-13,0,2.888e-13,2.138e-20
1971,337.01,5.639e-14,0,5.639e-14,3.955e-21
1972,337.06,1.053e-14,0,1.053e-14,6.996000000000001e-22
1973,337.11,1.88e-15,0,1.88e-15,1.184e-22
1974,337.16,3.2110000000000003e-16,0,3.2110000000000003e-16,0
1975,340.81,1.932e-16,0,1.932e-16,0
1976,340.86,1.109e-15,0,1.109e-15,0
1977,340.91,6.105e-15,0,6.105e-15,0
1978,340.96,3.22e-14,0,3.22e-14,0
1979,341.01,1.627e-13,0,1.627e-13,0
1980,341.06,7.882e-13,0,7.882e-13,0
1981,341.11,3.659e-12,0,3.659e-12,0
1982,341.16,1.628e-11,0,1.628e-11,0
1983,341.21,6.942e-11,0,6.942e-11,0
1984,341.26,2.8360000000000003e-10,0,2.8360000000000003e-10,0
1985,341.31,1.111e-09,0,1.111e-09,0
1986,341.36,4.169e-09,0,4.169e-09,0
1987,341.41,1.499e-08,0,1.499e-08,0
1988,341.46,5.1689999999999995e-08,0,5.1689999999999995e-08,0
1989,341.51,1.708e-07,0,1.708e-07,0
1990,341.56,5.406000000000001e-07,0,5.406000000000001e-07,0
1991,341.61,1.64e-06,0,1.64e-06,0
1992,341.66,4.77e-06,0,4.77e-06,0
1993,341.71,1.329e-05,0,1.329e-05,0
1994,341.76,3.55e-05,0,3.55e-05,0
1995,341.81,9.087e-05,0,9.087e-05,0
1996,341.86,0.0002229,0,0.0002229,0
1997,341.91,0.000524,0,0.000524,0
1998,341.96,0.001181,0,0.001181,0
1999,342.01,0.002549,0,0.002549,0
2000,342.06,0.005275,0,0.005275,0
2001,342.11,0.010459999999999999,0,0.010459999999999999,0
2002,342.16,0.019880000000000002,0,0.019880000000000002,0
2003,342.21,0.03621,0,0.03621,0
2004,342.26,0.06321,0,0.06321,0
2005,342.31,0.1057,0,0.1057,0
2006,342.36,0.1695,0,0.1695,0
2007,342.41,0.2605,0,0.2605,0
2008,342.46,0.3836,0,0.3836,0
2009,342.51,0.5414,0,0.5414,0
2010,342.56,0.7322,0,0.7322,0
2011,342.61,0.949,0,0.949,0
2012,342.66,1.179,0,1.179,0
2013,342.71,1.403,0,1.403,0
2014,342.76,1.601,0,1.601,0
2015,342.81,1.751,0,1.751,0
2016,342.86,1.835,0,1.835,0
2017,342.91,1.8419999999999999,0,1.8419999999999999,0
2018,342.96,1.7730000000000001,0,1.7730000000000001,0
2019,343.01,1.636,0,1.636,0
2020,343.06,1.446,0,1.446,0
2021,343.11,1.225,0,1.225,0
2022,343.16,0.9945,0,0.9945,0
2023,343.21,0.7738,0,0.7738,0
2024,343.26,0.577,0,0.577,0
2025,343.31,0.4124,0,0.4124,0
2026,343.36,0.2824,0,0.2824,0
2027,343.41,0.1854,0,0.1854,0
2028,343.46,0.1166,0,0.1166,0
2029,343.51,0.0703,0,0.0703,0
2030,343.56,0.040619999999999996,0,0.040619999999999996,0
2031,343.61,0.02249,0,0.02249,0
2032,343.66,0.01193,0,0.01193,0
2033,343.71,0.006069,0,0.006069,0
2034,343.76,0.0029579999999999997,0,0.0029579999999999997,0
2035,343.81,0.001382,0,0.001382,0
2036,343.86,0.0006184999999999999,0,0.0006184999999999999,0
2037,343.91,0.0002654,0,0.0002654,0
2038,343.96,0.0001091,0,0.0001091,0
2039,344.01,4.299e-05,0,4.299e-05,0
2040,344.06,1.623e-05,0,1.623e-05,0
2041,344.11,5.875e-06,0,5.875e-06,0
2042,344.16,2.0380000000000002e-06,0,2.0380000000000002e-06,0
2043,344.21,6.773000000000001e-07,0,6.773000000000001e-07,0
2044,344.26,2.158e-07,0,2.158e-07,0
2045,344.31,6.587000000000001e-08,0,6.587000000000001e-08,0
2046,344.36,1.927e-08,0,1.927e-08,0
2047,344.41,5.404e-09,0,5.404e-09,0
2048,344.46,1.452e-09,0,1.452e-09,0
2049,344.51,3.7400000000000005e-10,0,3.7400000000000005e-10,0
2050,344.56,9.230000000000001e-11,0,9.230000000000001e-11,0
2051,344.61,2.183e-11,0,2.183e-11,0
2052,344.66,4.948999999999999e-12,0,4.948999999999999e-12,0
2053,344.71,1.075e-12,0,1.075e-12,0
2054,344.76,2.239e-13,0,2.239e-13,0
2055,344.81,4.467e-14,0,4.467e-14,0
2056,344.86,8.542e-15,0,8.542e-15,0
2057,344.91,1.565e-15,0,1.565e-15,0
2058,344.96,2.75e-16,0,2.75e-16,0
2059,350.36,3.113e-23,0,0,3.113e-23
2060,350.41,1.6989999999999999e-22,0,0,1.6989999999999999e-22
2061,350.46,8.902000000000001e-22,0,0,8.902000000000001e-22
2062,350.51,4.482e-21,0,0,4.482e-21
2063,350.56,2.1669999999999998e-20,0,0,2.1669999999999998e-20
2064,350.61,1.0070000000000001e-19,0,0,1.0070000000000001e-19
2065,350.66,4.493e-19,0,0,4.493e-19
2066,350.71,1.926e-18,0,0,1.926e-18
2067,350.76,7.927999999999998e-18,0,0,7.927999999999998e-18
2068,350.81,3.136e-17,0,0,3.136e-17
2069,350.86,1.1909999999999998e-16,0,0,1.1909999999999998e-16
2070,350.91,4.3469999999999994e-16,0,0,4.3469999999999994e-16
2071,350.96,1.5240000000000001e-15,0,0,1.5240000000000001e-15
2072,351.01,5.129999999999999e-15,0,0,5.129999999999999e-15
2073,351.06,1.6590000000000002e-14,0,0,1.6590000000000002e-14
2074,351.11,5.155e-14,0,0,5.155e-14
2075,351.16,1.538e-13,0,0,1.538e-13
2076,351.21,4.41e-13,0,0,4.41e-13
2077,351.26,1.2139999999999999e-12,0,0,1.2139999999999999e-12
2078,351.31,3.212e-12,0,0,3.212e-12
2079,351.36,8.161e-12,0,1.689e-17,8.161e-12
2080,351.41,1.9920000000000004e-11,0,9.104e-17,1.9920000000000004e-11
2081,351.46,4.6689999999999996e-11,0,4.715e-16,4.6689999999999996e-11
2082,351.51,1.051e-10,0,2.3460000000000003e-15,1.051e-10
2083,351.56,2.2739999999999999e-10,0,1.122e-14,2.2739999999999999e-10
2084,351.61,4.726e-10,0,5.1520000000000004e-14,4.726e-10
2085,351.66,9.433999999999999e-10,0,2.274e-13,9.432e-10
2086,351.71,1.809e-09,0,9.64e-13,1.808e-09
2087,351.76,3.334e-09,0,3.927e-12,3.3300000000000003e-09
2088,351.81,5.906e-09,0,1.537e-11,5.891e-09
2089,351.86,1.0070000000000002e-08,0,5.78e-11,1.0009999999999998e-08
2090,351.91,1.655e-08,0,2.0880000000000002e-10,1.6340000000000003e-08
2091,351.96,2.634e-08,0,7.247999999999999e-10,2.5619999999999997e-08
2092,352.01,4.0999999999999997e-08,0,2.417e-09,3.858e-08
2093,352.06,6.356e-08,0,7.745e-09,5.581e-08
2094,352.11,1.0140000000000001e-07,0,2.384e-08,7.756e-08
2095,352.16,1.741e-07,0,7.052e-08,1.035e-07
2096,352.21,3.332e-07,0,2.004e-07,1.328e-07
2097,352.26,7.106999999999999e-07,0,5.472e-07,1.635e-07
2098,352.31,1.629e-06,0,1.435e-06,1.934e-07
2099,352.36,3.837e-06,0,3.617e-06,2.198e-07
2100,352.41,8.999e-06,0,8.759e-06,2.4e-07
2101,352.46,2.063e-05,0,2.038e-05,2.517e-07
2102,352.51,4.58e-05,0,4.554e-05,2.5350000000000004e-07
2103,352.56,9.805e-05,0,9.781e-05,2.453e-07
2104,352.61,0.000202,0,0.00020180000000000003,2.279e-07
2105,352.66,0.00040019999999999997,0,0.0004,2.0350000000000002e-07
2106,352.71,0.000762,0,0.0007618999999999999,1.7449999999999998e-07
2107,352.76,0.001394,0,0.001394,1.438e-07
2108,352.81,0.002451,0,0.002451,1.1369999999999999e-07
2109,352.86,0.00414,0,0.00414,8.646000000000001e-08
2110,352.91,0.006719,0,0.006718000000000001,6.312e-08
2111,352.96,0.01048,0,0.01048,4.427e-08
2112,353.01,0.01569,0,0.01569,2.982e-08
2113,353.06,0.02259,0,0.02259,1.93e-08
2114,353.11,0.03123,0,0.03123,1.2e-08
2115,353.16,0.04149,0,0.04149,7.162e-09
2116,353.21,0.05297,0,0.05297,4.108e-09
2117,353.26,0.06496,0,0.06496,2.263e-09
2118,353.31,0.07654,0,0.07654,1.198e-09
2119,353.36,0.08665,0,0.08665,6.088e-10
2120,353.41,0.09424,0,0.09424,2.973e-10
2121,353.46,0.09848,0,0.09848,1.394e-10
2122,353.51,0.09888,0,0.09888,6.282999999999999e-11
2123,353.56,0.09537999999999999,0,0.09537999999999999,2.7190000000000002e-11
2124,353.61,0.0884,0,0.0884,1.13e-11
2125,353.66,0.07871,0,0.07871,4.513999999999999e-12
2126,353.71,0.06734,0,0.06734,1.732e-12
2127,353.76,0.05535,0,0.05535,6.38e-13
2128,353.81,0.04371,0,0.04371,2.258e-13
2129,353.86,0.03316,0,0.03316,7.677000000000001e-14
2130,353.91,0.02418,0,0.02418,2.5069999999999998e-14
2131,353.96,0.01693,0,0.01693,7.865e-15
2132,354.01,0.01139,0,0.01139,2.37e-15
2133,354.06,0.007365999999999999,0,0.007365999999999999,6.86e-16
2134,354.11,0.004575,0,0.004575,1.9069999999999997e-16
2135,354.16,0.002731,0,0.002731,5.0939999999999995e-17
2136,354.21,0.0015660000000000001,0,0.0015660000000000001,1.307e-17
2137,354.26,0.0008625,0,0.0008625,3.2210000000000004e-18
2138,354.31,0.00045650000000000004,0,0.00045650000000000004,7.624e-19
2139,354.36,0.00023209999999999998,0,0.00023209999999999998,1.734e-19
2140,354.41,0.0001134,0,0.0001134,3.7869999999999997e-20
2141,354.46,5.324e-05,0,5.324e-05,7.945000000000001e-21
2142,354.51,2.401e-05,0,2.401e-05,1.6010000000000001e-21
2143,354.56,1.04e-05,0,1.04e-05,3.1e-22
2144,354.61,4.3310000000000005e-06,0,4.3310000000000005e-06,5.764e-23
2145,354.66,1.7319999999999999e-06,0,1.7319999999999999e-06,0
2146,354.71,6.656999999999999e-07,0,6.656999999999999e-07,0
2147,354.76,2.458e-07,0,2.458e-07,0
2148,354.81,8.718e-08,0,8.718e-08,0
2149,354.86,2.971e-08,0,2.971e-08,0
2150,354.91,9.73e-09,0,9.73e-09,0
2151,354.96,3.0609999999999997e-09,0,3.0609999999999997e-09,0
2152,355.01,9.252000000000001e-10,0,9.252000000000001e-10,0
2153,355.07,2.0880000000000002e-10,0,2.0880000000000002e-10,0
2154,355.12,5.78e-11,0,5.78e-11,0
2155,355.17,1.537e-11,0,1.537e-11,0
2156,355.22,3.927e-12,0,3.927e-12,0
2157,355.27,9.64e-13,0,9.64e-13,0
2158,355.32,2.274e-13,0,2.274e-13,0
2159,355.37,5.1520000000000004e-14,0,5.1520000000000004e-14,0
2160,355.42,1.122e-14,0,1.122e-14,0
2161,355.47,2.3460000000000003e-15,0,2.3460000000000003e-15,0
2162,355.52,4.715e-16,0,4.715e-16,0
2163,355.57,9.104e-17,0,9.104e-17,0
2164,355.62,1.689e-17,0,1.689e-17,0
2165,356.52,2.342e-13,0,2.342e-13,0
2166,356.57,1.4219999999999998e-12,0,1.4219999999999998e-12,0
2167,356.62,7.131e-12,0,7.131e-12,0
2168,356.67,3.4409999999999994e-11,0,3.4409999999999994e-11,0
2169,356.72,1.5969999999999998e-10,0,1.5969999999999998e-10,0
2170,356.77,7.136000000000001e-10,0,7.136000000000001e-10,0
2171,356.82,3.067e-09,0,3.067e-09,0
2172,356.87,1.268e-08,0,1.268e-08,0
2173,356.92,5.046e-08,0,5.046e-08,0
2174,356.97,1.932e-07,0,1.932e-07,0
2175,357.02,7.116e-07,0,7.116e-07,0
2176,357.07,2.5219999999999997e-06,0,2.5219999999999997e-06,0
2177,357.12,8.602e-06,0,8.602e-06,0
2178,357.17,2.823e-05,0,2.823e-05,0
2179,357.22,8.914e-05,0,8.914e-05,0
2180,357.27,0.0002708,0,0.0002708,0
2181,357.32,0.0007919,0,0.0007919,0
2182,357.37,0.002228,0,0.002228,0
2183,357.42,0.006032,0,0.006032,0
2184,357.47,0.015719999999999998,0,0.015719999999999998,0
2185,357.52,0.0394,0,0.0394,0
2186,357.57,0.09506,0,0.09506,0
2187,357.62,0.2207,0,0.2207,0
2188,357.67,0.4931,0,0.4931,0
2189,357.72,1.06,0,1.06,0
2190,357.77,2.194,0,2.194,0
2191,357.82,4.368,0,4.368,0
2192,357.87,8.371,0,8.371,0
2193,357.92,15.44,0,15.44,0
2194,357.97,27.4,0,27.4,0
2195,358.02,46.8,0,46.8,2.549e-18
2196,358.07,76.94,0,76.94,1.303e-17
2197,358.12,121.7,0,121.7,6.408e-17
2198,358.17,185.4,0,185.4,3.0320000000000003e-16
2199,358.22,271.6,0,271.6,1.381e-15
2200,358.27,383.1,0,383.1,6.048e-15
2201,358.32,520.1,0,520.1,2.55e-14
2202,358.37,679.6,0,679.6,1.034e-13
2203,358.42,854.5,0,854.5,4.036e-13
2204,358.47,1034.0,0,1034.0,1.516e-12
2205,358.52,1205.0,0,1205.0,5.477e-12
2206,358.57,1351.0,0,1351.0,1.905e-11
2207,358.62,1458.0,0,1458.0,6.372e-11
2208,358.67,1514.0,0,1514.0,2.051e-10
2209,358.72,1513.0,0,1513.0,6.352999999999999e-10
2210,358.77,1456.0,0,1456.0,1.8940000000000003e-09
2211,358.82,1348.0,0,1348.0,5.431e-09
2212,358.87,1202.0,0,1202.0,1.499e-08
2213,358.92,1031.0,0,1031.0,3.9789999999999994e-08
2214,358.97,851.3,0,851.3,1.017e-07
2215,359.02,676.6,0,676.6,2.499e-07
2216,359.07,517.5,0,517.5,5.911999999999999e-07
2217,359.12,381.0,0,381.0,1.346e-06
2218,359.17,270.0,0,270.0,2.947e-06
2219,359.22,184.1,0,184.1,6.211e-06
2220,359.27,120.9,0,120.9,1.259e-05
2221,359.32,76.37,0,76.37,2.457e-05
2222,359.37,46.44,0,46.44,4.613e-05
2223,359.42,27.18,0,27.18,8.334e-05
2224,359.47,15.31,0,15.31,0.0001449
2225,359.52,8.301,0,8.301,0.0002423
2226,359.57,4.331,0,4.331,0.00039
2227,359.62,2.176,0,2.175,0.000604
2228,359.67,1.052,0,1.051,0.0009
2229,359.72,0.4903,0,0.489,0.0012900000000000001
2230,359.77,0.2207,0,0.2189,0.0017800000000000001
2231,359.82,0.09668,0,0.09432,0.002364
2232,359.87,0.04213,0,0.03911,0.003019
2233,359.92,0.01932,0,0.015609999999999999,0.003711
2234,359.97,0.01038,0,0.005993,0.00439
2235,360.02,0.0072109999999999995,0,0.002215,0.0049960000000000004
2236,360.07,0.006259000000000001,0,0.0007878999999999999,0.005471
2237,360.12,0.006035,0,0.0002697,0.005765
2238,360.17,0.005935,0,8.883e-05,0.0058460000000000005
2239,360.22,0.005732,0,2.816e-05,0.005704
2240,360.27,0.005365,0,8.59e-06,0.0053560000000000005
2241,360.32,0.004843999999999999,0,2.5219999999999997e-06,0.004841
2242,360.37,0.004214,0,7.123999999999999e-07,0.004213000000000001
2243,360.42,0.0035340000000000002,0,1.9359999999999999e-07,0.0035329999999999997
2244,360.47,0.002861,0,5.066e-08,0.002861
2245,360.52,0.002247,0,1.2749999999999998e-08,0.002247
2246,360.57,0.001727,0,3.089e-09,0.001727
2247,360.62,0.001325,0,7.199e-10,0.001325
2248,360.67,0.001051,0,1.615e-10,0.001051
2249,360.72,0.000906,0,3.485e-11,0.000906
2250,360.77,0.0008826000000000001,0,7.237e-12,0.0008826000000000001
2251,360.82,0.0009699,0,1.4459999999999999e-12,0.0009699
2252,360.87,0.001152,0,2.568e-13,0.001152
2253,360.92,0.00141,0,2.81e-14,0.00141
2254,360.97,0.0017170000000000002,0,0,0.0017170000000000002
2255,361.02,0.002045,0,0,0.002045
2256,361.07,0.002361,0,0,0.002361
2257,361.12,0.0026320000000000002,0,0,0.0026320000000000002
2258,361.17,0.0028280000000000002,0,0,0.0028280000000000002
2259,361.22,0.002926,0,0,0.002926
2260,361.27,0.002914,0,0,0.002914
2261,361.32,0.002794,0,0,0.002794
2262,361.37,0.002578,0,0,0.002578
2263,361.42,0.0022890000000000002,0,0,0.0022890000000000002
2264,361.47,0.001956,0,0,0.001956
2265,361.52,0.001609,0,0,0.001609
