,Wavelength,Sum
401,221.44,1436.0
402,221.49,994.0
403,221.54,1106.0
404,221.59,1165.0
405,221.65,1222.0
406,221.7,1117.0
407,221.75,1105.0
408,221.81,1000.0
409,221.86,1229.0
410,221.91,1208.0
411,221.96,1257.0
412,222.02,928.0
413,222.07,1020.0
414,222.12,1248.0
415,222.17,1288.0
416,222.23,1312.0
417,222.28,1198.0
418,222.33,1559.0
419,222.39,1330.0
420,222.44,1131.0
421,222.49,1558.0
422,222.54,1318.0
423,222.6,1150.0
424,222.65,1082.0
425,222.7,1072.0
426,222.75,1298.0
427,222.81,1321.0
428,222.86,1428.0
429,222.91,1197.0
430,222.97,813.0
431,223.02,1253.0
432,223.07,1274.0
433,223.12,1064.0
434,223.18,986.0
435,223.23,1081.0
436,223.28,1142.0
437,223.33,1461.0
438,223.39,999.0
439,223.44,1147.0
440,223.49,1096.0
441,223.55,1259.0
442,223.6,1074.0
443,223.65,1304.0
444,223.7,1135.0
445,223.76,1152.0
446,223.81,1147.0
447,223.86,1431.0
448,223.91,1023.0
449,223.97,1238.0
450,224.02,1127.0
451,224.07,1022.0
452,224.12,1211.0
453,224.18,1280.0
454,224.23,1300.0
455,224.28,1672.0
456,224.34,1216.0
457,224.39,1222.0
458,224.44,1357.0
459,224.49,1166.0
460,224.55,921.0
461,224.6,1180.0
462,224.65,1262.0
463,224.7,1181.0
464,224.76,1046.0
465,224.81,1301.0
466,224.86,1127.0
467,224.91,1331.0
468,224.97,1024.0
469,225.02,1125.0
470,225.07,1416.0
471,225.12,1136.0
472,225.18,1631.0
473,225.23,1144.0
474,225.28,1266.0
475,225.34,1486.0
476,225.39,1009.0
477,225.44,1018.0
478,225.49,1303.0
479,225.55,1063.0
480,225.6,1570.0
481,225.65,995.0
482,225.7,1144.0
483,225.76,1276.0
484,225.81,1199.0
485,225.86,1125.0
486,225.91,1165.0
487,225.97,1014.0
488,226.02,1261.0
489,226.07,1376.0
490,226.12,1238.0
491,226.18,1555.0
492,226.23,1248.0
493,226.28,1409.0
494,226.33,1357.0
495,226.39,1537.0
496,226.44,2109.0
497,226.49,1624.0
498,226.54,1234.0
499,226.6,1581.0
500,226.65,1198.0
501,226.7,1227.0
502,226.75,1403.0
503,226.81,1557.0
504,226.86,1372.0
505,226.91,1699.0
506,226.96,1851.0
507,227.02,1868.0
508,227.07,2030.0
509,227.12,1672.0
510,227.17,1371.0
511,227.23,1208.0
512,227.28,1047.0
513,227.33,1227.0
514,227.38,975.0
515,227.44,1366.0
516,227.49,1301.0
517,227.54,1248.0
518,227.59,1191.0
519,227.65,1196.0
520,227.7,1016.0
521,227.75,1365.0
522,227.8,1121.0
523,227.86,1168.0
524,227.91,1041.0
525,227.96,954.0
526,228.01,1264.0
527,228.07,1201.0
528,228.12,1313.0
529,228.17,1145.0
530,228.22,874.0
531,228.28,1458.0
532,228.33,1208.0
533,228.38,1215.0
534,228.43,1156.0
535,228.49,1077.0
536,228.54,1036.0
537,228.59,1368.0
538,228.64,1161.0
539,228.7,1194.0
540,228.75,1050.0
541,228.8,1376.0
542,228.85,1103.0
543,228.91,1247.0
544,228.96,910.0
545,229.01,993.0
546,229.06,1079.0
547,229.11,1434.0
548,229.17,1175.0
549,229.22,1189.0
550,229.27,1104.0
551,229.32,1116.0
552,229.38,1224.0
553,229.43,1322.0
554,229.48,1038.0
555,229.53,1292.0
556,229.59,1405.0
557,229.64,1084.0
558,229.69,1348.0
559,229.74,1177.0
560,229.8,1255.0
561,229.85,983.0
562,229.9,1265.0
563,229.95,1152.0
564,230.01,990.0
565,230.06,1564.0
566,230.11,1057.0
567,230.16,1147.0
568,230.21,1171.0
569,230.27,1429.0
570,230.32,1149.0
571,230.37,1175.0
572,230.42,1309.0
573,230.48,1002.0
574,230.53,1386.0
575,230.58,895.0
576,230.63,1445.0
577,230.69,1317.0
578,230.74,1440.0
579,230.79,1115.0
580,230.84,1031.0
581,230.89,1381.0
582,230.95,1096.0
583,231.0,978.0
584,231.05,1207.0
585,231.1,1506.0
586,231.16,1266.0
587,231.21,1312.0
588,231.26,1394.0
589,231.31,1320.0
590,231.37,1524.0
591,231.42,1645.0
592,231.47,1577.0
593,231.52,1557.0
594,231.57,1343.0
595,231.63,1298.0
596,231.68,1722.0
597,231.73,1779.0
598,231.78,1056.0
599,231.84,1426.0
600,231.89,1128.0
601,231.94,1611.0
602,231.99,1141.0
603,232.05,1664.0
604,232.1,1068.0
605,232.15,1116.0
606,232.2,1225.0
607,232.25,1319.0
608,232.31,1447.0
609,232.36,1350.0
610,232.41,1167.0
611,232.46,1271.0
612,232.52,1443.0
613,232.57,1466.0
614,232.62,1378.0
615,232.67,1252.0
616,232.72,1269.0
617,232.78,1254.0
618,232.83,1044.0
619,232.88,1213.0
620,232.93,1209.0
621,232.98,1409.0
622,233.04,1192.0
623,233.09,1090.0
624,233.14,992.0
625,233.19,1301.0
626,233.25,1312.0
627,233.3,1056.0
628,233.35,1106.0
629,233.4,1294.0
630,233.45,1172.0
631,233.51,1242.0
632,233.56,1007.0
633,233.61,1165.0
634,233.66,1230.0
635,233.72,984.0
636,233.77,1322.0
637,233.82,1278.0
638,233.87,1404.0
639,233.92,1261.0
640,233.98,1139.0
641,234.03,1237.0
642,234.08,1172.0
643,234.13,1152.0
644,234.18,1054.0
645,234.24,1114.0
646,234.29,1186.0
647,234.34,960.0
648,234.39,1117.0
649,234.45,1489.0
650,234.5,1128.0
651,234.55,1575.0
652,234.6,1191.0
653,234.65,1301.0
654,234.71,1162.0
655,234.76,1016.0
656,234.81,1579.0
657,234.86,1290.0
658,234.91,1248.0
659,234.97,1337.0
660,235.02,1147.0
661,235.07,1406.0
662,235.12,1110.0
663,235.17,1052.0
664,235.23,1394.0
665,235.28,1326.0
666,235.33,1252.0
