,Wavelength,Sum,Cu I (8.6e-02),Cu II (9.1e-01)
4738,521.07,2127.0,2127.0,1.467e-12
4739,521.12,2783.0,2783.0,5.261e-13
4740,521.17,3577.0,3577.0,1.852e-13
4741,521.22,4515.0,4515.0,6.4e-14
4742,521.27,5596.0,5596.0,2.171e-14
4743,521.32,6811.0,6811.0,7.227e-15
4744,521.37,8141.0,8141.0,2.362e-15
4745,521.42,9557.0,9557.0,7.575e-16
4746,521.47,11020.0,11020.0,2.385e-16
4747,521.52,12470.0,12470.0,0
4748,521.57,13870.0,13870.0,0
4749,521.62,15150.0,15150.0,0
4750,521.67,16250.0,16250.0,0
4751,521.72,17120.0,17120.0,0
4752,521.77,17710.0,17710.0,0
4753,521.82,18000.0,18000.0,0
4754,521.87,17970.0,17970.0,0
4755,521.92,17630.0,17630.0,0
4756,521.97,16980.0,16980.0,0
4757,522.02,16070.0,16070.0,0
4758,522.07,14940.0,14940.0,0
4759,522.12,13640.0,13640.0,0
4760,522.17,12240.0,12240.0,0
4761,522.22,10790.0,10790.0,0
4762,522.27,9341.0,9341.0,0
4763,522.32,7947.0,7947.0,0
4764,522.37,6644.0,6644.0,0
4765,522.42,5458.0,5458.0,0
4766,522.47,4405.0,4405.0,0
4767,522.52,3494.0,3494.0,0
4768,522.57,2723.0,2723.0,0
4769,522.62,2086.0,2086.0,0
4770,522.67,1570.0,1570.0,0
4771,522.72,1161.0,1161.0,0
4772,522.77,844.2,844.2,0
4773,522.82,603.2,603.2,0
4774,522.87,423.6,423.6,0
4775,522.92,292.4,292.4,0
4776,522.97,198.4,198.4,0
4777,523.02,132.3,132.3,0
4778,523.07,86.73,86.73,0
4779,523.12,55.88,55.88,0
4780,523.17,35.39,35.39,0
4781,523.22,22.04,22.04,0
4782,523.27,13.49,13.49,0
4783,523.32,8.113999999999999,8.113999999999999,0
4784,523.37,4.7989999999999995,4.7989999999999995,0
4785,523.42,2.79,2.79,0
4786,523.47,1.594,1.594,0
4787,523.52,0.8958,0.8958,0
4788,523.57,0.4947,0.4947,0
4789,523.62,0.2685,0.2685,0
4790,523.67,0.1433,0.1433,0
4791,523.72,0.07516,0.07516,0
4792,523.77,0.03875,0.03875,0
4793,523.82,0.01964,0.01964,0
4794,523.87,0.009783,0.009783,0
4795,523.92,0.004789,0.004789,0
4796,523.97,0.002305,0.002305,0
4797,524.02,0.00109,0.00109,0
4798,524.07,0.0005066,0.0005066,0
4799,524.12,0.00023140000000000001,0.00023140000000000001,0
4800,524.17,0.00010390000000000002,0.00010390000000000002,0
4801,524.22,4.583e-05,4.583e-05,0
4802,524.27,1.986e-05,1.986e-05,0
4803,524.32,8.462e-06,8.462e-06,0
4804,524.37,3.5419999999999997e-06,3.5419999999999997e-06,0
4805,524.42,1.457e-06,1.457e-06,0
4806,524.47,5.886e-07,5.886e-07,0
4807,524.52,2.337e-07,2.337e-07,0
4808,524.57,9.115e-08,9.115e-08,0
4809,524.62,3.493e-08,3.493e-08,0
4810,524.67,1.315e-08,1.315e-08,0
4811,524.72,4.864e-09,4.864e-09,0
4812,524.77,1.767e-09,1.767e-09,0
4813,524.82,6.307e-10,6.307e-10,0
4814,524.87,2.2109999999999997e-10,2.2109999999999997e-10,0
4815,524.92,7.616e-11,7.616e-11,0
4816,524.97,2.576e-11,2.576e-11,0
4817,525.02,7.809000000000001e-12,7.809000000000001e-12,0
4818,525.07,2.5639999999999996e-12,2.5639999999999996e-12,0
4819,525.12,8.264e-13,8.264e-13,0
4820,526.07,1.376e-13,1.376e-13,0
4821,526.12,4.245e-13,4.245e-13,0
4822,526.17,1.2860000000000002e-12,1.2860000000000002e-12,0
4823,526.22,3.828e-12,3.828e-12,0
4824,526.27,1.119e-11,1.119e-11,0
4825,526.32,3.214e-11,3.214e-11,0
4826,526.37,9.067000000000001e-11,9.067000000000001e-11,0
4827,526.42,2.513e-10,2.513e-10,0
4828,526.47,6.838999999999999e-10,6.838999999999999e-10,0
4829,526.52,1.829e-09,1.829e-09,0
4830,526.57,4.8039999999999995e-09,4.8039999999999995e-09,0
4831,526.62,1.239e-08,1.239e-08,0
4832,526.67,3.141e-08,3.141e-08,0
4833,526.72,7.821000000000001e-08,7.821000000000001e-08,0
4834,526.77,1.913e-07,1.913e-07,0
4835,526.82,4.595e-07,4.595e-07,0
4836,526.87,1.0840000000000001e-06,1.0840000000000001e-06,0
4837,526.92,2.514e-06,2.514e-06,0
4838,526.97,5.724e-06,5.724e-06,0
4839,527.02,1.28e-05,1.28e-05,0
4840,527.07,2.813e-05,2.813e-05,0
4841,527.12,6.071e-05,6.071e-05,0
4842,527.17,0.00012869999999999998,0.00012869999999999998,0
4843,527.22,0.0002681,0.0002681,0
4844,527.27,0.0005485,0.0005485,0
4845,527.32,0.001102,0.001102,0
4846,527.37,0.002176,0.002176,0
4847,527.42,0.004219,0.004219,0
4848,527.47,0.008037,0.008037,0
4849,527.52,0.015040000000000001,0.015040000000000001,0
4850,527.57,0.027639999999999998,0.027639999999999998,0
4851,527.62,0.0499,0.0499,0
4852,527.67,0.08851,0.08851,0
4853,527.72,0.1542,0.1542,0
4854,527.77,0.2639,0.2639,0
4855,527.82,0.4436,0.4436,0
4856,527.87,0.7326,0.7326,0
4857,527.92,1.188,1.188,0
4858,527.97,1.8940000000000001,1.8940000000000001,0
4859,528.02,2.964,2.964,0
4860,528.07,4.5569999999999995,4.5569999999999995,0
4861,528.12,6.882999999999999,6.882999999999999,0
4862,528.17,10.21,10.21,0
4863,528.22,14.88,14.88,0
4864,528.27,21.31,21.31,0
4865,528.32,29.96,29.96,0
4866,528.37,41.39,41.39,0
4867,528.42,56.16,56.16,0
4868,528.47,74.86,74.86,0
4869,528.52,98.02,98.02,0
4870,528.57,126.1,126.1,0
4871,528.62,159.3,159.3,0
4872,528.67,197.7,197.7,0
4873,528.72,241.0,241.0,0
4874,528.77,288.6,288.6,0
4875,528.82,339.5,339.5,0
4876,528.87,392.3,392.3,0
4877,528.92,445.3,445.3,0
4878,528.97,496.6,496.6,0
4879,529.02,543.9,543.9,0
4880,529.07,585.2,585.2,0
4881,529.12,618.5,618.5,0
4882,529.17,642.1,642.1,0
4883,529.22,654.9,654.9,0
4884,529.27,656.0,656.0,0
4885,529.32,645.6,645.6,0
4886,529.37,624.0,624.0,0
4887,529.42,592.6,592.6,0
4888,529.47,552.7,552.7,0
4889,529.52,506.4,506.4,0
4890,529.57,455.8,455.8,0
4891,529.62,403.0,403.0,1.194e-16
4892,529.67,350.0,350.0,4.2770000000000003e-16
4893,529.72,298.6,298.6,1.283e-15
4894,529.77,250.2,250.2,3.78e-15
4895,529.82,206.0,206.0,1.095e-14
4896,529.87,166.5,166.5,3.115e-14
4897,529.92,132.3,132.3,8.709e-14
4898,529.97,103.2,103.2,2.393e-13
4899,530.02,79.12,79.12,6.461e-13
4900,530.07,59.57,59.57,1.714e-12
4901,530.12,44.06,44.06,4.469999999999999e-12
4902,530.17,32.01,32.01,1.145e-11
4903,530.22,22.84,22.84,2.8829999999999996e-11
4904,530.27,16.01,16.01,7.134000000000001e-11
4905,530.32,11.03,11.03,1.7340000000000002e-10
4906,530.37,7.457999999999999,7.457999999999999,4.144e-10
4907,530.42,4.956,4.956,9.729e-10
4908,530.47,3.235,3.235,2.245e-09
4909,530.52,2.074,2.074,5.089e-09
4910,530.57,1.306,1.306,1.1340000000000001e-08
4911,530.62,0.8082,0.8082,2.4819999999999997e-08
4912,530.67,0.4911,0.4911,5.341e-08
4913,530.72,0.2932,0.2932,1.1289999999999999e-07
4914,530.77,0.1719,0.1719,2.346e-07
4915,530.82,0.09904,0.09904,4.791e-07
4916,530.87,0.05604,0.05604,9.612e-07
4917,530.92,0.03115,0.03115,1.895e-06
4918,530.97,0.01701,0.01701,3.6730000000000002e-06
4919,531.02,0.00913,0.009123000000000001,6.9939999999999994e-06
4920,531.07,0.0048189999999999995,0.004806,1.309e-05
4921,531.12,0.002512,0.002487,2.407e-05
4922,531.17,0.001308,0.001265,4.349e-05
4923,531.22,0.0007087999999999999,0.0006315,7.724e-05
4924,531.27,0.0004446000000000001,0.00030980000000000005,0.0001348
4925,531.32,0.00038050000000000003,0.0001493,0.00023119999999999998
4926,531.37,0.0004604,7.066e-05,0.0003897
4927,531.42,0.0006784,3.286e-05,0.0006456000000000001
4928,531.47,0.001066,1.501e-05,0.001051
4929,531.52,0.0016879999999999998,6.733e-06,0.0016809999999999998
4930,531.57,0.002646,2.9669999999999997e-06,0.002643
4931,531.62,0.004085,1.285e-06,0.004083
4932,531.67,0.0062,5.463000000000001e-07,0.0062
4933,531.72,0.009251,2.282e-07,0.009251
4934,531.77,0.013569999999999999,9.365999999999999e-08,0.013569999999999999
4935,531.82,0.01955,3.775e-08,0.01955
4936,531.87,0.02769,1.495e-08,0.02769
4937,531.92,0.03853,5.815e-09,0.03853
4938,531.97,0.05271,2.222e-09,0.05271
4939,532.02,0.07085,8.338e-10,0.07085
4940,532.07,0.09358999999999999,3.0739999999999994e-10,0.09358999999999999
4941,532.12,0.1215,1.1129999999999999e-10,0.1215
4942,532.17,0.155,3.961e-11,0.155
4943,532.22,0.1944,1.384e-11,0.1944
4944,532.27,0.2395,4.751e-12,0.2395
4945,532.32,0.2901,1.6019999999999998e-12,0.2901
4946,532.37,0.3453,5.306e-13,0.3453
4947,532.42,0.4038,1.727e-13,0.4038
4948,532.47,0.4642,0,0.4642
4949,532.52,0.5244,0,0.5244
4950,532.57,0.5822,0,0.5822
4951,532.62,0.6352,0,0.6352
4952,532.67,0.6812,0,0.6812
4953,532.72,0.7178,0,0.7178
4954,532.77,0.7434,0,0.7434
4955,532.82,0.7566,0,0.7566
4956,532.87,0.7568,0,0.7568
4957,532.92,0.744,0,0.744
4958,532.97,0.7188,0,0.7188
4959,533.02,0.6825,0,0.6825
4960,533.07,0.6369,0,0.6369
4961,533.12,0.5841,0,0.5841
4962,533.17,0.5266,0,0.5266
4963,533.22,0.4667,0,0.4667
4964,533.27,0.4067,0,0.4067
4965,533.32,0.3486,0,0.3486
4966,533.37,0.2942,0,0.2942
4967,533.42,0.2447,0,0.2447
4968,533.47,0.2011,0,0.2011
4969,533.52,0.164,0,0.164
4970,533.57,0.1336,0,0.1336
4971,533.62,0.11,0,0.11
4972,533.67,0.09294,0,0.09294
4973,533.72,0.08221,0,0.08221
4974,533.77,0.07746,0,0.07746
4975,533.82,0.07836,0,0.07836
4976,533.87,0.08454,0,0.08454
4977,533.92,0.09566000000000001,0,0.09566000000000001
4978,533.97,0.1113,0,0.1113
4979,534.02,0.1311,0,0.1311
4980,534.07,0.1546,0,0.1546
4981,534.12,0.1811,0,0.1811
4982,534.17,0.2099,0,0.2099
4983,534.22,0.2402,0,0.2402
4984,534.27,0.2711,0,0.2711
4985,534.32,0.3016,0,0.3016
4986,534.37,0.3305,0,0.3305
4987,534.42,0.3568,0,0.3568
4988,534.47,0.3795,0,0.3795
4989,534.52,0.3978,0,0.3978
4990,534.57,0.4109,0,0.4109
4991,534.62,0.4186,0,0.4186
4992,534.67,0.4207,0,0.4207
4993,534.72,0.4173,0,0.4173
4994,534.77,0.409,0,0.409
4995,534.82,0.3964,0,0.3964
4996,534.87,0.3803,0,0.3803
4997,534.92,0.3619,0,0.3619
4998,534.97,0.342,0,0.342
4999,535.02,0.3218,0,0.3218
5000,535.07,0.3021,0,0.3021
5001,535.12,0.2836,0,0.2836
5002,535.17,0.2669,0,0.2669
5003,535.22,0.2523,0,0.2523
5004,535.27,0.24,0,0.24
5005,535.32,0.2298,0,0.2298
5006,535.37,0.2216,0,0.2216
5007,535.42,0.2152,0,0.2152
5008,535.47,0.2101,0,0.2101
5009,535.52,0.2061,0,0.2061
5010,535.57,0.2028,0,0.2028
5011,535.62,0.2001,0,0.2001
5012,535.67,0.1977,0,0.1977
5013,535.72,0.1955,0,0.1955
5014,535.77,0.1934,0,0.1934
5015,535.82,0.1913,0,0.1913
5016,535.87,0.1891,0,0.1891
5017,535.92,0.1867,0,0.1867
5018,535.97,0.1839,0,0.1839
5019,536.02,0.1806,0,0.1806
5020,536.07,0.1766,0,0.1766
5021,536.12,0.1717,0,0.1717
5022,536.17,0.1657,0,0.1657
5023,536.22,0.1587,0,0.1587
5024,536.27,0.1505,0,0.1505
5025,536.32,0.1413,0,0.1413
5026,536.37,0.1312,0,0.1312
5027,536.42,0.1204,0,0.1204
5028,536.47,0.1093,0,0.1093
5029,536.52,0.09817999999999999,0,0.09817999999999999
5030,536.57,0.08741,0,0.08741
5031,536.62,0.07736,0,0.07736
5032,536.67,0.06836,0,0.06836
5033,536.72,0.06072,0,0.06072
5034,536.77,0.05467,0,0.05467
5035,536.82,0.05038,0,0.05038
5036,536.87,0.04793,0,0.04793
5037,536.92,0.047369999999999995,0,0.047369999999999995
5038,536.97,0.048639999999999996,0,0.048639999999999996
5039,537.02,0.05165,0,0.05165
5040,537.07,0.05625,0,0.05625
5041,537.12,0.06224,0,0.06224
5042,537.17,0.06941,0,0.06941
5043,537.22,0.07753,0,0.07753
5044,537.27,0.08638,0,0.08638
5045,537.32,0.09576,0,0.09576
5046,537.37,0.1055,0,0.1055
5047,537.42,0.1155,0,0.1155
5048,537.47,0.1257,0,0.1257
5049,537.52,0.136,0,0.136
5050,537.57,0.1466,0,0.1466
5051,537.62,0.1576,0,0.1576
5052,537.67,0.1689,0,0.1689
5053,537.72,0.1807,0,0.1807
5054,537.77,0.1931,0,0.1931
5055,537.82,0.2061,0,0.2061
5056,537.87,0.2195,0,0.2195
5057,537.92,0.2333,0,0.2333
5058,537.97,0.2472,0,0.2472
5059,538.02,0.2609,0,0.2609
5060,538.07,0.274,0,0.274
5061,538.12,0.2862,0,0.2862
5062,538.17,0.297,0,0.297
5063,538.22,0.3059,0,0.3059
5064,538.27,0.3127,0,0.3127
5065,538.32,0.317,0,0.317
5066,538.37,0.3185,0,0.3185
5067,538.42,0.3172,0,0.3172
5068,538.47,0.3128,0,0.3128
5069,538.52,0.3055,0,0.3055
5070,538.57,0.2953,0,0.2953
5071,538.62,0.2825,0,0.2825
5072,538.67,0.2674,0,0.2674
5073,538.72,0.2504,0,0.2504
5074,538.77,0.232,0,0.232
5075,538.82,0.2128,0,0.2128
5076,538.87,0.1932,0,0.1932
5077,538.92,0.174,0,0.174
5078,538.97,0.1557,0,0.1557
5079,539.02,0.1388,0,0.1388
5080,539.07,0.1238,0,0.1238
5081,539.12,0.1111,0,0.1111
5082,539.17,0.101,0,0.101
5083,539.22,0.09369,0,0.09369
5084,539.27,0.08918999999999999,0,0.08918999999999999
5085,539.32,0.08741,0,0.08741
5086,539.37,0.08816,0,0.08816
5087,539.42,0.09109,0,0.09109
5088,539.47,0.09577999999999999,0,0.09577999999999999
5089,539.52,0.1017,0,0.1017
5090,539.57,0.1084,0,0.1084
5091,539.62,0.1151,0,0.1151
5092,539.67,0.1214,0,0.1214
5093,539.72,0.1268,0,0.1268
5094,539.77,0.1307,0,0.1307
5095,539.82,0.1329,0,0.1329
5096,539.87,0.133,0,0.133
5097,539.92,0.1311,0,0.1311
5098,539.97,0.1271,0,0.1271
5099,540.02,0.1212,0,0.1212
5100,540.07,0.1137,0,0.1137
5101,540.12,0.1048,0,0.1048
5102,540.17,0.09504,0,0.09504
5103,540.22,0.0847,0,0.0847
5104,540.27,0.07421,0,0.07421
5105,540.33,0.06191,0,0.06191
5106,540.38,0.052239999999999995,0,0.052239999999999995
5107,540.43,0.04333,0,0.04333
5108,540.48,0.03533,0,0.03533
5109,540.53,0.028319999999999998,0,0.028319999999999998
5110,540.58,0.02232,0,0.02232
5111,540.63,0.0173,0,0.0173
5112,540.68,0.01319,0,0.01319
5113,540.73,0.009911,0,0.009911
5114,540.78,0.0073560000000000006,0,0.0073560000000000006
5115,540.83,0.005425999999999999,0,0.005425999999999999
5116,540.88,0.004028,0,0.004028
5117,540.93,0.003084,0,0.003084
5118,540.98,0.002536,0,0.002536
5119,541.03,0.002349,0,0.002349
5120,541.08,0.0025109999999999998,0,0.0025109999999999998
5121,541.13,0.003039,0,0.003039
5122,541.18,0.003975,0,0.003975
5123,541.23,0.005386999999999999,0,0.005386999999999999
5124,541.28,0.007367,0,0.007367
5125,541.33,0.010029999999999999,0,0.010029999999999999
5126,541.38,0.01349,0,0.01349
5127,541.43,0.01788,0,0.01788
5128,541.48,0.02333,0,0.02333
5129,541.53,0.02995,0,0.02995
5130,541.58,0.0378,0,0.0378
5131,541.63,0.0469,0,0.0469
5132,541.68,0.057229999999999996,0,0.057229999999999996
5133,541.73,0.06865,0,0.06865
5134,541.78,0.08096,0,0.08096
5135,541.83,0.09387000000000001,0,0.09387000000000001
5136,541.88,0.107,0,0.107
5137,541.93,0.1199,0,0.1199
5138,541.98,0.1321,0,0.1321
5139,542.03,0.1431,0,0.1431
5140,542.08,0.1524,0,0.1524
5141,542.13,0.1596,0,0.1596
5142,542.18,0.1642,0,0.1642
5143,542.23,0.1662,0,0.1662
5144,542.28,0.1654,0,0.1654
5145,542.33,0.1617,0,0.1617
5146,542.38,0.1555,0,0.1555
5147,542.43,0.1471,0,0.1471
5148,542.48,0.1367,0,0.1367
5149,542.53,0.1249,0,0.1249
5150,542.58,0.1122,0,0.1122
5151,542.63,0.09911,0,0.09911
5152,542.68,0.08607000000000001,0,0.08607000000000001
5153,542.73,0.07347999999999999,0,0.07347999999999999
5154,542.78,0.06167,0,0.06167
5155,542.83,0.05089,0,0.05089
5156,542.88,0.041280000000000004,0,0.041280000000000004
5157,542.93,0.03293,0,0.03293
5158,542.98,0.02582,0,0.02582
5159,543.03,0.0199,0,0.0199
5160,543.08,0.015090000000000001,0,0.015090000000000001
5161,543.13,0.01124,0,0.01124
5162,543.18,0.008235,0,0.008235
5163,543.23,0.0059310000000000005,0,0.0059310000000000005
5164,543.28,0.0042,0,0.0042
5165,543.33,0.0029230000000000003,0,0.0029230000000000003
5166,543.38,0.002001,0,0.002001
5167,543.43,0.0013460000000000002,0,0.0013460000000000002
5168,543.48,0.0008904999999999999,0,0.0008904999999999999
5169,543.53,0.0005792000000000001,0,0.0005792000000000001
5170,543.58,0.00037030000000000006,0,0.00037030000000000006
5171,543.63,0.00023280000000000002,0,0.00023280000000000002
5172,543.68,0.0001439,0,0.0001439
5173,543.73,8.741e-05,0,8.741e-05
5174,543.78,5.221e-05,0,5.221e-05
5175,543.83,3.066e-05,0,3.066e-05
5176,543.88,1.77e-05,0,1.77e-05
5177,543.93,1.005e-05,0,1.005e-05
5178,543.98,5.6079999999999995e-06,0,5.6079999999999995e-06
5179,544.03,3.077e-06,0,3.077e-06
5180,544.08,1.66e-06,0,1.66e-06
5181,544.13,8.801e-07,0,8.801e-07
5182,544.18,4.589e-07,0,4.589e-07
5183,544.23,2.352e-07,0,2.352e-07
5184,544.28,1.185e-07,0,1.185e-07
5185,544.33,5.8720000000000006e-08,0,5.8720000000000006e-08
5186,544.38,2.8599999999999998e-08,0,2.8599999999999998e-08
5187,544.43,1.37e-08,0,1.37e-08
5188,544.48,6.448e-09,0,6.448e-09
5189,544.53,2.985e-09,0,2.985e-09
5190,544.58,1.358e-09,0,1.358e-09
5191,544.63,6.076000000000001e-10,0,6.076000000000001e-10
5192,544.68,2.6719999999999997e-10,0,2.6719999999999997e-10
5193,544.73,1.156e-10,0,1.156e-10
5194,544.78,4.9129999999999996e-11,0,4.9129999999999996e-11
5195,544.83,2.0530000000000002e-11,0,2.0530000000000002e-11
5196,544.88,8.437e-12,0,8.437e-12
5197,544.93,3.408e-12,0,3.408e-12
5198,544.98,1.354e-12,0,1.354e-12
5199,545.03,5.286e-13,0,5.286e-13
5200,545.08,2.029e-13,0,2.029e-13
5201,545.13,7.658e-14,0,7.658e-14
5202,545.18,2.842e-14,0,2.842e-14
5203,545.23,1.0370000000000001e-14,0,1.0370000000000001e-14
5204,545.28,3.718e-15,0,3.718e-15
5205,545.33,1.311e-15,0,1.311e-15
5206,545.38,4.543999999999999e-16,0,4.543999999999999e-16
5207,545.43,1.5490000000000001e-16,0,1.5490000000000001e-16
5208,545.48,5.1890000000000004e-17,0,5.1890000000000004e-17
5209,554.48,4.6899999999999995e-17,0,4.6899999999999995e-17
5210,554.53,1.37e-16,0,1.37e-16
5211,554.58,3.9360000000000003e-16,0,3.9360000000000003e-16
5212,554.63,1.1130000000000001e-15,0,1.1130000000000001e-15
5213,554.68,3.098e-15,0,3.098e-15
5214,554.73,8.484e-15,0,8.484e-15
5215,554.78,2.286e-14,0,2.286e-14
5216,554.83,6.062999999999999e-14,0,6.062999999999999e-14
5217,554.88,1.582e-13,0,1.582e-13
5218,554.93,4.063e-13,0,4.063e-13
5219,554.98,1.0270000000000002e-12,0,1.0270000000000002e-12
5220,555.03,2.5540000000000002e-12,0,2.5540000000000002e-12
5221,555.08,6.249e-12,0,6.249e-12
5222,555.13,1.505e-11,0,1.505e-11
5223,555.18,3.5670000000000005e-11,0,3.5670000000000005e-11
5224,555.23,8.317e-11,0,8.317e-11
5225,555.28,1.9089999999999998e-10,0,1.9089999999999998e-10
5226,555.33,4.3110000000000004e-10,0,4.3110000000000004e-10
5227,555.38,9.579e-10,0,9.579e-10
5228,555.43,2.095e-09,0,2.095e-09
5229,555.48,4.508e-09,0,4.508e-09
5230,555.53,9.548e-09,0,9.548e-09
5231,555.58,1.99e-08,0,1.99e-08
5232,555.63,4.08e-08,0,4.08e-08
5233,555.68,8.234999999999999e-08,0,8.234999999999999e-08
5234,555.73,1.635e-07,0,1.635e-07
5235,555.78,3.1960000000000003e-07,0,3.1960000000000003e-07
5236,555.83,6.146e-07,0,6.146e-07
5237,555.88,1.163e-06,0,1.163e-06
5238,555.93,2.166e-06,0,2.166e-06
5239,555.98,3.97e-06,0,3.97e-06
5240,556.03,7.1589999999999996e-06,0,7.1589999999999996e-06
5241,556.08,1.271e-05,0,1.271e-05
5242,556.13,2.219e-05,0,2.219e-05
5243,556.18,3.814e-05,0,3.814e-05
5244,556.23,6.45e-05,0,6.45e-05
5245,556.28,0.00010729999999999999,0,0.00010729999999999999
5246,556.33,0.0001758,0,0.0001758
5247,556.38,0.00028339999999999995,0,0.00028339999999999995
5248,556.43,0.0004494,0,0.0004494
5249,556.48,0.0007015,0,0.0007015
5250,556.53,0.001078,0,0.001078
5251,556.58,0.001629,0,0.001629
5252,556.63,0.0024230000000000002,0,0.0024230000000000002
5253,556.68,0.003547,0,0.003547
5254,556.73,0.00511,0,0.00511
5255,556.78,0.007245999999999999,0,0.007245999999999999
5256,556.83,0.01011,0,0.01011
5257,556.88,0.013890000000000001,0,0.013890000000000001
5258,556.93,0.01877,0,0.01877
5259,556.98,0.02497,0,0.02497
5260,557.03,0.03269,0,0.03269
5261,557.08,0.04214,0,0.04214
5262,557.13,0.05346,0,0.05346
5263,557.18,0.06677999999999999,0,0.06677999999999999
5264,557.23,0.08211,0,0.08211
5265,557.28,0.09941,0,0.09941
5266,557.33,0.1185,0,0.1185
5267,557.38,0.1391,0,0.1391
5268,557.43,0.1609,0,0.1609
5269,557.48,0.1833,0,0.1833
5270,557.53,0.2058,0,0.2058
5271,557.58,0.2278,0,0.2278
5272,557.63,0.2485,0,0.2485
5273,557.68,0.2674,0,0.2674
5274,557.73,0.2839,0,0.2839
5275,557.78,0.2976,0,0.2976
5276,557.83,0.308,0,0.308
5277,557.88,0.3151,0,0.3151
5278,557.93,0.3189,0,0.3189
5279,557.98,0.3193,0,0.3193
5280,558.03,0.3167,0,0.3167
5281,558.08,0.3115,0,0.3115
5282,558.13,0.304,0,0.304
5283,558.18,0.2948,0,0.2948
5284,558.23,0.2844,0,0.2844
5285,558.28,0.2732,0,0.2732
5286,558.33,0.2617,0,0.2617
5287,558.38,0.2504,0,0.2504
5288,558.43,0.2396,0,0.2396
5289,558.48,0.2298,0,0.2298
5290,558.53,0.2212,0,0.2212
5291,558.58,0.214,0,0.214
5292,558.63,0.2085,0,0.2085
5293,558.68,0.2048,0,0.2048
5294,558.73,0.2029,0,0.2029
5295,558.78,0.2027,0,0.2027
5296,558.83,0.204,0,0.204
5297,558.88,0.2066,0,0.2066
5298,558.93,0.21,0,0.21
5299,558.98,0.2138,0,0.2138
5300,559.03,0.2174,0,0.2174
5301,559.08,0.2203,0,0.2203
5302,559.13,0.222,0,0.222
5303,559.18,0.2221,0,0.2221
5304,559.23,0.2201,0,0.2201
5305,559.28,0.2158,0,0.2158
5306,559.33,0.2091,0,0.2091
5307,559.38,0.2001,0,0.2001
5308,559.43,0.1891,0,0.1891
5309,559.48,0.1763,0,0.1763
5310,559.53,0.1622,0,0.1622
5311,559.58,0.1474,0,0.1474
5312,559.63,0.1323,0,0.1323
5313,559.68,0.1175,0,0.1175
5314,559.73,0.1036,0,0.1036
5315,559.78,0.09102,0,0.09102
5316,559.83,0.08012999999999999,0,0.08012999999999999
5317,559.88,0.07126,0,0.07126
5318,559.93,0.06461,0,0.06461
5319,559.98,0.06031,0,0.06031
5320,560.03,0.0584,0,0.0584
5321,560.08,0.058820000000000004,0,0.058820000000000004
5322,560.13,0.06143,0,0.06143
5323,560.18,0.06602999999999999,0,0.06602999999999999
5324,560.23,0.07234,0,0.07234
5325,560.28,0.08001,0,0.08001
5326,560.33,0.08864,0,0.08864
5327,560.38,0.0978,0,0.0978
5328,560.43,0.107,0,0.107
5329,560.48,0.1158,0,0.1158
5330,560.53,0.1238,0,0.1238
5331,560.58,0.1304,0,0.1304
5332,560.63,0.1354,0,0.1354
5333,560.68,0.1385,0,0.1385
5334,560.73,0.1395,0,0.1395
5335,560.78,0.1383,0,0.1383
5336,560.83,0.135,0,0.135
5337,560.88,0.1297,0,0.1297
5338,560.93,0.1227,0,0.1227
5339,560.98,0.1142,0,0.1142
5340,561.03,0.1047,0,0.1047
5341,561.08,0.09437000000000001,0,0.09437000000000001
5342,561.13,0.08376,0,0.08376
5343,561.18,0.07317,0,0.07317
5344,561.23,0.06291000000000001,0,0.06291000000000001
5345,561.28,0.053239999999999996,0,0.053239999999999996
5346,561.33,0.04434,0,0.04434
5347,561.38,0.03635,0,0.03635
5348,561.43,0.02932,0,0.02932
5349,561.48,0.023280000000000002,0,0.023280000000000002
5350,561.53,0.0182,0,0.0182
5351,561.58,0.014,0,0.014
5352,561.63,0.0106,0,0.0106
5353,561.68,0.007897,0,0.007897
5354,561.73,0.005790999999999999,0,0.005790999999999999
5355,561.78,0.00418,0,0.00418
5356,561.83,0.00297,0,0.00297
5357,561.88,0.002076,0,0.002076
5358,561.93,0.001429,0,0.001429
5359,561.98,0.0009677999999999999,0,0.0009677999999999999
5360,562.03,0.0006452000000000001,0,0.0006452000000000001
5361,562.08,0.00042330000000000004,0,0.00042330000000000004
5362,562.13,0.0002734,0,0.0002734
5363,562.18,0.0001737,0,0.0001737
5364,562.23,0.0001087,0,0.0001087
5365,562.28,6.692e-05,0,6.692e-05
5366,562.33,4.055e-05,0,4.055e-05
5367,562.38,2.418e-05,0,2.418e-05
5368,562.43,1.42e-05,0,1.42e-05
5369,562.48,8.201e-06,0,8.201e-06
5370,562.53,4.664e-06,0,4.664e-06
5371,562.58,2.61e-06,0,2.61e-06
5372,562.63,1.438e-06,0,1.438e-06
5373,562.68,7.794e-07,0,7.794e-07
5374,562.73,4.159e-07,0,4.159e-07
5375,562.78,2.184e-07,0,2.184e-07
5376,562.83,1.1289999999999999e-07,0,1.1289999999999999e-07
5377,562.88,5.742999999999999e-08,0,5.742999999999999e-08
5378,562.93,2.875e-08,0,2.875e-08
5379,562.98,1.4169999999999999e-08,0,1.4169999999999999e-08
5380,563.03,6.872e-09,0,6.872e-09
5381,563.08,3.281e-09,0,3.281e-09
5382,563.13,1.541e-09,0,1.541e-09
5383,563.18,7.128e-10,0,7.128e-10
5384,563.23,3.244e-10,0,3.244e-10
